"","people","mv_name","screen","play_t","play_wk","re_open","top_country","record_month","record_date","month_week","top_sup"
"12152",4237,"할머니의 먼 집",79,530,23,0,1,"3",26,"4",0
"12153",239,"할복",1,2,1,0,1,"3",1,"1",0
"12154",257990,"함정",692,10899,6,0,1,"2",20,"3",0
"12155",411,"핫섹토크",29,31,4,0,1,"3",29,"5",0
"12156",1,"핫섹토크 무삭제 감독판",1,1,1,0,1,"2",21,"3",0
"12157",92,"항적",1,2,1,0,0,"1",23,"4",0
"12158",35,"항해자",2,3,2,0,1,"1",14,"2",0
"12159",83,"항해자 + 백일몽",3,3,3,0,1,"2",25,"4",0
"12160",1251,"해녀",4,34,4,0,1,"2",9,"2",0
"12161",2994,"해는 또다시 뜬다",5,32,5,0,1,"3",22,"4",0
"12162",28,"해드윈의 선택",1,1,1,0,0,"1",7,"1",0
"12163",179,"해롤드와 모드",3,3,3,0,1,"2",28,"4",0
"12164",12267,"해리 포터와 죽음의 성물1",51,427,2,1,1,"3",13,"2",0
"12165",19627,"해리가 샐리를 만났을 때",200,1176,8,1,1,"3",10,"2",0
"12166",1365,"해리의 소동",1,20,1,0,1,"2",8,"2",0
"12167",20940,"해리포터와 죽음의 성물2",43,473,2,1,1,"3",13,"2",0
"12168",75,"해무(海霧)",1,1,1,0,1,"4",1,"1",1
"12169",1879,"해밀턴 부인",3,27,3,0,0,"2",25,"4",0
"12170",1404,"해바라기",8,37,8,1,0,"4",11,"2",0
"12171",22,"해방의 노래",1,2,1,0,0,"3",17,"3",0
"12172",363,"해변의 폴린느",3,3,3,0,0,"1",13,"2",0
"12173",1204600,"해빙",2578,46225,13,0,1,"4",16,"3",1
"12174",333,"해안가로의 여행",4,5,4,0,1,"1",10,"2",0
"12175",0,"해양천국",4,4,4,0,0,"2",4,"1",0
"12176",485695,"해어화",1941,32322,13,0,1,"1",10,"2",1
"12177",677,"해에게서 소년에게",37,208,8,0,1,"3",19,"3",0
"12178",47,"해외단편",5,6,5,0,0,"3",29,"5",0
"12179",37,"해외단편1:시공간을 넘는 공감의 대화",1,1,1,0,0,"2",16,"3",0
"12180",86,"해외단편2:좀 더 자세히, 보다 강렬히",1,1,1,0,0,"2",16,"3",0
"12181",112,"해운대",1,1,1,1,1,"3",22,"4",1
"12182",1414,"해저 2만리",3,26,3,0,1,"3",3,"1",0
"12183",162,"해적: 바다로 간 산적",3,4,2,0,1,"1",7,"1",1
"12184",1,"해적: 위대한 영웅",1,1,1,0,0,"4",21,"3",0
"12185",1,"해주는 미인 간호사",1,1,1,0,1,"1",4,"1",0
"12186",1,"해주는 미인 미용사",1,1,1,0,1,"4",23,"4",0
"12187",45,"해파리의 노래",2,2,2,0,1,"1",5,"1",0
"12188",58,"해피 아워",3,3,2,0,1,"3",1,"1",0
"12189",0,"해피 투게더",1,1,1,1,0,"2",20,"3",0
"12190",4027,"해피 해피 와이너리",49,385,8,0,1,"4",19,"3",0
