순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
115,데스타운 2,2016-12-22,300000,0,300000,60,60,1,1,미국,미국,,주식회사 루믹스미디어,청소년관람불가,공포(호러),제이미 루트,"애셔 캐네디,이아라 맨딘"
115,두 여자: 피의 복수,2016-12-22,300000,0,300000,60,60,1,1,미국,미국,,(주)블루브릭,청소년관람불가,스릴러,테리 마일즈,"커스테인 프라우트,티에라 스코브예,마이클 칼 리차드"
115,미워도 다시 한번,1968-07-16,120000,0,13268000,60,6578,1,5,한국,한국,한진흥업주식회사,,12세이상관람가,드라마,정소영,"김정훈,김정옥,전계현,문희,신영균"
115,서클 오브 데블,2016-12-22,300000,0,300000,60,60,1,1,미국,미국,,주식회사 루믹스미디어,15세이상관람가,"공포(호러),스릴러",마크 에반스,마리아 시모나 아수
119,메이킹 패밀리,2016-11-28,299500,0,562500,58,103,1,6,한국,"한국,중국",주식회사 한맥문화,(주)리틀빅픽쳐스,12세이상관람가,"멜로/로맨스,드라마",조진모,"김하늘,문메이슨,이치정,김용주,김정우,문시현,박준현"
119,안녕하세요,,409000,0,1369000,58,229,1,1,일본,일본,,,15세이상관람가,,오즈 야스지로,"쿠가 요시코,사다 케이지"
119,해바라기,1982-11-14,276000,0,20626000,58,9789,1,1,이탈리아,이탈리아,모스필름,,국민학생관람불가,드라마,비토리오 데 시카,"소피아 로렌,마르첼로 마스트로얀니"
122,램스,2016-11-03,266500,0,28894300,57,3864,1,3,아이슬란드,"아이슬란드,덴마크,노르웨이,폴란드",,"미디어 컨텐츠 스토어,(주)인디플러그",15세이상관람가,드라마,그리무르 하코나르슨,테오도로 줄리어슨
123,라우더 댄 밤즈,2016-10-27,385000,0,89283700,55,11143,1,1,노르웨이,"노르웨이,프랑스,덴마크",,그린나래미디어(주),15세이상관람가,드라마,요아킴 트리에,"제시 아이젠버그,이자벨 위페르,가브리엘 번"
124,거울,,377000,0,895000,54,157,1,1,러시아,러시아,,,,드라마,안드레이 타르코프스키,"마가리타 테레코바,아나톨리 솔로니친"
124,친구엄마: 서로의 엄마를 탐하다,2016-12-22,270000,0,270000,54,54,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,사카모토 후토시,
126,아프리칸 닥터,2016-11-03,310000,0,13813500,52,2171,3,9,프랑스,프랑스,,M&M 인터내셔널,12세이상관람가,"코미디,드라마",줄리앙 람발디,"마크 진가,아이사 마이가,조나단 랑베르,루퍼스"
127,"조제, 호랑이 그리고 물고기들",2004-10-29,250000,0,503102108,50,73263,1,1,일본,일본,아스믹에이스엔터테인먼트,"(주)프레인글로벌,(주)스폰지이엔티","15세관람가,15세이상관람가",드라마,이누도 잇신,"츠마부키 사토시,이케와키 치즈루"
128,감바의 대모험,2016-11-10,144000,0,874529700,49,117440,1,11,일본,일본,,(주)영화사 빅,전체관람가,"애니메이션,어드벤처","카와무라 토모히로,코모리 요시히로",
128,오 마이 파파,2016-11-10,326000,0,84966600,49,11971,3,13,한국,한국,(주)하이하버픽쳐스,(주)모멘텀엔터테인먼트,전체관람가,다큐멘터리,박혁지,
130,작은 형,2016-11-30,335000,0,11544500,48,1823,4,23,한국,한국,"파인스토리,(주)인베스트하우스",파인스토리,15세이상관람가,드라마,심광진,"전석호,진용욱,민지아,김구민,김민지,김준희,김지혜,이지은,이창원,한결"
130,피아니스트 세이모어의 뉴욕 소네트,2016-04-07,246000,0,185082700,48,22734,1,2,미국,미국,,(주)영화사 진진,전체관람가,다큐멘터리,에단 호크,
132,기억의 소리,2016-12-15,282000,0,1114200,46,175,8,21,한국,한국,이공희 필름,"이공희 필름,시네마 뉴원",15세이상관람가,"미스터리,판타지",이공희,"정충구,여민주,김보령,김병국"
132,본 투 비 블루,2016-06-09,233042,0,764395124,46,93817,1,2,캐나다,"캐나다,영국,미국",,그린나래미디어(주),청소년관람불가,드라마,로버트 뷔드로,"에단 호크,카르멘 에조고"
134,야근 대신 뜨개질,2016-11-17,306000,0,8238500,45,1232,2,7,한국,한국,(주)영화사 진진,(주)영화사 진진,12세이상관람가,다큐멘터리,박소현,"김민수,지유나"
134,이수,,228000,0,8227000,45,3996,1,1,프랑스,"프랑스,미국",,,15세이상관람가,"멜로/로맨스,드라마",아나톨레 리바크,"잉그리드 버그만,이브 몽땅,안소니 퍼킨스"
136,모두 잘 지내고 있다오,,212000,0,212000,43,43,1,1,이탈리아,"이탈리아,프랑스",,,,드라마,쥬세페 토르나토레,"마르첼로 마스트로얀니,미셸 모건"
137,싱 스트리트,2016-05-19,210000,0,4489637672,42,560790,1,1,아일랜드,"아일랜드,영국,미국",,(주)이수C&E,15세이상관람가,"드라마,멜로/로맨스",존 카니,"퍼디아 월시-필로,루시 보인턴,잭 레이너"
138,춘희,,123000,0,9634000,41,4800,1,1,미국,미국,,,,"멜로/로맨스,드라마",조지 쿠커,"로버트 테일러,그레타 가르보"
138,토스카,2015-04-01,348000,0,34349000,41,2265,1,1,프랑스,프랑스,,에스디시코리아 주식회사,12세이상관람가,공연,피에르 아우디,
140,가을 소나타,2012-03-22,218000,0,18586700,38,2838,1,1,스웨덴,스웨덴,,㈜영화사 백두대간,12세이상관람가,드라마,잉마르 베리만,"잉그리드 버그만,리브 울만"
140,글루미 선데이,2000-10-21,210000,0,183575900,38,23353,1,1,독일,독일,,(주)팝엔터테인먼트,18세관람가,드라마,롤프 슈벨,"스테파노 디오니시,조아킴 크롤,에리카 마로잔,벤 베커"
140,메리 위도우,2015-07-18,465000,0,25146500,38,1115,1,2,미국,미국,,(주)인스터피씨엠,전체관람가,공연,앤드류 데이비스,
140,비밀은 없다,2016-06-23,342000,0,2029410239,38,250829,1,1,한국,한국,"(주)영화사거미,필름트레인",씨제이이앤엠(주),청소년관람불가,스릴러,이경미,"손예진,김주혁,장재우,장한승,신지훈,이민아,이상희"
140,줄리에타,2016-11-17,289000,0,69825500,38,8840,2,4,스페인,스페인,,주식회사 쇼미미디어앤트레이딩,15세이상관람가,드라마,페드로 알모도바르,"엠마 수아레즈,로시 드 팔마"
140,증기기관차와 바이올린,,245000,0,381000,38,65,1,1,러시아,러시아,,,,드라마,안드레이 타르코프스키,
146,가스등,,174000,0,7184000,37,3532,1,1,미국,미국,,,,"스릴러,드라마",조지 쿠커,"찰스 보이어,잉그리드 버그만,조셉 코튼"
146,우리들,2016-06-16,298000,0,356308960,37,47930,1,3,한국,한국,(주)아토,(주)엣나인필름,전체관람가,드라마,윤가은,"최수인,설혜인,이서연,박혜진,안정우,전석민,주재윤,최승혁"
148,탐정 홍길동: 사라진 마을,2016-05-04,324000,0,11516170845,36,1430885,1,1,한국,한국,(주)영화사비단길,씨제이이앤엠(주),15세이상관람가,"드라마,액션",조성희,"이제훈,김성균,박근형,정성화,고아라,노정의,김하나,유승목,박정원,박지훈,오현암,유정래,윤상훈,이민아,이민지,이상희,정준용"
149,더 모델,2016-12-22,146000,0,146000,35,35,5,35,덴마크,덴마크,,주식회사 풍경소리,청소년관람불가,드라마,매즈 매티슨,"마리아 팜,에드 스크레인"
150,딜쿠샤,2016-11-24,201000,0,10387400,34,1409,3,13,한국,한국,"(주)인디컴,영화사청어람(주)",(주)리틀빅픽쳐스,12세이상관람가,"다큐멘터리,판타지","김태영,이세영","진혜경,길용우,김정옥,김태영,김훈제"
151,신밧드 더 무비,2016-12-01,165000,0,59562700,33,8630,2,2,일본,일본,,와이드 릴리즈(주),전체관람가,애니메이션,미야시타 신페이,
152,파수꾼,2011-03-03,240000,0,199850400,32,25461,1,1,한국,한국,한국영화아카데미,필라멘트픽쳐스,15세이상관람가,드라마,윤성현,"서준영,박정민,조성하,이제훈,이초희,이재연,배제기"
153,그녀,2014-05-22,270000,0,2887530100,31,354918,1,2,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스",스파이크 존즈,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스,루니 마라"
154,21번가의 살인자,,138000,0,871000,30,160,1,1,프랑스,프랑스,,,,기타,앙리 조르주 클루조,
155,분노의 포도,,191000,0,3740000,29,1221,1,1,미국,미국,,,,드라마,존 포드,"헨리 폰다,제인 다웰,존 캐러딘"
155,어떻게 헤어질까,2016-11-03,155000,0,8833600,29,1136,3,8,한국,한국,하준사,하준사,12세이상관람가,"판타지,드라마",조성규,"서준영,박규리,이영란,김강현,최희서,백도빈,우상희,이상훈,조성규"
155,이반의 어린 시절,,195000,0,1528000,29,254,1,1,러시아,러시아,,,,"드라마,전쟁",안드레이 타르코프스키,"니콜라이 부릴야예프,발렌틴 주브코프,예브게니 자리코프"
158,나는 증인이다,2016-09-14,132000,0,7113800,25,1407,1,1,한국,"한국,중국",(주)문와쳐,(주)문와쳐,15세이상관람가,"미스터리,스릴러",안상훈,"양미,루한"
158,레이디 수잔,2016-11-24,87500,0,51320800,25,7007,1,1,영국,"영국,아일랜드",,(주)팝엔터테인먼트,12세이상관람가,"드라마,멜로/로맨스",위트 스틸먼,"케이트 베킨세일,클로에 세비니,자비에르 사무엘"
158,인디스데이 12월 단편,,25000,0,25000,25,25,1,2,한국,한국,,,,,"신기헌,전수빈,임규미,성진우,배연희",
158,휴가,2016-12-08,162000,0,4441200,25,639,5,20,한국,한국,㈜리필름,㈜리필름,12세이상관람가,"가족,드라마",이수성,"고원,전주우,김예린"
162,블루 발렌타인,2012-05-31,216000,0,118243000,24,15582,1,1,미국,미국,,(주)영화사 진진,청소년관람불가,"드라마,멜로/로맨스",데릭 시엔프랜스,"라이언 고슬링,미쉘 윌리엄스"
163,당신자신과 당신의 것,2016-11-10,191500,0,145509700,23,17877,1,5,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김주혁,이유영,김의성,권해효,유준상,김민정,백현진"
164,계약연애,2016-12-15,70000,0,144000,20,41,4,20,중국,중국,,(주)케이알씨지,12세이상관람가,"드라마,멜로/로맨스",곽요량,"견자단,가진동,안젤라 베이비"
164,록키 호러 픽쳐 쇼,1998-06-20,137000,0,38599000,20,4904,1,5,미국,"미국,영국",이십세기폭스필름코퍼레이션,"(주)팝엔터테인먼트,(주)피터팬픽쳐스",18세 미만인 자는 관람할 수 없는 등급,"공포(호러),뮤지컬,코미디",짐 셔먼,"팀 커리,수잔 서랜든"
166,다가오는 것들,2016-09-29,152000,0,258975834,18,32336,1,3,프랑스,프랑스,,찬란,15세이상관람가,드라마,미아 한센-로브,"이자벨 위페르,에디뜨 스콥"
166,오베라는 남자,2016-05-25,104000,0,738121888,18,92380,1,1,스웨덴,스웨덴,,"(주)싸이더스,(주)디스테이션",12세이상관람가,드라마,하네스 홀름,"롤프 라스가드,바하르 파르스,필립 버그,이다 엥볼"
168,바닷마을 다이어리,2015-12-17,90000,0,828571884,16,101179,1,1,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
168,벨빌의 세 쌍둥이,2016-10-27,69000,0,16072100,16,2049,1,1,프랑스,"프랑스,벨기에,캐나다,영국",,찬란,12세이상관람가,"애니메이션,코미디",실뱅 쇼메,
168,비키퍼,2004-10-27,70000,0,995000,16,146,1,1,그리스,그리스,"헬레닉라디오&텔레비전,엠케이투 프로덕션즈,라디오텔레비지오네 이탈리아나",㈜영화사 백두대간,18세관람가,드라마,테오 앙겔로풀로스,"디노스 일리오포로스,나디아 무루지,제니 루세아,마르첼로 마스트로얀니"
168,호우시절,2009-10-08,89000,0,2140368500,16,287854,1,5,한국,"한국,중국",판씨네마(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,멜로/로맨스,허진호,"정우성,고원원,이봉화,이서영,김상호"
172,네거리,,88000,0,128000,14,20,1,4,중국,,,,,,천시링,
172,만추,2011-02-17,91000,0,6341730900,14,849366,1,6,한국,"한국,미국,홍콩",(주)에스씨에스엔터테인먼트,씨제이엔터테인먼트,15세이상관람가,멜로/로맨스,김태용,"현빈,탕웨이"
172,세인트 메리의 종,,64000,0,1292000,14,600,1,1,미국,미국,,,,드라마,레오 맥커레이,"잉그리드 버그만,빙 크로스비"
172,카페 소사이어티,2016-09-14,112000,0,1047335666,14,126453,1,2,미국,미국,,CGV아트하우스,15세이상관람가,"멜로/로맨스,드라마",우디 앨런,"제시 아이젠버그,크리스틴 스튜어트,스티브 카렐,블레이크 라이블리"
176,룸,2016-03-03,115200,0,700384900,13,87647,1,1,아일랜드,"아일랜드,캐나다",,(주)영화사 빅,15세이상관람가,드라마,레니 에이브러햄슨,"브리 라슨,제이콥 트렘블레이"
176,유스,2016-01-07,95000,0,676978600,13,86953,2,4,이탈리아,"이탈리아,프랑스,스위스,영국",,그린나래미디어(주),15세이상관람가,드라마,파올로 소렌티노,"마이클 케인,하비 케이틀,레이첼 와이즈,폴 다노,제인 폰다"
178,원 데이,2012-12-13,109000,0,1502558500,12,204205,1,1,미국,미국,,(주)팝파트너스,15세이상관람가,"드라마,멜로/로맨스",론 쉐르픽,"앤 해서웨이,짐 스터게스"
178,진저와 프레드,,56000,0,56000,12,12,1,1,이탈리아,이탈리아,,,,코미디,페데리코 펠리니,"줄리에타 마시나,마르첼로 마스트로얀니"
178,토도모도,,36000,0,36000,12,12,1,1,이탈리아,"이탈리아,프랑스",,,,드라마,엘리오 페트리,"지안 마리아 볼론테,마르첼로 마스트로얀니,마리안젤라 멜라토"
178,파리의 지붕 밑,,62000,0,102000,12,20,1,1,프랑스,프랑스,,,,"코미디,멜로/로맨스",르네 클레어,"알버트 프레진,폴라 일레리,가스통 모돗"
182,다음 침공은 어디?,2016-09-08,66000,0,145654700,11,18744,1,1,미국,미국,,판씨네마(주),15세이상관람가,다큐멘터리,마이클 무어,
182,미스터 쿠퍼,2016-06-30,62000,0,1124000,11,220,1,3,한국,한국,,㈜인디스토리,15세이상관람가,드라마,오정미,"이유영,장원형,민복기"
182,신구시대,,65000,0,84000,11,14,1,4,중국,중국,,,,드라마,주스린,
182,파리 축제,,33000,0,63000,11,17,1,1,프랑스,프랑스,,,,"코미디,멜로/로맨스",르네 클레어,"아나벨라,조지 리고드"
186,알롱상팡,,46000,0,46000,9,9,1,1,이탈리아,이탈리아,,,,드라마,"파올로 타비아니,비토리오 타비아니","마르첼로 마스트로얀니,레아 마사리"
186,태풍이 지나가고,2016-07-27,77000,0,772416972,9,92997,1,2,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아베 히로시,키키 키린,마키 요코,코바야시 사토미"
188,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,2016-09-28,50000,0,420233500,8,69881,2,4,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,다라 오코넬,
188,시간의 종말,2016-11-03,56000,0,25703400,8,3806,1,2,한국,한국,인디라인,(주)영화사 진진,전체관람가,다큐멘터리,김대현,
188,여비서,2016-12-22,38000,0,38000,8,8,2,8,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,박범수,
188,정사: 불륜의 맛,2016-12-01,40000,0,103000,8,21,1,8,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이민,
188,킬 미 달링,2016-01-28,43000,0,73331300,8,9632,1,1,네덜란드,"네덜란드,벨기에,독일,아일랜드",,(주)블룸즈베리리소시스리미티드,15세이상관람가,"멜로/로맨스,코미디",마이크 반 디엠,"제로엔 반 코닝스부르헤,조지나 버밴"
193,산이 울다,2016-05-25,37000,0,105345700,7,13890,1,1,중국,중국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",래리 양,"량예팅,왕쯔이"
193,침묵은 금,,36000,0,82000,7,18,1,1,프랑스,"프랑스,미국",,,,코미디,르네 클레어,"모리스 슈발리에,프랑스와 페리어"
195,나쁜 나라,2015-12-03,33000,0,143922400,6,21441,1,1,한국,한국,4.16 세월호 참사 시민기록위원회,"배급위원회,(주)시네마달",12세이상관람가,다큐멘터리,"김진열,이수정,정일건","최경덕,박지민"
195,라일락의 문,,34000,0,34000,6,6,1,1,프랑스,"프랑스,이탈리아",,,,드라마,르네 클레어,"피에르 브라소,헨리 비달"
195,미스 히스테리,2016-04-04,42000,0,244000,6,42,1,4,중국,중국,,(주)콘텐츠판다,15세이상관람가,"드라마,멜로/로맨스",곽재용,"주신,동대위"
195,산하고인,2016-03-10,33000,0,10464000,6,1419,1,1,중국,"중국,프랑스,일본",,(주)에스와이코마드,12세이상관람가,드라마,지아 장 커,"자오 타오,장애가"
199,미망인,1955-12-10,12000,0,814000,4,357,1,1,한국,한국,,,청소년관람불가,"드라마,멜로/로맨스",박남옥,이민자
199,어바웃 레이,2016-11-24,24000,0,73962502,4,10052,1,1,미국,미국,,오퍼스픽쳐스,15세이상관람가,"코미디,드라마",게비 델랄,"엘르 패닝,나오미 왓츠,수잔 서랜든"
199,혼자,2016-11-24,22000,0,6155500,4,932,1,2,한국,한국,농부영화사,㈜인디스토리,청소년관람불가,스릴러,박홍민,"이주원,송유현,김동현,김태영"
202,이웃집에 신이 산다,2015-12-24,18000,0,792014650,3,98040,1,1,벨기에,"벨기에,프랑스,룩셈부르크",,(주)엣나인필름,청소년관람불가,코미디,자코 반 도마엘,"브누와 뽀엘부르드,욜랭드 모로,까뜨린느 드뇌브"
202,찡찡 막막,2016-11-24,17000,0,249500,3,51,1,1,한국,한국,아이앤지픽쳐스,아이앤지픽쳐스,15세이상관람가,"멜로/로맨스,드라마",박제욱,"오창경,조하영,박종대,백승기,아용주,문희주,문희주,성충경,이승빈,전영호"
202,트럼보,2016-04-07,18000,0,487002100,3,61964,1,1,미국,미국,,"그린나래미디어(주),(주)프레인글로벌",15세이상관람가,드라마,제이 로치,"브라이언 크랜스톤,다이안 레인,헬렌 미렌,엘르 패닝,루이스 C.K.,존 굿맨"
205,마지막 사무라이,2016-12-28,6000,0,6000,2,2,1,1,일본,일본,,퍼즐컷,청소년관람불가,액션,가타오카 슈이즈,하쿠류
205,신이 보낸 사람,2014-02-13,6000,0,3069268600,2,424778,1,1,한국,한국,주식회사 태풍코리아,"(주)씨타마운틴픽쳐스,(주)마인스 엔터테인먼트",15세이상관람가,드라마,김진무,"김인권,홍경인,최규환,기주봉,안병경,조덕제,김재화,박정희,임준규,정동철,정유동,정현기,권혁주,황규연,이정수,이정민,김상준,김은혜,최규환,안병경,오산하"
205,애수,,4000,0,30964500,2,13787,1,2,미국,미국,,,전체관람가,"드라마,전쟁,멜로/로맨스",머빈 르로이,"비비안 리,로버트 테일러"
208,av감독의 아내,2016-12-22,8000,0,8000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠도 마사노리,"에나미 류,사카이 아즈사"
208,겟 어웨이,2016-12-23,5000,0,5000,1,1,1,1,미국,미국,,주식회사 레드아이스,청소년관람불가,"스릴러,공포(호러)",,캐서린 아네트
208,그녀의 황홀한 손놀림-마작,2016-12-27,5000,0,5000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",오쿠 유주루,하츠미 사키
208,내 동생의 아내 무삭제판,2016-12-23,5000,0,5000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,야베 히사에
208,리커버리,2016-12-22,3000,0,3000,1,1,1,1,미국,미국,,(주)컴퍼니엘,청소년관람불가,"스릴러,공포(호러)",대럴 위트,
208,블랙 로즈,2016-12-28,7000,0,7000,1,1,1,1,러시아,러시아,,제인앤유,청소년관람불가,"액션,스릴러,드라마",알렉산더 네브스키,"알렉산더 네브스키,크리스타나 로켄,아드리안 폴,로버트 다비,로버트 마드리드,마티아스 휴즈"
208,슈퍼걸 : 미녀파이터,2016-12-22,3000,0,3000,1,1,1,1,미국,미국,,(주)픽쳐레스크,청소년관람불가,스릴러,악셀 브라운,"카터 크루즈,라일리 스틸,라이언 드릴러,카트리나 제이드"
208,시티 오브 데드,2016-12-23,5000,0,5000,1,1,1,1,영국,영국,,주식회사 레드아이스,15세이상관람가,"액션,어드벤처,공포(호러)",덴 리카드,"덴 리카드,크리스 윈델"
208,신 야쿠자,2016-12-28,3000,0,3000,1,1,1,1,일본,일본,,퍼즐컷,청소년관람불가,"스릴러,액션",츠지 히로유키,
208,엔티티: 죽음의 웹사이트,2016-12-22,4000,0,4000,1,1,1,1,페루,페루,,(주)액티버스엔터테인먼트,청소년관람불가,"공포(호러),미스터리",에두와르도 슐츠,"로드리고 팔라,다니멜라 멘도자,카를로스 카셀라,마리오 가비리아,아눌루 폴란코"
208,위험한 유혹,2016-12-28,5000,0,5000,1,1,1,1,미국,미국,,(주)케이알씨지,청소년관람불가,드라마,제임스 프랭코,"제임스 프랭코,로건 마샬-그린,대니 맥브라이드"
208,유혹은 폭풍속으로,2016-12-22,8000,0,8000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이마오카 신지,타카키 미오
208,일본 막장 불륜 호텔,2016-12-22,8000,0,8000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),나리타 유스케,쿠마키리 아사미
208,처제의 꿈-무삭제,2016-12-27,2000,0,2000,1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,박주영,위지웅
208,킹콩,2005-12-14,5000,0,21476658172,1,3470053,1,1,미국,미국,유니버셜 픽쳐스,UIP코리아,15세관람가,"드라마,어드벤처",피터 잭슨,"잭 블랙,애드리언 브로디,나오미 왓츠"
208,하숙집 러브스토리,2016-12-23,5000,0,5000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,
224,감독 미카엘 하네케,2016-02-25,0,0,3463200,0,442,1,1,오스트리아,"오스트리아,프랑스",,THE 픽쳐스,15세이상관람가,다큐멘터리,이브 몽마외르,"미카엘 하네케,줄리엣 비노쉬,장-루이 트린티냥,베아트리체 달"
224,걱정말아요,2017-01-05,0,0,1440000,0,180,1,1,한국,한국,(주)레인보우팩토리,(주)레인보우팩토리,청소년관람불가,드라마,"소준문,김현,김대견,신종훈","정지순,이시후,권기하,박정근,이준상,박명신,고원희"
224,국가대표 2,2016-08-10,0,0,5482232042,0,709929,2,3,한국,한국,케이엠컬쳐㈜,메가박스(주)플러스엠,12세이상관람가,드라마,김종현,"수애,오달수,오연서,하재숙,김슬기,김예원,진지희,임진영,박진하,전송이,방추성,백상훈,서은정,조규영,안승호,조수지,조희윤,이경선,이민지,이선미,이영화"
224,굿바이 싱글,2016-06-29,0,0,16912706195,0,2108273,2,3,한국,한국,"호두앤유 엔터테인먼트(주),(주)영화사람",(주)쇼박스,15세이상관람가,"코미디,드라마",김태곤,"김혜수,마동석,김현수,김용건,서현진,곽시양,전석호,이미도,이성민,황미영,이형미,박지영,정준화,유성진,윤환,이수경,최문석,홍민희"
224,나우 유 씨 미 2,2016-07-13,0,0,25116690113,0,3100113,1,3,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"범죄,액션",존 추,"제시 아이젠버그,마크 러팔로,우디 해럴슨,데이브 프랑코,다니엘 래드클리프,리지 캐플란,주걸륜,마이클 케인,모건 프리먼"
224,덕혜옹주,2016-08-03,0,0,44393828109,0,5599229,2,4,한국,한국,"(주)하이브미디어코프,(주)영화사호필름 ,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"사극,드라마",허진호,"손예진,박해일,윤제문,라미란,정상훈,박수영,김소현,박주미,안내상,김재욱,김인우,백윤식,김대명,김정희,박윤식,박지수,박혜영,송민수,송창현,신동주,오세영,이경훈,이명규,이상진,이승진,최영빈,최일순,최정순,한동훈,함성원,홍은지,김무규"
224,동풍우,,0,0,0,0,0,1,1,중국,중국,,,15세이상관람가,"전쟁,드라마",류운룡,"판빙빙,이소염,류운룡"
224,드림 쏭,2016-09-14,0,0,1826269700,0,234387,1,1,미국,미국,,(주)이수C&E,전체관람가,애니메이션,애쉬 브래넌,"J.K. 시몬스,루크 윌슨,에디 이자드,맷 딜런"
224,벤허,2016-09-14,0,0,11410860395,0,1400301,1,3,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"어드벤처,드라마",티무르 베크맘베토브,"잭 휴스턴,토비 켑벨,모건 프리먼,로드리고 산토로,할룩 빌기너,요한 필리프 아스베크,모이세스 아리아스,아예렛 주러,소피아 블랙 디엘리아,제임스 코스모,다토 바크하제,자레스 J. 메즈"
224,부산행,2016-07-20,0,0,93178283048,0,11565479,2,3,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,스릴러",연상호,"공유,김정희,정유미,김율호,마동석,최우식,안소희,김의성,김수안,박민우,박민혁,임종훈,박종관,장문성,박혜진,손지훈,손지훈,연상호,조춘호,지동현,윤미중,이동하,이윤상,최창수,편준의,허성우,황유경"
224,수어사이드 스쿼드,2016-08-03,0,0,15874111188,0,1898220,1,1,미국,미국,,워너브러더스 코리아(주),15세이상관람가,액션,데이비드 에이어,"윌 스미스,자레드 레토,마고 로비,스콧 이스트우드,카라 델러비인,제이 코트니,조엘 킨나만,비올라 데이비스,제이 헤르난데즈,애덤 비치,카렌 후쿠하라,커먼,벤 애플렉"
224,스타트렉 비욘드,2016-08-17,0,0,10190375820,0,1157156,1,3,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,SF",저스틴 린,"크리스 파인,사이몬 페그,조 샐다나,재커리 퀸토,칼 어번,안톤 옐친,존 조,이드리스 엘바,소피아 부텔라"
224,스플릿,2016-11-09,0,0,6102712539,0,758195,1,2,한국,한국,오퍼스픽쳐스,오퍼스픽쳐스,15세이상관람가,드라마,최국희,"유지태,이정현,이다윗,정성화,김지은,김태훈,신민수,윤수현,이정주,이지수,조선묵,조수정,최승"
224,워킹 스트리트,2016-11-17,0,0,4000100,0,661,1,2,한국,한국,"(주)컨텐츠로드,(주)케이피필름",(주)모멘텀엔터테인먼트,청소년관람불가,드라마,이상우,"백성현,이시강,이송이,김헌,정선화,조정훈"
224,인 더 섀도우 오브 우먼,2016-01-28,0,0,6872000,0,969,1,2,프랑스,"프랑스,스위스",,주식회사 더쿱,15세이상관람가,드라마,필립 가렐,"클로틸드 쿠로,스타니슬라 메하르"
224,인어공주 : 새로운 모험의 시작,2016-11-03,0,0,245976300,0,32592,1,1,중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,아담 추,
224,터널,2016-08-10,0,0,57529484417,0,7120508,1,3,한국,한국,"(주)어나더썬데이,(주)비에이엔터테인먼트",(주)쇼박스,12세이상관람가,드라마,김성훈,"하정우,배두나,오달수,김종수,임한빈,정민희,송민석,윤성민,이동진,이상희,최춘범,권승구"
224,특별수사: 사형수의 편지,2016-06-16,0,0,9929947065,0,1241899,1,2,한국,한국,(주)콘텐츠케이,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",권종관,"김명민,김상호,성동일,김영애,김향기,김뢰하,박수영,박혁권,최병모,오민석,이지훈,박지환,신구,이한위,이문식,김명국,정택호,차상민,이성욱,이승훈"
224,희생,1995-05-25,0,0,3521000,0,495,1,1,스웨덴,"스웨덴,영국,프랑스",아르고스필름즈,,고등학생이상관람가,드라마,안드레이 타르코프스키,"얼랜드 요셉슨,수잔 플릿우드"
합계,,,49836908551,,6.87256E+11,6280372,86620906,7798,114901,,,,,,,,
