순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
97,성실한 나라의 앨리스,2015-08-13,1319500 ,0,349354500 ,162 ,43944 ,3 ,10 ,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,드라마,안국진,"이정현,이해영,서영화,명계남,오광록,이준혁,이대연,전홍석,박은영,정혜지,최경옥,최성현,안소영,윤희경,이상현,배제기,손범수,지대한,이용녀"
98,에이미,2015-11-05,1302000 ,0,91470400 ,156 ,11051 ,2 ,6 ,영국,영국,,주식회사 더쿱,청소년관람불가,다큐멘터리,아시프 카파디아,"에이미 와인하우스,마크 론슨,피트 도허티"
99,뮨: 달의 요정,2015-09-24,986000 ,0,2332403700 ,150 ,319224 ,1 ,4 ,프랑스,프랑스,,씨네그루(주)다우기술,전체관람가,애니메이션,"알렉상드르 헤보얀,베노이트 필립폰","조슈아 J. 발라드,오마 사이"
99,백만장자와 결혼하는 법,,295000 ,0,1651000 ,150 ,837 ,1 ,8 ,미국,미국,,,12세관람가,"코미디,멜로/로맨스",진 네글레스코,"마릴린 몬로,베티 그레블,로렌 바콜"
101,트립 투 잉글랜드,2015-11-26,930000 ,0,33005800 ,149 ,4187 ,3 ,11 ,영국,영국,,찬란,15세이상관람가,"코미디,드라마",마이클 윈터바텀,"스티브 쿠건,롭 브라이든"
101,하나와 앨리스: 살인사건,2015-05-27,1341000 ,0,113348100 ,149 ,14375 ,2 ,2 ,일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,이와이 슌지,"아오이 유우,스즈키 안"
103,세비야의 이발사,2015-02-04,1602000 ,0,31345500 ,145 ,1823 ,11 ,20 ,프랑스,프랑스,,에스디시코리아 주식회사,전체관람가,공연,다미아노 미키엘레토,
104,내 친구의 아내,2015-12-03,1400000 ,0,4493000 ,140 ,622 ,2 ,14 ,한국,한국,(주)씨네토리,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",탁승오,"정태민,탁민"
105,당신의 세상은 지금 몇 시?,2015-11-19,987000 ,0,15427200 ,135 ,2063 ,4 ,10 ,프랑스,"프랑스,이란",,알토미디어(주),12세이상관람가,드라마,사피 야즈다니안,"레일라 하타미,알리 모사파"
106,레나,2016-05-26,1197000 ,0,1197000 ,133 ,133 ,1 ,1 ,한국,한국,(주)씨네코뮨,(주)모멘텀엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",김도원,"박기림,김재만,최호중,이창배,이창배,박정민,고재철,이승민,이유리,이은빈,황지은"
107,울보 권투부,2015-10-29,746000 ,0,11307100 ,130 ,1863 ,1 ,3 ,한국,한국,exposed Film,㈜인디스토리,12세이상관람가,다큐멘터리,이일하,
107,클레오파트라,,260000 ,0,9473000 ,130 ,4722 ,1 ,2 ,미국,"미국,영국,스위스",,,,드라마,조셉 L. 맨키위즈,"엘리자베스 테일러,리차드 버튼"
109,사브리나,,256000 ,0,20263000 ,129 ,10081 ,1 ,3 ,미국,미국,파라마운트 픽쳐스,,15세관람가,"코미디,멜로/로맨스",빌리 와일더,"험프리 보가트,오드리 헵번,윌리엄 홀덴"
110,투 러버스,2014-01-23,1012000 ,0,5911100 ,127 ,1001 ,1 ,2 ,미국,미국,,(주)수키픽쳐스,청소년관람불가,멜로/로맨스,제임스 그레이,"기네스 팰트로우,호와킨 피닉스,비네사 쇼"
111,불꽃놀이 아래서 볼까? 옆에서 볼까?,,848500 ,0,848500 ,122 ,122 ,1 ,2 ,일본,일본,,,,드라마,이와이 슌지,"야마자키 유타,오키나 메구미"
112,아마데우스 감독판,2015-10-29,1231000 ,0,100910000 ,115 ,12289 ,2 ,6 ,미국,미국,,시네마 뉴원,12세이상관람가,드라마,밀로스 포만,"톰 헐스,F. 머레이 아브라함"
113,꾸루꾸루와 친구들: 무지개 나무의 비밀,2015-11-19,550000 ,0,50938500 ,110 ,7268 ,1 ,3 ,한국,한국,(주)팡고엔터토이먼트,(주)팝엔터테인먼트,전체관람가,애니메이션,문제대,서유리
113,데싸우 댄서스,2015-12-24,880000 ,0,880000 ,110 ,110 ,1 ,1 ,독일,독일,,(주)유로커뮤니케이션,15세이상관람가,코미디,장 마틴 샤프,"고르돈 캐머러,소냐 게하르트,올리버 코니츠니,세바스티안 예거"
115,고녀석 맛나겠다2 : 함께라서 행복해,2015-07-29,648000 ,0,384800000 ,108 ,55675 ,1 ,1 ,한국,한국,(주)미디어캐슬,(주)리틀빅픽쳐스,전체관람가,"애니메이션,가족,어드벤처","최경석,노나카 카즈미","엄상현,시영준,안장혁,정주원,안효민,이경태,이경태"
116,슬픈남자,2015-12-10,730000 ,0,749000 ,106 ,109 ,1 ,12 ,한국,한국,비에이치제이 시네마,비에이치제이 시네마,청소년관람불가,액션,방현준,"고민우,서종철,이제관,소선,이종옥,이창균,정환종,천성운,현정민,김정민"
117,바다 탐험대 옥토넛 스페셜,2015-02-05,416000 ,0,386909600 ,104 ,52381 ,1 ,1 ,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,니키 팰런,"하성용,정재헌,엄상현,윤승희,김정은"
118,인사이드 아웃,2015-07-09,606000 ,0,38023337936 ,101 ,4969526 ,1 ,2 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,코미디",피트 닥터,"다이안 레인,에이미 포엘러,카일 맥라클란,민디 캘링,빌 헤이더"
119,더 딥 블루 씨,2015-04-23,800000 ,0,54494961 ,100 ,7069 ,1 ,1 ,영국,"영국,미국",,(주)팝엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",테렌스 데이비스,"레이첼 와이즈,톰 히들스턴"
120,미안해 사랑해 고마워,2015-10-28,435000 ,0,359247800 ,87 ,51207 ,1 ,1 ,한국,한국,타임박스엔터테인먼트(주),(주)쇼박스,15세이상관람가,드라마,전윤수,"지진희,김성균,성유리,김영철,이계인,곽지혜,서강준,강민지,강민호,장홍준,김상훈,김선경,이재구,이유하,이성훈,유예지,김대영,김동철,오예슬,김수연,김용진,김원진,김윤영,김지수,김필수,나현,박상민,박재영,박지연,박현수,유혜인,김재화,정은표,이주연"
121,12월 단편 상상극장-응답하라 1988,,546000 ,0,1426000 ,78 ,204 ,1 ,1 ,한국,한국,,,,기타,"김태용,정지형,엄태화,강지숙,이우정",
121,가름워즈: 마지막 예언자,2015-12-03,449000 ,0,8771500 ,78 ,1208 ,5 ,11 ,일본,"일본,캐나다",,(주)박수엔터테인먼트,12세이상관람가,"액션,SF,스릴러",오시이 마모루,"랜스 헨릭슨,케빈 두런드,멜라니 생피에르,섬머 H. 하웰"
123,피크닉,2005-06-23,765000 ,0,1263000 ,77 ,177 ,1 ,1 ,일본,일본,후지텔레비젼네트웍,(주)튜브엔터테인먼트,18세관람가,드라마,이와이 슌지,"아사노 타다노부,하시즈메 코이치,차라"
124,고스트 헌터: 얼음 몬스터의 부활,2016-02-25,375000 ,0,1188000 ,75 ,208 ,1 ,1 ,독일,"독일, 오스트리아,아이슬란드",,예지림엔터테인먼트,전체관람가,어드벤처,토비 바우만,"마일로 파커,앙케 엥겔케"
125,물랑루즈,2001-10-26,572000 ,0,118691255 ,74 ,16384 ,2 ,16 ,미국,미국,,"(주)프레인글로벌,이십세기폭스필름코퍼레이션",15세관람가,"멜로/로맨스,뮤지컬",바즈 루어만,"이완 맥그리거,니콜 키드먼,존 레귀자모"
126,맹글혼,2015-11-26,444000 ,0,18253500 ,73 ,2653 ,2 ,5 ,미국,미국,,(주)영화사 빅,15세이상관람가,드라마,데이빗 고든 그린,"알 파치노,홀리 헌터"
126,스왈로우테일 버터플라이,2005-06-23,730000 ,0,59213000 ,73 ,9225 ,1 ,1 ,일본,일본,록웰아이즈 (ロックウェルアイズ),(주)튜브엔터테인먼트,18세관람가,드라마,이와이 슌지,"미카미 히로시,차라,이토 아유미"
128,어바웃 리키,2015-09-03,568000 ,0,123069900 ,71 ,16475 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,드라마,조나단 드미,"메릴 스트립,케빈 클라인,마미 검머,릭 스프링필드,세바스찬 스탠"
129,어떤이의 꿈,2015-11-26,555000 ,0,16699600 ,70 ,2057 ,3 ,18 ,한국,한국,"(주)예스컴,하준사",하준사,12세이상관람가,드라마,조성규,"김동완,최필립,후지이 미나,조연희,김도연,김동완,김용"
130,이치카와 콘 이야기,,630000 ,0,630000 ,67 ,67 ,1 ,2 ,일본,일본,,,,다큐멘터리,이와이 슌지,이치카와 콘
130,일루셔니스트,2011-06-16,499000 ,0,129211600 ,67 ,16757 ,1 ,2 ,프랑스,프랑스,,(주)에스와이코마드,전체관람가,애니메이션,실뱅 쇼메,"에디스 란킨,장-클로드 돈다"
132,언두,2005-06-23,308500 ,0,640500 ,62 ,129 ,1 ,1 ,일본,일본,후지 TV,,,드라마,이와이 슌지,"토요카와 에츠시,야마구치 토모코"
133,겜블러 2015,,300000 ,0,300000 ,60 ,60 ,1 ,1 ,기타,기타,,,청소년관람불가,드라마,이그나스 요니나스,"우나 메카스,비타우타스 카니우소니스"
133,늙은 자전거,2015-11-12,300000 ,0,21842800 ,60 ,3619 ,1 ,2 ,한국,한국,"(주)영화사 북촌,대국미디어그룹,한국방송예술교육진흥원 ,영화사 키노(주)",(주)씨타마운틴픽쳐스,전체관람가,"드라마,가족",문희융,"최종원,박민상,박상면,조안,춘자,김형범"
133,우리가 사랑한 시간,2015-11-12,457000 ,0,27047600 ,60 ,3927 ,2 ,6 ,미국,미국,,㈜영화사 백두대간,15세이상관람가,멜로/로맨스,드레이크 도리머스,"가이 피어스,펠리시티 존스,에이미 라이언"
133,지구 최후의 날 2015,2015-12-10,300000 ,0,300000 ,60 ,60 ,1 ,1 ,미국,미국,,(주)소나무픽쳐스,15세이상관람가,"SF,액션,스릴러",리차드 로리,"블레어 베스튼,재클린 부다"
133,쿄코와 슈이치의 경우,,300000 ,0,300000 ,60 ,60 ,1 ,1 ,일본,일본,,(주)싸이더스,청소년관람불가,드라마,오쿠다 에이지,"에모토 타스쿠,안도 사쿠라"
138,악마가 너의 죽음을 알기전에,2009-05-14,338000 ,0,45057500 ,58 ,6133 ,1 ,1 ,미국,미국,,"(유)영화사 화수분,(주)아펙스 엔터테인먼트",청소년관람불가,"드라마,범죄,스릴러",시드니 루멧,"필립 세이모어 호프만,에단 호크,마리사 토메이,앨버트 피니"
139,아마코드,,374000 ,0,697000 ,57 ,118 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,,,"코미디,드라마",페데리코 펠리니,
140,3.11: 이와이 슌지와 친구들,,503000 ,0,1737000 ,56 ,313 ,1 ,2 ,일본,일본,,,,다큐멘터리,이와이 슌지,
141,세컨드 마더,2015-11-12,284000 ,0,20499000 ,49 ,2803 ,2 ,4 ,브라질,브라질,,(주)블룸즈베리리소시스리미티드,12세이상관람가,"가족,드라마",안나 무이라에르트,"레지나 카세,카밀라 마르딜라,미셀 조엘사스"
142,"실론, 세렌디피티",2015-12-14,291400 ,0,291400 ,45 ,45 ,1 ,6 ,한국,한국,주식회사 씨엠닉스,주식회사 씨엠닉스,15세이상관람가,드라마,권중목,"김민체,권중목,이민서,전다솔,김소연,박진국,정현우,구준희,차승기,이종선,배현경,염문경,전희련,최영미,권문선,권정수,장해숙,송성해,이지연,최종문,이재훤,승의열,윤광현,이문주"
143,유신의 미학,2015-12-16,352000 ,0,352000 ,44 ,44 ,1 ,1 ,한국,한국,마그넷 엔터테인먼터,마그넷 엔터테인먼터,15세이상관람가,드라마,김노경,"김효비,박상현"
144,사일런트 하트,2015-11-19,201000 ,0,34020700 ,42 ,4555 ,1 ,3 ,덴마크,덴마크,,(주)영화사 진진,15세이상관람가,"가족,드라마",빌 어거스트,"기타 노비,모튼 그런워드,파프리카 스틴"
145,다이노 타임,2015-04-30,200000 ,0,2108596800 ,40 ,284900 ,2 ,2 ,한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈"
146,사랑을 위하여,,240000 ,0,240000 ,38 ,38 ,1 ,2 ,이탈리아,"이탈리아,프랑스",,,,드라마,쥬세페 M. 가우디노,"발레리아 골리노,마시밀리아노 갈로,아드리아노 지안니니"
147,싱 오버 미,2015-09-24,248000 ,0,11749000 ,31 ,1601 ,2 ,8 ,미국,미국,,문화선교연구원,12세이상관람가,다큐멘터리,제이콥 카인드버그,
148,더 셰프,2015-11-05,240000 ,0,1482518148 ,30 ,186511 ,1 ,1 ,미국,미국,,(주)이수C&E,15세이상관람가,드라마,존 웰스,"브래들리 쿠퍼,시에나 밀러,오마 사이,다니엘 브륄,엠마 톰슨,우마 서먼"
149,뚜르: 내 생애 최고의 49일,2017-02-01,145000 ,0,1027500 ,29 ,212 ,1 ,1 ,한국,한국,"미디어길,(주)영화사 북극곰",(주)리틀빅픽쳐스,12세이상관람가,다큐멘터리,"임정하,전일우,박형준,김양래",이윤혁
149,이민자,2015-09-03,190000 ,0,130661123 ,29 ,16643 ,1 ,1 ,미국,미국,,주식회사 씨네룩스,15세이상관람가,"드라마,미스터리,멜로/로맨스",제임스 그레이,"마리옹 꼬띠아르,호아킨 피닉스,제레미 레너"
149,충격의 복도,,140000 ,0,186000 ,29 ,38 ,1 ,2 ,미국,미국,,,,"미스터리,드라마",사무엘 풀러,"피터 브렉,콘스탄스 타워스"
152,늑대 여인,,165000 ,0,165000 ,26 ,26 ,1 ,2 ,이탈리아,이탈리아,,,,드라마,알베르토 라투아다,"케리마,에토레 만니,메이 브릿"
152,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,108000 ,0,224042200 ,26 ,34481 ,1 ,1 ,한국,한국,"(주)연필로명상하기,한국교육방송공사 EBS",이달투,전체관람가,애니메이션,"안재훈,한혜진","장광,엄상현,류현경,강은탁"
154,그렇게 살지 마라,,169000 ,0,234000 ,25 ,35 ,1 ,1 ,이탈리아,이탈리아,,,,"범죄,드라마",클라우디오 칼리가리,"루카 마리넬리,알레산드로 보르기,실비아 다미코"
154,지옥의 영웅들,,118000 ,0,208000 ,25 ,43 ,1 ,2 ,미국,미국,,,,"액션,드라마,전쟁",사무엘 풀러,"리 마빈,마크 해밀"
156,프랑코 스칼다티의 연극과 삶,,145000 ,0,145000 ,23 ,23 ,1 ,2 ,이탈리아,이탈리아,,,,다큐멘터리,프랑코 마레스코,
157,40정의 총,,96000 ,0,194000 ,20 ,39 ,1 ,1 ,미국,미국,,,,"서부극(웨스턴),드라마",사무엘 풀러,"바바라 스탠윅,배리 설리반"
158,숭고한 나치,,89000 ,0,244000 ,18 ,63 ,1 ,1 ,오스트리아,"오스트리아,독일,이스라엘",,,,다큐멘터리,바네사 라파,
158,총검장착,,76000 ,0,140000 ,18 ,31 ,1 ,1 ,,,,,,,,
160,더 라스트: 나루토 더 무비,2015-02-26,118000 ,0,392023272 ,17 ,52833 ,1 ,3 ,일본,일본,,와이드 릴리즈(주),12세이상관람가,애니메이션,코바야시 츠네오,
160,오페라의 유령 : 25주년 특별 공연,,330000 ,0,1830056500 ,17 ,102817 ,1 ,1 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
162,우리는 대령을 원한다,,103000 ,0,248000 ,16 ,38 ,1 ,1 ,이탈리아,이탈리아,,,,코미디,마리오 모니셀리,"유고 토나찌,끌로드 도핀,둘리오 델 프레테"
162,파크 로우,,86000 ,0,106000 ,16 ,21 ,1 ,2 ,미국,미국,,,,"드라마,스릴러",사무엘 풀러,진 에반스
164,라잇 온 미,2012-11-01,110000 ,0,25739600 ,15 ,3305 ,1 ,1 ,미국,미국,,(주)영화사 진진,청소년관람불가,멜로/로맨스,아이라 잭스,"투레 린드하르트,재커리 부스"
164,불온한 당신,,75000 ,0,1191200 ,15 ,213 ,1 ,1 ,한국,한국,움,움,,다큐멘터리,이영,
164,소중한 날의 꿈,2011-06-23,100000 ,0,366936100 ,15 ,53064 ,1 ,3 ,한국,한국,(주)연필로명상하기,에이원엔터테인먼트,전체관람가,"애니메이션,드라마","안재훈,한혜진","박신혜,오연서,송창의,신정희,박진희,조효민,이태연"
167,마견,,72000 ,0,98000 ,14 ,19 ,1 ,2 ,미국,미국,,,,"드라마,공포(호러),스릴러",사무엘 풀러,"크리스티 맥니콜,폴 윈필드"
167,메릴의 약탈자들,,68000 ,0,104000 ,14 ,22 ,1 ,1 ,미국,미국,,,,"어드벤처,전쟁",사무엘 풀러,"제프 챈들러,타이 하딘"
167,벌거벗은 키스,,72000 ,0,668000 ,14 ,137 ,1 ,1 ,미국,미국,,,,,사무엘 풀러,"콘스탄스 타워스,안소니 에슬리"
170,대나무집,,62000 ,0,132000 ,13 ,26 ,1 ,1 ,미국,미국,,,,"범죄,드라마",사무엘 풀러,"로버트 라이언,로버트 스택"
171,철모,,62000 ,0,96000 ,12 ,19 ,1 ,1 ,미국,미국,,,,"액션,전쟁",사무엘 풀러,진 에반스
172,아스타 라 비스타,2015-11-19,55000 ,0,3504300 ,11 ,566 ,1 ,3 ,벨기에,벨기에,,㈜인디스토리,15세이상관람가,드라마,제프리 엔트호벤,"질 드 슈리이버,로브레히 반덴 토렌,톰 오데나에르"
173,노리개가 된 아내,2015-12-14,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카이하라 쿠리스 료,코가와 이오리
173,무녀의 탐스러운 육체,2015-12-11,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,액션",카와사키 히로유키,아사노 에미
173,풍만한 하숙집 여주인,2015-12-15,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,"후지사키 사야,시라바나 유리"
176,북촌방향,2011-09-08,57000 ,0,369369200 ,9 ,46152 ,1 ,1 ,한국,한국,(주)영화제작전원사,(주)영화제작전원사,청소년관람불가,드라마,홍상수,"김보경,김상중,유준상,송선미,김의성,백종학,박수민,정지형,배유람,안재홍,기주봉"
176,사우스 스트리트의 소매치기,2005-07-07,48000 ,0,544000 ,9 ,108 ,1 ,1 ,미국,미국,투엔티쓰 센츄리-폭스 필름 코퍼레이션,,,액션,사무엘 풀러,"리차드 위드마크,진 피터스,델마 리터"
176,위선자들,2015-11-26,53000 ,0,64788600 ,9 ,9494 ,2 ,4 ,한국,한국,(주)영화사메이플러스,"THE 픽쳐스,(주)씨타마운틴픽쳐스",청소년관람불가,드라마,김진홍,"권민중,김정균,장두이,최할리,신소미,경준,송은진,주연서,나동주,류제현,문진영,안정균,이태헌,임창용,조솔"
176,이탈리안 갱스터,,61000 ,0,179000 ,9 ,26 ,1 ,1 ,이탈리아,이탈리아,,,,"범죄,드라마",레나토 드 마리아,"안드레아 디 카사,파올로 마차텔리,루카 미켈레티"
180,테러,,40000 ,0,112500 ,8 ,25 ,1 ,1 ,미국,미국,,,,다큐멘터리,"데이비드 펠릭스 셔트클리프,리릭 카브랄",
181,감금의 시간,2015-12-03,35000 ,0,3310000 ,7 ,555 ,1 ,7 ,한국,한국,마법사필름,마법사필름,청소년관람불가,"스릴러,드라마",김대성,"전유진,허동원,김윤재,이용주"
181,라이프,2015-10-15,49000 ,0,155263185 ,7 ,19527 ,1 ,1 ,캐나다,"캐나다,독일, 오스트리아,미국",,"(주)영화사오원,(주)프레인글로벌",15세이상관람가,드라마,안톤 코르빈,"데인 드한,로버트 패틴슨,벤 킹슬리,조엘 에저튼"
181,레드마리아2,,35000 ,0,638500 ,7 ,137 ,1 ,1 ,한국,한국,,,,다큐멘터리,경순,
181,설지,2015-11-26,62000 ,0,2723100 ,7 ,365 ,2 ,7 ,한국,한국,"(주)영화사 통 ,이달투,㈜미로비젼","(주)박수엔터테인먼트,(주)미로스페이스",12세이상관람가,드라마,박진순,"다나,강은탁,이미소,이설애,장석우,한성수,김중기"
181,풀밭 위의 양,,42000 ,0,162000 ,7 ,24 ,1 ,1 ,이탈리아,이탈리아,,,,기타,알베르토 카빌리아,"안나 페루조,다비데 조르다노,비안카 나피"
186,강의 기억들,,37000 ,0,81000 ,6 ,14 ,1 ,1 ,이탈리아,이탈리아,,,,다큐멘터리,"지안루카 데 세리오,마시밀라노 데 세리오",
186,미국의 암흑가,,30000 ,0,178000 ,6 ,37 ,1 ,1 ,미국,미국,,,,"범죄,드라마,스릴러",사무엘 풀러,"클리프 로버트슨,돌로레스 돈"
186,옥희의 영화,2010-09-16,37000 ,0,285590900 ,6 ,37071 ,1 ,1 ,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"이선균,정유미,문성근,서영화,조성덕,서정현,김진경,이채은,백정림"
186,이라크 영년,,29000 ,0,51500 ,6 ,11 ,1 ,1 ,이라크,"이라크,프랑스",,,,다큐멘터리,압바스 파델,
186,친구엄마,2015-11-12,50000 ,0,2057000 ,6 ,359 ,1 ,3 ,한국,한국,밀크픽처스,노바엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",공자관,"김영삼,아리,김해진,이승용,안광연,명지훈"
186,해에게서 소년에게,2015-11-19,30000 ,0,4520500 ,6 ,668 ,1 ,3 ,한국,한국,"(주)타이거시네마,DGC",주식회사 디에스이이디,15세이상관람가,드라마,안슬기,"신연우,김가현,김호원,김영선,한동훈,홍석준,권진호,김민지,김윤정,김주연,김지현,안슬기,안슬기,안슬기,이상덕,이상덕"
192,-1287,,25000 ,0,55000 ,5 ,12 ,1 ,1 ,일본,일본,,,,다큐멘터리,이안 토마스 애쉬,
192,빌리 엘리어트 뮤지컬 라이브,2014-11-27,100000 ,0,402006500 ,5 ,21975 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"뮤지컬,공연",스티븐 달드리,"엘리엇 한나,루시에 헨쉘,데카 웜슬리"
192,전투,,25000 ,0,150000 ,5 ,40 ,1 ,1 ,벨기에,"벨기에,네덜란드",,,,다큐멘터리,이자벨 톨레나레,
192,화살의 질주,,22000 ,0,72000 ,5 ,16 ,1 ,1 ,미국,미국,,,,서부극(웨스턴),사무엘 풀러,"로드 스테이거,사라 몬티엘"
196,28일의 밤과 시,,20000 ,0,52500 ,4 ,12 ,1 ,1 ,기타,"기타,프랑스",,,,다큐멘터리,아크람 자타리,
196,한여름의 판타지아,2015-06-11,24000 ,0,279674758 ,4 ,36021 ,1 ,1 ,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
198,스타드 업,2015-11-19,21000 ,0,516000 ,3 ,77 ,1 ,2 ,영국,영국,,THE 픽쳐스,청소년관람불가,"드라마,스릴러",데이빗 맥킨지,"잭 오코넬,루퍼트 프렌드,벤 멘델슨"
198,한양 기방 춘향뎐,2015-11-26,12000 ,0,2085000 ,3 ,400 ,2 ,3 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,사극",김민욱,"나영,주영"
200,그라운드의 이방인,2015-03-19,14000 ,0,26163000 ,2 ,4000 ,1 ,1 ,한국,한국,㈜인디스토리,㈜인디스토리,전체관람가,다큐멘터리,김명준,"김근,양시철,배수찬,권해효,박용진,정원덕,조은성,김정아"
201,그룹섹스: 젊은 여사장과 남자직원들,2015-12-10,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",야마우치 다이스케,"코하쿠 우타,노무라 다카히로"
201,단지처 길들이기 - 유부녀,2015-12-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타지리 유지,마사키 나오
201,백컨트리 - 야생곰의 습격,2015-12-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,캐나다,캐나다,,(주)도키엔터테인먼트,15세이상관람가,"액션,스릴러",애덤 맥도날드,"미시 페레그림,제프 루프"
201,북녘에서 온 노래,,5000 ,0,367000 ,1 ,95 ,1 ,1 ,한국,"한국,포르투갈,미국",,,,다큐멘터리,유순미,
201,에리카의 극장괴담,2015-12-12,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)예당씨앤에스,청소년관람불가,"공포(호러),스릴러",에지리 다이,모모타니 에리카
201,음란한 꽃의 여름,2015-12-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,에노모토 토시로,"코이케 에미코,코다 리리"
201,음란한 앵글 무삭제판,2015-12-10,4000 ,0,4000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)케이알씨지,청소년관람불가,멜로/로맨스,세키네 카즈미,아야노 마코토
201,음란한 채무 - 목소리,2015-12-12,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)예당씨앤에스,청소년관람불가,드라마,카이하라 쿠리스 료,"호시노 나미,와다 미사"
201,인류 멸종 - 좀비 바이러스,2015-12-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,캐나다,캐나다,,(주)도키엔터테인먼트,청소년관람불가,"액션,스릴러,공포(호러)",프란시스코 피콘,"아론 스티엘스트라,마이클 시갈"
201,좀비들의 섬 - 데드 시즌,2015-12-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)도키엔터테인먼트,청소년관람불가,"공포(호러),SF",애덤 디요,"스콧 피트,제임스 C. 번스"
201,쥬라기 타임트랙,2015-12-16,4000 ,0,4000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,12세이상관람가,"액션,어드벤처,SF",그리프 퍼스트,"마이클 그로스,크리스토퍼 앳킨스,그레그 에비건"
201,척노리스 vs 코뮤니즘,,5000 ,0,92500 ,1 ,23 ,1 ,1 ,영국,"영국,루마니아,독일",,,,다큐멘터리,일링카 칼루가라누,
201,청순한 그녀: 육체관계,2015-12-16,10000 ,0,10000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",요시오,"미모토 마사노리,유키 아야카"
201,캐논볼,1981-07-25,4000 ,0,4000 ,1 ,1 ,1 ,1 ,미국,"미국,홍콩",골든하베스트,,연소자관람불가,"액션,코미디",할 니담,"버트 레이놀즈,로저 무어,파라 포셋,성룡,딘 마틴"
201,하녀-기모노 섹스,2015-12-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하세가와 쿠니히로,스즈키 미호
201,환자의 욕정풀기 - 간호사,2015-12-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카타오카 슈지,"사와키 마유미,미즈타니 케이"
201,황진이,2015-12-10,5000 ,0,5000 ,1 ,1 ,1 ,1 ,한국,한국,드림로드,에이라인,청소년관람불가,"멜로/로맨스,드라마",신정균,"장성원,신유주,심호성"
218,영화의전당 영화제작워크숍 2기 작품 상영회,,0 ,0,0 ,0 ,0 ,1 ,1 ,한국,한국,,,,기타,"김도연,전형식,서하연,김자열,김지선",
218,웰컴 투 리스,,0 ,0,62500 ,0 ,17 ,1 ,1 ,미국,미국,,,,다큐멘터리,"마이클 비치 니콜스,크리스토퍼 워커",
합계,,,21743880077 ,,686648715300 ,2791226 ,87906270 ,8050 ,107282 ,,,,,,,,
