순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
104,더 울프 오브 월스트리트,2014-01-09,736000 ,0,4493008000 ,92 ,585654 ,2 ,2 ,미국,미국,,주식회사 우리네트웍스,청소년관람불가,"범죄,드라마",마틴 스콜세지,"레오나르도 디카프리오,매튜 매커너히,조나 힐"
105,에이미,2015-11-05,792200 ,0,94133600 ,85 ,11369 ,1 ,2 ,영국,영국,,주식회사 더쿱,청소년관람불가,다큐멘터리,아시프 카파디아,"에이미 와인하우스,마크 론슨,피트 도허티"
106,말할 수 없는 비밀,2008-01-10,739000 ,0,1122349500 ,83 ,158690 ,5 ,5 ,대만,"대만,홍콩",,"(주)엔케이컨텐츠,(주)스폰지이엔티",12세이상관람가,"멜로/로맨스,드라마",주걸륜,"주걸륜,계륜미,황추생,증개현"
107,당신을 기다리는 시간,2016-01-28,473000 ,0,55028100 ,80 ,7686 ,1 ,5 ,이탈리아,"이탈리아,프랑스",,찬란,15세이상관람가,드라마,피에로 메시나,"줄리엣 비노쉬,루 드 라쥬,조르지오 콜란겔리"
108,개인교수: 심화학습,2016-02-18,767000 ,0,3688000 ,77 ,571 ,2 ,14 ,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",정태령,"허예창,이윤희"
109,3월 단편 상상극장-류혜영을 보라,,592000 ,0,592000 ,74 ,74 ,1 ,1 ,한국,한국,,,,기타,"박지완,박선주",
110,"나, 너, 그, 그녀",,485000 ,0,920000 ,70 ,133 ,1 ,1 ,벨기에,"벨기에,프랑스",,,,드라마,샹탈 애커만,"샹탈 애커만,닐스 아르스트럽"
111,잔느 딜망,2008-05-09,481000 ,0,1334000 ,66 ,188 ,1 ,1 ,프랑스,프랑스,,,,드라마,샹탈 애커만,"델핀 세이릭,잔 데코트,자크 도니올-발크로즈"
112,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,211000 ,0,3287774500 ,61 ,444498 ,2 ,8 ,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,박영균,"이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현,홍범기"
113,키드,1989-12-15,295000 ,0,2132000 ,60 ,298 ,1 ,1 ,미국,미국,,,연소자관람가,"코미디,드라마,가족",찰리 채플린,"찰리 채플린,재키 쿠간,에드나 퍼비안스"
113,택시: 나이트페어,2016-03-02,300000 ,0,300000 ,60 ,60 ,1 ,1 ,프랑스,프랑스,,TCO(주)더콘텐츠온,청소년관람불가,액션,줄리앙 세리,"조나단 하워드,조나단 드뮈르게,파니 발렛,제스 리우딘"
115,오페라의 유령 : 25주년 특별 공연,,1176000 ,0,1855641500 ,59 ,104239 ,1 ,1 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
116,센소,,368000 ,0,368000 ,56 ,56 ,1 ,1 ,이탈리아,이탈리아,,,,멜로/로맨스,루치노 비스콘티,"알리다 발리,팔리 그레인저"
117,페널티킥 앞에 선 골키퍼의 불안,,355000 ,0,1412000 ,52 ,203 ,1 ,1 ,서독,"서독, 오스트리아",,,,드라마,빔 벤더스,"아더 브라우스,카이 피셔"
118,게으름뱅이 병사,,369000 ,0,800000 ,51 ,119 ,1 ,1 ,프랑스,프랑스,,,,코미디,장 르누아르,"조르주 포미에,미셸 시몽,펠릭스 우다르"
118,빌리 엘리어트 뮤지컬 라이브,2014-11-27,1014000 ,0,409841500 ,51 ,22371 ,1 ,2 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"뮤지컬,공연",스티븐 달드리,"엘리엇 한나,루시에 헨쉘,데카 웜슬리"
120,카르멘,2016-02-03,962000 ,0,13521000 ,49 ,676 ,11 ,12 ,영국,영국,,에스디시코리아 주식회사,12세이상관람가,공연,칼릭스토 비에이토,"저스티나 그린자이트,에릭 커틀러"
121,가방을 든 여인,,296000 ,0,2035000 ,48 ,285 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,,,"코미디,드라마",발레리오 주를리니,"클라우디아 카르디날레,자끄 페렝,레나토 발디니"
121,실버라이닝 플레이북,2013-02-14,418000 ,0,954629500 ,48 ,127792 ,5 ,5 ,미국,미국,,(주)나이너스엔터테인먼트,청소년관람불가,"멜로/로맨스,코미디,드라마",데이빗 O. 러셀,"제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로"
123,라스트 탱고,2015-12-31,427000 ,0,58826600 ,45 ,7472 ,2 ,6 ,독일,"독일,아르헨티나",,(주)미로스페이스,12세이상관람가,다큐멘터리,게르만 크랄,
124,길버트 그레이프,1994-06-11,336000 ,0,2060000 ,42 ,370 ,2 ,2 ,미국,미국,,,중학생이상관람가,"드라마,코미디",라세 할스트롬,"조니 뎁,줄리엣 루이스,레오나르도 디카프리오"
125,이사 소동,,271000 ,0,698000 ,40 ,107 ,1 ,1 ,프랑스,"프랑스,벨기에",,,,코미디,샹탈 애커만,"실비 테스튀,오로르 클레망,장 피에르 마리엘"
126,스타워즈: 깨어난 포스,2015-12-17,258000 ,0,28353584331 ,39 ,3273843 ,1 ,1 ,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",J.J. 에이브럼스,"해리슨 포드,마크 해밀,캐리 피셔,사이몬 페그,오스카 아이삭,막스 본 시도우,돔놀 글리슨"
127,특급 비밀,,245000 ,0,1829000 ,36 ,252 ,1 ,1 ,미국,미국,,,,코미디,"짐 에이브러햄스,데이빗 주커,제리 주커","발 킬머,루시 거터리지,피터 쿠싱"
128,파리의 한국남자,2016-01-28,243000 ,0,20024000 ,35 ,2664 ,7 ,20 ,한국,한국,"(주)동녘필름,(주)씨타마운틴픽쳐스,네온프로덕션",(주)모멘텀엔터테인먼트,청소년관람불가,드라마,전수일,"조재현,팽지인,서양선,유나론"
129,천국은 기다려준다,,164000 ,0,1200000 ,32 ,224 ,1 ,2 ,미국,미국,,,,"코미디,판타지",에른스트 루비치,"진 티어니,돈 아메시"
130,로미오와 줄리엣,1996-12-28,248000 ,0,86549900 ,31 ,12899 ,2 ,2 ,미국,미국,,"이십세기폭스코리아(주),(주)프레인글로벌",고등학생이상관람가,"멜로/로맨스,액션,드라마",바즈 루어만,"레오나르도 디카프리오,클레어 데인즈"
131,모퉁이 가게,,136000 ,0,1129000 ,27 ,213 ,1 ,1 ,미국,미국,,,전체관람가,"코미디,멜로/로맨스",에른스트 루비치,"마가렛 설리반,제임스 스튜어트"
132,나쁜 나라,2015-12-03,201000 ,0,142250400 ,26 ,21193 ,1 ,3 ,한국,한국,4.16 세월호 참사 시민기록위원회,"배급위원회,(주)시네마달",12세이상관람가,다큐멘터리,"김진열,이수정,정일건","최경덕,박지민"
133,킬 미 달링,2016-01-28,122000 ,0,72912300 ,22 ,9558 ,2 ,5 ,네덜란드,"네덜란드,벨기에,독일,아일랜드",,(주)블룸즈베리리소시스리미티드,15세이상관람가,"멜로/로맨스,코미디",마이크 반 디엠,"제로엔 반 코닝스부르헤,조지나 버밴"
134,니노치카,,100000 ,0,290000 ,20 ,58 ,1 ,1 ,미국,미국,,,,"코미디,멜로/로맨스",에른스트 루비치,
135,"안녕, 용문객잔",,122000 ,0,2497000 ,18 ,447 ,1 ,1 ,대만,대만,,,,드라마,차이 밍 량,"이강생,진상기"
136,굴공주,2008-04-15,82000 ,0,796000 ,16 ,103 ,1 ,2 ,독일,독일,,,,드라마,에른스트 루비치,
137,러브레터,1999-11-20,147000 ,0,562032992 ,15 ,74300 ,1 ,6 ,일본,일본,후지텔레비젼네트웍,"(유)조이앤시네마,(주)팝엔터테인먼트",전체관람가,"멜로/로맨스,드라마",이와이 슌지,"나까야마 미호,토요카와 에츠시,사카이 미키"
138,아버지의 초상,2016-01-28,84000 ,0,31152500 ,14 ,5025 ,1 ,2 ,프랑스,프랑스,,"미디어소프트,(주)뮤제엔터테인먼트",12세이상관람가,드라마,스테판 브리제,뱅상 랭동
139,블루비어드의 여덞 번째 아내,,66000 ,0,176000 ,13 ,37 ,1 ,1 ,미국,미국,,,,"코미디,멜로/로맨스",에른스트 루비치,
139,애정만세,1995-06-17,85000 ,0,242000 ,13 ,33 ,1 ,2 ,대만,대만,중앙전영공사,,연소자관람불가,드라마,차이 밍 량,"양귀매,진소영,이강생"
139,울보,2016-01-28,104000 ,0,6443400 ,13 ,858 ,2 ,12 ,한국,한국,영화사 소일,오퍼스픽쳐스,청소년관람불가,드라마,이진우,"장유상,하윤경,이서준,박혜진,정원희,송준호,주용현,윤진영,이가영,이동희,이승수,이승재,최윤진,최은비,이원우"
142,끝나지 않은 전쟁,,74000 ,0,74000 ,12 ,12 ,1 ,1 ,한국,한국,㈜드림빌엔터테인먼트,,,다큐멘터리,김동원,"장 루프오헌,웨이샤오랑"
143,러브 퍼레이드,,56000 ,0,82000 ,11 ,17 ,1 ,1 ,미국,미국,,,,"코미디,멜로/로맨스",에른스트 루비치,
143,여기는 파리,,56000 ,0,102000 ,11 ,21 ,1 ,1 ,미국,미국,,,,코미디,에른스트 루비치,
143,인형,,56000 ,0,148000 ,11 ,30 ,1 ,1 ,독일,독일,,,,"코미디,판타지",에른스트 루비치,
146,노리개가 된 아내,2015-12-14,100000 ,0,200000 ,10 ,20 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카이하라 쿠리스 료,코가와 이오리
146,노리개가 된 여대생,2016-02-27,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카스가 요시노리,쿠와나 미유키
146,닥터X - 유혹의 마작,2016-02-25,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)에스와이미디어,청소년관람불가,성인물(에로),맥 피 포에버,요시자카 아이미
146,미드나잇 인 파리,2012-07-05,66000 ,0,2676787834 ,10 ,361442 ,1 ,1 ,미국,"미국,스페인",,"(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트",15세이상관람가,"코미디,멜로/로맨스,판타지",우디 알렌,"오웬 윌슨,마리온 꼬띨라르,레이첼 맥아담스,애드리언 브로디"
146,섹스 오브 더 데드,2016-02-26,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)에스와이미디어,청소년관람불가,공포(호러),야마우치 다이스케,미즈나 레이
146,섹시 방문판매원,2016-02-25,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",이케지마 유타카,"유키 리오나,모모이 마키"
146,야쿠자의 아내,2016-03-02,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",오부치 아키라,코다 리리
146,완전한 노예,2016-02-25,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)에스와이미디어,청소년관람불가,성인물(에로),코시자카 야스시,쿠리바야시 리리
146,은어 무삭제판,2016-02-26,100000 ,0,100000 ,10 ,10 ,1 ,1 ,한국,한국,(주)갑종무비필름,(주)에스와이미디어,청소년관람불가,드라마,박갑종,"홍예나,하나경"
146,음탕한 아내의 일기,2016-02-26,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카스가 요시노리,"요시자와 사치,마미야 유이"
146,인 더 섀도우 오브 우먼,2016-01-28,58000 ,0,6468000 ,10 ,909 ,1 ,1 ,프랑스,"프랑스,스위스",,주식회사 더쿱,15세이상관람가,드라마,필립 가렐,"클로틸드 쿠로,스타니슬라 메하르"
146,타락한 유부녀,2016-02-28,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",오부치 아키라,"사사키 마유코,사쿠라 미사"
146,호스티스:접대부의 생활,2016-02-29,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",오부치 아키라,"쿠라시나 사야카,츠바키 사리나"
159,더 그레이트 서커스,2016-02-25,54000 ,0,54000 ,9 ,9 ,1 ,1 ,인도,인도,,(유)영화사 화수분,12세이상관람가,"액션,스릴러",비제이 크리시나 아차리아,"아미르 칸,캐트리나 케이프"
159,몬테 카를로,,46000 ,0,158000 ,9 ,32 ,1 ,1 ,미국,미국,,,,"코미디,뮤지컬,멜로/로맨스",에른스트 루비치,
159,제로 모티베이션,2016-01-21,43000 ,0,5370000 ,9 ,798 ,1 ,3 ,이스라엘,이스라엘,,(주)유로커뮤니케이션,15세이상관람가,드라마,탈야 라비,"데이너 이브기,넬리 타가르,샤니 클라인"
159,청소년 나타,,59000 ,0,59000 ,9 ,9 ,1 ,1 ,대만,대만,,,,드라마,차이 밍 량,"이강생,진소영"
159,하류,,59000 ,0,59000 ,9 ,9 ,1 ,1 ,대만,대만,,,,드라마,차이 밍 량,"이강생,진소영,묘천"
164,그리고 싶은 것,2013-08-15,50000 ,0,30593800 ,8 ,4888 ,1 ,3 ,한국,한국,,(주)시네마달,전체관람가,다큐멘터리,권효,"권윤덕,심달연,세이조 타시마,케이코 하마다,김여진"
164,낮은 목소리 - 아시아에서 여성으로 산다는 것,1995-04-29,53000 ,0,96000 ,8 ,18 ,1 ,1 ,한국,한국,기록영화제작소보임,,연소자관람가,다큐멘터리,변영주,
164,메리 위도우,,40000 ,0,178000 ,8 ,36 ,1 ,1 ,미국,미국,,,,"뮤지컬,코미디,멜로/로맨스",에른스트 루비치,
167,들고양이,2008-04-17,34000 ,0,489000 ,7 ,62 ,1 ,1 ,독일,독일,,,12세이상관람가,코미디,에른스트 루비치,
167,러브 앤 피스,2016-01-28,53000 ,0,6751500 ,7 ,861 ,1 ,3 ,일본,일본,,(주)영화사 안다미로,12세이상관람가,"드라마,코미디,SF",소노 시온,"하세가와 히로키,아소 쿠미코"
167,미소 짓는 중위,,34000 ,0,46000 ,7 ,10 ,1 ,1 ,미국,미국,,,,"뮤지컬,멜로/로맨스,코미디",에른스트 루비치,
167,사느냐 죽느냐,,34000 ,0,889000 ,7 ,317 ,1 ,1 ,미국,미국,,,,"코미디,드라마,전쟁",에른스트 루비치,"캐롤 롬바드,잭 베니"
167,이지머니,2016-02-18,67000 ,0,633000 ,7 ,104 ,1 ,7 ,스웨덴,스웨덴,,(주)소나무픽쳐스,청소년관람불가,"액션,범죄,드라마,스릴러",다니엘 에스피노사,"조엘 킨나만,마티아스 바레라"
172,서칭 포 슈가맨,2012-10-11,37000 ,0,209650100 ,6 ,29205 ,1 ,1 ,스웨덴,"스웨덴,영국",,판씨네마(주),전체관람가,다큐멘터리,말릭 벤젠룰,"말릭 벤젠룰,시스토 로드리게즈"
172,용문객잔,,40000 ,0,40000 ,6 ,6 ,1 ,1 ,대만,대만,,,,기타,호금전,"석준,백응"
172,프랑스 영화처럼,2016-01-14,39000 ,0,37782300 ,6 ,4881 ,1 ,4 ,한국,한국,(주) 루스이소니도스,(주)콘텐츠판다,15세이상관람가,드라마,신연식,"이영란,전지윤,다솜,정준원,소이,스티븐 연,신민철,봉만대,후지이 미나,정한비,신지수,이유미"
175,"가장 따뜻한 색, 블루",2014-01-16,35000 ,0,397521900 ,5 ,51699 ,1 ,1 ,프랑스,프랑스,,판씨네마(주),청소년관람불가,"드라마,멜로/로맨스",압델라티프 케시시,"레아 세이두,아델 에그자르코풀로스,살림 케치우셰"
175,그녀에게,2010-05-13,28000 ,0,1401000 ,5 ,222 ,1 ,1 ,한국,한국,"(주)디앤디미디어,(주)삼거리픽쳐스",(주)스폰지이엔티,15세이상관람가,드라마,김성호,"조성하,이우성,한주영,서장현,김정홍"
175,낮은 목소리 3 : 숨결,2000-03-18,34000 ,0,230000 ,5 ,46 ,1 ,1 ,한국,한국,기록영화제작소보임,,전체관람가,다큐멘터리,변영주,
175,문라이즈 킹덤,2013-01-31,31000 ,0,284061700 ,5 ,36433 ,1 ,1 ,미국,미국,,(주)영화사 진진,15세이상관람가,"코미디,어드벤처,멜로/로맨스",웨스 앤더슨,"브루스 윌리스,에드워드 노튼,빌 머레이,프란시스 맥도먼드,틸다 스윈튼,자레드 길만,카라 헤이워드"
175,클루니 브라운,,26000 ,0,128000 ,5 ,25 ,1 ,1 ,미국,미국,,,,"코미디,멜로/로맨스",에른스트 루비치,
180,나쁜놈은 죽는다,2016-02-04,20000 ,0,117273700 ,4 ,14942 ,2 ,4 ,중국,"중국,한국","(주)케이알씨지,(유)조이앤시네마","TCO(주)더콘텐츠온,(유)조이앤시네마",15세이상관람가,"코미디,액션",손호,"손예진,진백림,신현준,박철민,장광,교진우,양욱문,정문박,김윤희"
180,두 개의 문,2012-06-21,27000 ,0,505330000 ,4 ,73730 ,1 ,1 ,한국,한국,성소수문화환경을 위한 모임 '연분홍치마',(주)시네마달,15세이상관람가,다큐멘터리,"김일란,홍지유","정태현,이종걸"
180,영원한 사랑,,20000 ,0,132000 ,4 ,28 ,1 ,1 ,미국,미국,,,,"드라마,멜로/로맨스",에른스트 루비치,
180,위대한 독재자,1988-11-19,19000 ,0,17449000 ,4 ,2194 ,1 ,1 ,미국,미국,,"(주)엣나인필름,㈜영화사 백두대간","연소자관람가,전체관람가",코미디,찰리 채플린,"찰리 채플린,파울레트 고다드"
180,한여름의 판타지아,2015-06-11,26000 ,0,280266558 ,4 ,36105 ,1 ,1 ,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
185,낮은 목소리 2,1997-08-22,20000 ,0,185000 ,3 ,37 ,1 ,1 ,한국,한국,기록영화제작소보임,,연소자관람가,다큐멘터리,변영주,
185,모던 타임즈,1988-07-02,15000 ,0,39390459 ,3 ,6349 ,1 ,1 ,미국,미국,"찰리채플린프로덕션,유나이티드 아티스트",(주)엣나인필름,"연소자관람가,전체관람가",코미디,찰리 채플린,"찰리 채플린,파울레트 고다드"
185,어린왕자,2015-12-23,15000 ,0,4336247627 ,3 ,579129 ,1 ,1 ,프랑스,프랑스,,씨네그루(주)다우기술,전체관람가,"애니메이션,판타지,어드벤처",마크 오스본,"제프 브리지스,레이첼 맥아담스,맥켄지 포이,마리옹 꼬띠아르,제임스 프랭코,베니치오 델 토로,알버트 브룩스,리키 제바이스,폴 지아마티,버드 코트,릴리 오스본"
188,마카담 스토리,2015-12-24,12000 ,0,70384000 ,2 ,8942 ,1 ,1 ,프랑스,프랑스,,주식회사 씨네룩스,12세이상관람가,드라마,사무엘 벤쉬트리,"이자벨 위페르,마이클 피트,발레리아 브루니 테데스키,구스타브 드 케르베른,타사딧 만디,쥴 벤쉬트리"
188,프란시스 하,2014-07-17,13000 ,0,569189070 ,2 ,72699 ,1 ,1 ,미국,미국,,그린나래미디어(주),15세이상관람가,"코미디,멜로/로맨스",노아 바움백,"그레타 거윅,믹키 섬너,그레이스 검머,아담 드라이버"
190,공즉시색 무삭제,2016-02-25,9000 ,0,9000 ,1 ,1 ,1 ,1 ,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,김현빈,"김화연,지은서,박초현,이아름,방협,태원석"
190,그녀의 섹시라이프,2016-02-25,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,15세이상관람가,코미디,마이클 우리,"핼리 페이퍼,라이언 스판"
190,대범한 불륜 정사,2016-03-02,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하야시카와 케이테루,미나세 유우카
190,더 랍스터,2015-10-29,5000 ,0,475252300 ,1 ,57511 ,1 ,1 ,영국,"영국,그리스,아일랜드,네덜란드,프랑스",,"(주)영화사오원,(주)브리즈픽처스",청소년관람불가,"판타지,멜로/로맨스",요르고스 란티모스,"콜린 파렐,레이첼 와이즈,레아 세이두,벤 위쇼,존 C. 라일리"
190,라이즈 오브 좀비,2016-02-16,5000 ,0,10000 ,1 ,2 ,1 ,1 ,미국,미국,,(주)케이알씨지,청소년관람불가,"액션,스릴러,공포(호러)",닉 라이온,에단 서플리
190,버크셔 전기톱 살인사건,2016-02-25,5000 ,0,5000 ,1 ,1 ,1 ,1 ,캐나다,캐나다,,주식회사 루믹스미디어,청소년관람불가,"공포(호러),스릴러",오드리 커밍스,"알리사 킹,사모라 스몰우드"
190,비트윈 어스,2016-02-25,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)액티버스엔터테인먼트,15세이상관람가,드라마,단 미르비쉬,"줄리아 스타일즈,멜리사 조지,타이 딕스,데이빗 하버"
190,사랑과 영혼 2016,2016-03-02,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,15세이상관람가,"코미디,드라마",제임스 콕스,"라이언 필립,안나 파킨,루크 윌슨"
190,속살 비친 유혹교사,2016-03-02,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스기야마 타로,사와키 마유미
190,순백 도우미 - 손으로,2016-03-02,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠보데라 카즈토,사쿠라다 유카리
190,시간을 달리는 소녀,2007-06-14,6000 ,0,659556500 ,1 ,94953 ,1 ,1 ,일본,일본,,"THE 픽쳐스,씨제이엔터테인먼트",전체관람가,"애니메이션,판타지,멜로/로맨스",호소다 마모루,"이시다 타쿠야,나카 리이사"
190,신 금병매 2,2016-02-18,5000 ,0,10000 ,1 ,2 ,1 ,1 ,중국,중국,,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,담명,"단립문,양사민"
190,어밴던드,2016-03-02,5000 ,0,5000 ,1 ,1 ,1 ,1 ,뉴질랜드,뉴질랜드,,(주)블루브릭,12세이상관람가,드라마,존 라잉,"도미닉 퍼셀,피터 피니,그렉 존슨"
190,유부녀 정사 시승식,2016-03-02,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카타오카 슈지,카토리 코노미
190,유부녀의 허벅지 사이,2016-03-02,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,야마자키 쿠니노리,오오시로 카에데
190,좀비 : 새벽의 저주,2016-02-25,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,청소년관람불가,"공포(호러),액션",글렌 밀러,캐서린 아네트
190,플립,2016-02-25,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,라인트리엔터테인먼트,청소년관람불가,"드라마,스릴러",헤리스 데멜,"마이클 매드슨,스텔라 매브"
207,그날의 분위기,2016-01-14,0 ,0,5142899612 ,0 ,652453 ,1 ,1 ,한국,한국,영화사 문(주),(주)쇼박스,15세이상관람가,멜로/로맨스,조규장,"김정희,문채원,유연석,조재윤,김슬기,이해영,이연두,박민우,이창해,인교진,임영,박태영,정경옥,박호진,정라엘,서정희,오형근,이범희,이은정"
207,내부자들: 디 오리지널,2015-12-31,0 ,0,16973885275 ,0 ,2083999 ,1 ,1 ,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명"
207,대호,2015-12-16,0 ,0,13487593632 ,0 ,1761973 ,1 ,1 ,한국,한국,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,사극,박훈정,"최민식,정만식,김상호,성유빈,오스기 렌,정석원,김홍파,라미란,이은우,현승민,우정국,박인수,김진혁,양준호,양호성,윤성민,이상민,장한별,주창욱,남연우,유재명,박지환"
207,백트랙,2016-01-21,0 ,0,61638600 ,0 ,8078 ,1 ,1 ,호주,호주,,(주)디스테이션,15세이상관람가,"미스터리,스릴러",마이클 페트로니,"애드리언 브로디,샘 닐,로빈 맥레비"
207,엽문3: 최후의 대결,2016-03-10,0 ,0,1712000 ,0 ,214 ,1 ,1 ,홍콩,홍콩,,씨네그루(주)키다리이엔티,12세이상관람가,"액션,드라마",엽위신,"견자단,마이크 타이슨,슝다이린,담요문,장진,진국곤"
207,온 투어,2012-04-05,0 ,0,14930500 ,0 ,1980 ,1 ,1 ,프랑스,프랑스,,(주)씨타마운틴픽쳐스,청소년관람불가,드라마,마티유 아말릭,"마티유 아말릭,미란다 콜클라슈어,줄리 페리어"
207,우먼 인 골드,2015-07-09,0 ,0,1111546800 ,0 ,144744 ,1 ,1 ,미국,"미국,영국",,(주)팝엔터테인먼트,12세이상관람가,드라마,사이먼 커티스,"헬렌 미렌,라이언 레놀즈,다니엘 브륄"
합계,,,41056727568 ,,455755767536 ,5271747 ,57258316 ,6639 ,115263 ,,,,,,,,
