순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
106,인디다큐페스티발2016 국내신작전 12,,555000 ,0,555000 ,111 ,111 ,1 ,2 ,한국,한국,,,,다큐멘터리,"김경만,방준극,유민아,전상의,박주환,이인현,최승철,문성준,엄희찬,백선,주강민,황지민,련,최종호,윤가현,윤형근",
108,도시를 떠돌다,,545000 ,0,1071400 ,109 ,198 ,1 ,2 ,한국,한국,시네마달,,,다큐멘터리,김정,
109,매일매일 알츠하이머,,540000 ,0,540000 ,108 ,108 ,1 ,2 ,일본,일본,,,,다큐멘터리,세키구치 유카,
110,나쁜 나라,2015-12-03,740000 ,0,143168400 ,106 ,21323 ,1 ,3 ,한국,한국,4.16 세월호 참사 시민기록위원회,"배급위원회,(주)시네마달",12세이상관람가,다큐멘터리,"김진열,이수정,정일건","최경덕,박지민"
111,가스톤의 부엌,,525000 ,0,1103058 ,105 ,211 ,1 ,2 ,페루,페루,,,,다큐멘터리,파트리시아 페레스,
112,독도의 영웅들,2016-02-18,316000 ,0,9397000 ,104 ,1872 ,1 ,2 ,한국,한국,퓨어웨이픽쳐스,퓨어웨이픽쳐스,12세이상관람가,다큐멘터리,권순도,"김승헌,김찬형,김철민,박지현,왕진성,정수환,채종규"
113,솔로몬과 시바의 여왕,1972-11-24,206000 ,0,9388000 ,103 ,4692 ,1 ,3 ,미국,미국,,,,드라마,킹 비더,"지나 롤로브리지다,율 브린너"
114,1945년의 시대정신,,510000 ,0,1871000 ,102 ,448 ,1 ,1 ,영국,영국,,,,다큐멘터리,켄 로치,
114,소년 파르티잔,2016-03-10,583000 ,0,12695500 ,102 ,1767 ,4 ,19 ,호주,호주,,찬란,15세이상관람가,"드라마,스릴러",아리엘 클레이만,"뱅상 카셀,제레미 샤브리엘"
116,안나의 눈물,,777000 ,0,777000 ,101 ,101 ,1 ,2 ,캐나다,캐나다,,,,"범죄,스릴러",샤를 올리비에 미쇼드,"안나 무글라리스,파스칼 뷔시에르"
116,허삼관,2015-01-14,303000 ,0,7410215569 ,101 ,956103 ,1 ,4 ,한국,한국,"(주)두타연,(주)판타지오픽쳐스",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,하정우,"하정우,하지원,전혜진,장광,주진모,성동일,이경영,김영애,정만식,조진웅,김기천,김성균,윤은혜,황보라,강민지,전현석,정우진,이경원,이민호,이수인,이승준,이승호,김재화,김시은"
118,그날의 분위기,2016-01-14,800000 ,0,5143699612 ,100 ,652553 ,1 ,1 ,한국,한국,영화사 문(주),(주)쇼박스,15세이상관람가,멜로/로맨스,조규장,"김정희,문채원,유연석,조재윤,김슬기,이해영,이연두,박민우,이창해,인교진,임영,박태영,정경옥,박호진,정라엘,서정희,오형근,이범희,이은정"
119,인디다큐페스티발2016 포럼 기획3,,490000 ,0,490000 ,98 ,98 ,1 ,2 ,한국,한국,,,,다큐멘터리,"박병래,임철민",
120,핵의 나라 2,,485000 ,0,638000 ,97 ,128 ,1 ,2 ,일본,일본,,,,다큐멘터리,후나하시 아츠시,
121,레드마리아2,,480000 ,0,1118500 ,96 ,233 ,1 ,2 ,한국,한국,,,,다큐멘터리,경순,
122,공부의 나라,,470000 ,0,865800 ,94 ,162 ,1 ,2 ,한국,"한국,벨기에",,,,다큐멘터리,"최우영,스티븐 두트",
123,굿바이 버클리,2016-03-10,487000 ,0,14567700 ,91 ,1945 ,3 ,15 ,미국,미국,,(주)영화사 진진,15세이상관람가,드라마,다니엘 엘그란트,"펜 바드글리,벤 로젠필드,이모겐 푸츠,윌리엄 새들러"
124,스틸 앨리스,2015-04-29,534000 ,0,870891546 ,89 ,112856 ,1 ,1 ,미국,미국,,그린나래미디어(주),12세이상관람가,드라마,"리처드 글랫저,워시 웨스트모어랜드","줄리안 무어,알렉 볼드윈,크리스틴 스튜어트,케이트 보스워스"
125,이터널 선샤인,2005-11-10,769000 ,0,3771355292 ,87 ,494848 ,2 ,12 ,미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드"
126,할머니의 먼 집,2016-09-29,425000 ,0,1449000 ,85 ,256 ,1 ,2 ,한국,한국,영화사 연필,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이소현,"박삼순,이소현,장춘옥,홍순영"
127,"소년, 달리다",,415000 ,0,734700 ,83 ,134 ,1 ,2 ,한국,한국,감어인 필름,,,다큐멘터리,강석필,
127,수상 관저 앞에서,,415000 ,0,415000 ,83 ,83 ,1 ,2 ,일본,일본,,,,다큐멘터리,오구마 에이지,
127,야근 대신 뜨개질,2016-11-17,415000 ,0,905000 ,83 ,175 ,1 ,2 ,한국,한국,(주)영화사 진진,(주)영화사 진진,12세이상관람가,다큐멘터리,박소현,"김민수,지유나"
127,인디다큐페스티발2016 국내신작전 16,,415000 ,0,415000 ,83 ,83 ,1 ,2 ,한국,한국,,,,다큐멘터리,"장윤미,김혜련,김준형",
131,빌리와 용감한 녀석들: 치킨 히어로,2016-02-17,396000 ,0,249563600 ,81 ,35712 ,1 ,15 ,미국,"미국,멕시코",,"(주)박수엔터테인먼트,㈜코리아스크린",전체관람가,애니메이션,"가브리엘 리바 팔라시오 알라트리스테,로돌포 리바 팔라시오 알라트리스테","브루노 비치어,안젤리카 베일,오마 카파로,이재범,김혜성,이경태"
132,범전,,400000 ,0,618000 ,80 ,117 ,1 ,2 ,한국,한국,'탁주'조합,,,다큐멘터리,오민욱,
133,프로젝트 후쿠시마!,,385000 ,0,385000 ,77 ,77 ,1 ,2 ,일본,일본,,,,다큐멘터리,후지이 히카루,
134,스페셜 애니,,380000 ,0,380000 ,76 ,76 ,1 ,1 ,한국,"한국,미국",,(주)시네마달,,다큐멘터리,김현경,
135,블루 재스민,2013-09-25,618000 ,0,1057860500 ,74 ,144466 ,1 ,1 ,미국,미국,,(주)인벤트스톤,15세이상관람가,드라마,우디 앨런,"케이트 블란쳇,알렉 볼드윈"
136,파도의 목소리 - 신치마치편,,360000 ,0,360000 ,72 ,72 ,1 ,2 ,일본,일본,,,,다큐멘터리,"사카이 고,류스케 하마구치",
137,자객 섭은낭,2016-02-04,558000 ,0,122036700 ,69 ,15745 ,2 ,9 ,대만,대만,,(주)영화사 진진,12세이상관람가,"사극,액션",허우 샤오시엔,"서기,장첸,츠마부키 사토시"
138,파도의 목소리 - 게센누마편,,340000 ,0,340000 ,68 ,68 ,1 ,2 ,일본,일본,,,,다큐멘터리,"사카이 고,류스케 하마구치",
139,이니시에이션 러브,2016-03-17,519600 ,0,32470500 ,67 ,4112 ,3 ,15 ,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,멜로/로맨스,츠츠미 유키히코,"마에다 아츠코,마츠다 쇼타"
139,이미테이션 게임,2015-02-17,536000 ,0,13656909620 ,67 ,1744083 ,1 ,1 ,영국,영국,,메가박스(주)플러스엠,15세이상관람가,"드라마,스릴러",모튼 틸덤,"베네딕트 컴버배치,키이라 나이틀리,매튜 구드"
141,청소년 나타,,445000 ,0,837000 ,66 ,124 ,1 ,1 ,대만,대만,,,,드라마,차이 밍 량,"이강생,진소영"
142,벚꽃나무 아래서,,325000 ,0,325000 ,65 ,65 ,1 ,1 ,일본,일본,,,,다큐멘터리,다나카 케이,
143,빼앗긴 거리,,320000 ,0,320000 ,64 ,64 ,1 ,2 ,홍콩,홍콩,,,,다큐멘터리,"노라 람,사뮤엘 웡",
144,그녀,2014-05-22,499000 ,0,2885324600 ,63 ,354593 ,1 ,3 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스",스파이크 존즈,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스,루니 마라"
145,엑스 마키나,2015-01-21,500000 ,0,633661363 ,61 ,78496 ,1 ,3 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"SF,스릴러",알렉스 가랜드,"돔놀 글리슨,알리시아 비칸데르,오스카 아이삭"
146,번개맨,2016-02-11,324000 ,0,516029500 ,60 ,69175 ,2 ,8 ,한국,한국,"(주)드림써치C&C,한국교육방송공사 EBS",씨네그루(주)키다리이엔티,전체관람가,"판타지,가족",조근현,"정현진,루나"
146,여자전쟁: 도기의 난,,300000 ,0,300000 ,60 ,60 ,1 ,1 ,한국,한국,(주)베르디미디어,TCO(주)더콘텐츠온,청소년관람불가,"멜로/로맨스,스릴러",송창수,"최무성,노수람,김준배,김기방,김기천"
146,오페라의 유령 : 25주년 특별 공연,,742500 ,0,1857773000 ,60 ,104369 ,1 ,2 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
149,사람은 무엇으로 사는가,2010-01-26,295000 ,0,360000 ,59 ,70 ,1 ,1 ,한국,한국,독립프로덕션빨간눈사람,시네마달,12세이상관람가,다큐멘터리,경순,김을선
149,즐거운 나의 집 101,,295000 ,0,331000 ,59 ,68 ,1 ,2 ,한국,한국,,,,다큐멘터리,련,
151,빅쇼트,2016-01-21,309000 ,0,3620410707 ,58 ,446448 ,2 ,5 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,드라마,아담 맥케이,"크리스찬 베일,스티브 카렐,라이언 고슬링,브래드 피트"
151,셰임,2013-05-09,404000 ,0,147795400 ,58 ,19480 ,1 ,2 ,영국,영국,,㈜영화사 백두대간,청소년관람불가,드라마,스티브 맥퀸,"마이클 패스벤더,캐리 멀리건,제임스 뱃지 데일"
153,같이,,142500 ,0,142500 ,57 ,57 ,1 ,1 ,한국,한국,,,,다큐멘터리,이병기,
153,그녀들의 점심시간,,142500 ,0,142500 ,57 ,57 ,1 ,1 ,한국,한국,,,,다큐멘터리,구대희,
153,시간을 달리는 소녀,2007-06-14,290000 ,0,659846500 ,57 ,95010 ,1 ,1 ,일본,일본,,"THE 픽쳐스,씨제이엔터테인먼트",전체관람가,"애니메이션,판타지,멜로/로맨스",호소다 마모루,"이시다 타쿠야,나카 리이사"
156,외곽,,270000 ,0,270000 ,54 ,54 ,1 ,2 ,한국,한국,,,,다큐멘터리,황선숙,
157,3월 단편 상상극장-류혜영을 보라,,416200 ,0,2926200 ,53 ,367 ,1 ,1 ,한국,한국,,,,기타,"박지완,박선주",
158,몽상가들,2005-03-25,508000 ,0,282691204 ,51 ,40846 ,1 ,2 ,프랑스,프랑스,더 레코디드 픽쳐 프로덕션,오드,18세관람가,"드라마,멜로/로맨스",베르나르도 베르톨루치,"에바 그린,마이클 피트,루이스 가렐,로빈 레누치,안나 챈셀러"
158,미라클 벨리에,2015-08-27,255000 ,0,929456518 ,51 ,121903 ,1 ,1 ,프랑스,프랑스,,(주)영화사 진진,12세이상관람가,드라마,에릭 라티고,"로앤 에머라,카렝 비야,프랑소아 다미앙,에릭 엘모스니노"
160,최강전사 미니특공대: 영웅의 탄생,2016-02-04,373000 ,0,873014500 ,43 ,116479 ,1 ,7 ,한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,이영준,"엄상현,양정화,전태열"
161,더 랍스터,2015-10-29,291000 ,0,476429300 ,39 ,57668 ,1 ,1 ,영국,"영국,그리스,아일랜드,네덜란드,프랑스",,"(주)영화사오원,(주)브리즈픽처스",청소년관람불가,"판타지,멜로/로맨스",요르고스 란티모스,"콜린 파렐,레이첼 와이즈,레아 세이두,벤 위쇼,존 C. 라일리"
161,마다가스카의 펭귄,2014-12-31,243000 ,0,12499233959 ,39 ,1661271 ,1 ,4 ,미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,코미디,어드벤처,가족","에릭 다넬,사이몬 J.스미스","베네딕트 컴버배치,존 말코비치,톰 맥그라스,크리스 밀러,크리스토퍼 나이츠,켄 정"
161,콰르텟,2013-03-28,195000 ,0,91138000 ,39 ,12894 ,1 ,1 ,영국,영국,,㈜영화사 백두대간,12세이상관람가,"코미디,드라마",더스틴 호프만,"매기 스미스,마이클 갬본,빌리 코놀리,폴린 콜린스,톰 커트니"
164,소꿉놀이,2016-02-25,285000 ,0,14612500 ,38 ,1927 ,4 ,21 ,한국,한국,(주)시네마달,(주)시네마달,전체관람가,다큐멘터리,김수빈,"서지은,정혜림,안수빈,하강웅,김수빈"
165,라임라이트,1989-08-26,174000 ,0,776000 ,35 ,127 ,1 ,1 ,미국,미국,유나이티드 아티스트,유나이티드 아티스트,연소자관람가,"드라마,코미디",찰리 채플린,"찰리 채플린,클레어 블룸"
165,베테랑,2015-08-05,210000 ,0,105168365250 ,35 ,13414044 ,2 ,3 ,한국,한국,(주)외유내강,씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,김성종,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류선영,정재헌,안길강,마동석,김응수"
165,피케이: 별에서 온 얼간이,2015-09-03,207000 ,0,352417800 ,35 ,45346 ,2 ,5 ,인도,인도,,(주)와우픽쳐스,15세이상관람가,"코미디,드라마",라즈쿠마르 히라니,"아미르 칸,아누쉬카 샤르마"
168,하트 비트,2010-11-25,328000 ,0,46023500 ,34 ,6161 ,1 ,2 ,캐나다,캐나다,알리앙스 알틀란티스 비바필름,㈜씨에이엔,청소년관람불가,"드라마,멜로/로맨스",자비에 돌란,"모니아 초크리,니엘스 슈나이더,자비에 돌란"
169,시네마 천국,1990-07-07,115500 ,0,228672100 ,33 ,35264 ,1 ,1 ,프랑스,"프랑스,이탈리아",,(주)팝엔터테인먼트,전체관람가,"드라마,멜로/로맨스",쥬세페 토르나토레,"브리지트 포세이,자끄 페렝,필립 느와레,살바토레 카시오,마르코 레오나르디"
170,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,183000 ,0,3288539500 ,31 ,444631 ,1 ,10 ,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,박영균,"이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현,홍범기"
171,7회 대구사회복지영화제 환경영화 섹션1,,140000 ,0,705000 ,28 ,141 ,1 ,1 ,기타,기타,,,,다큐멘터리,"정교민,톰 위첼로우,프레드릭 게르튼",
172,취화선,2002-05-03,132000 ,0,163000 ,27 ,31 ,1 ,1 ,한국,한국,태흥영화(주),(주)시네마서비스,18세관람가,"드라마,사극",임권택,"최민식,안성기,유호정,김여진,손예진,한명구,이성호,허문영,유일문,임금택,박민희,김세호,이금주,박길수,윤진서,박철민,정태우,김응수,이도겸"
173,416프로젝트 “망각과 기억”,,130000 ,0,130000 ,26 ,26 ,1 ,1 ,한국,한국,,,,다큐멘터리,,
173,공포분자,,135000 ,0,2165000 ,26 ,368 ,1 ,1 ,대만,대만,,,,드라마,에드워드 양,"무건인,왕 안"
173,맥베스,2015-12-03,185000 ,0,746216853 ,26 ,98326 ,1 ,1 ,영국,"영국,프랑스,미국",,판씨네마(주),15세이상관람가,드라마,저스틴 커젤,"마이클 패스벤더,마리옹 꼬띠아르"
173,유스,2016-01-07,157000 ,0,673505600 ,26 ,86523 ,1 ,2 ,이탈리아,"이탈리아,프랑스,스위스,영국",,그린나래미디어(주),15세이상관람가,드라마,파올로 소렌티노,"마이클 케인,하비 케이틀,레이첼 와이즈,폴 다노,제인 폰다"
173,제7의 천국,,106000 ,0,106000 ,26 ,26 ,1 ,1 ,미국,미국,,,,"드라마,멜로/로맨스",프랭크 보제즈,"자넷 게이노,찰스 파렐"
178,방 안의 코끼리,2016-03-03,182000 ,0,13085800 ,25 ,1453 ,3 ,15 ,한국,한국,한국영화아카데미,㈜인디스토리,청소년관람불가,"기타,SF,드라마,코미디,판타지,멜로/로맨스","박수영,권칠인,권호영","곽시양,신동미,서준영,권율,김태한,노수산나"
179,핀치 콘티니의 정원,2016-03-03,186000 ,0,2016000 ,24 ,240 ,1 ,2 ,이탈리아,"이탈리아,독일",,㈜영화사 백두대간,15세이상관람가,"드라마,전쟁,멜로/로맨스",비토리오 데 시카,"도미니크 샌다,리노 카폴리치오,헬무트 베르거"
180,빌리 엘리어트 뮤지컬 라이브,2014-11-27,413000 ,0,410958500 ,22 ,22429 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"뮤지컬,공연",스티븐 달드리,"엘리엇 한나,루시에 헨쉘,데카 웜슬리"
180,홈,2015-05-21,132000 ,0,2693467391 ,22 ,360764 ,1 ,4 ,미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,판타지",팀 존슨,"짐 파슨스,리한나,제니퍼 로페즈,스티브 마틴"
182,소셜포비아,2015-03-12,140000 ,0,1968736663 ,20 ,250392 ,1 ,1 ,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"스릴러,드라마",홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철"
183,화장,2015-04-09,119000 ,0,1074083100 ,19 ,142538 ,2 ,5 ,한국,한국,(주)명필름,(주)리틀빅픽쳐스,청소년관람불가,드라마,임권택,"안성기,김규리,김호정,박혜미,윤종호,이소정,이은경,안석환,연우진,김병춘,주현"
184,파리의 한국남자,2016-01-28,104000 ,0,21305000 ,18 ,2887 ,2 ,10 ,한국,한국,"(주)동녘필름,(주)씨타마운틴픽쳐스,네온프로덕션",(주)모멘텀엔터테인먼트,청소년관람불가,드라마,전수일,"조재현,팽지인,서양선,유나론"
185,거미의 성,,77000 ,0,1541000 ,17 ,383 ,1 ,1 ,일본,일본,(주)반도영상,,,드라마,구로사와 아키라,"미후네 토시로,야마다 이스즈"
185,고양이 사무라이 2,2016-03-10,109000 ,0,2232500 ,17 ,282 ,2 ,5 ,일본,일본,,(주)영화사 안다미로,12세이상관람가,"코미디,드라마,액션",와타나베 타케시,"키타무라 카즈키,리리코"
185,라스트 탱고,2015-12-31,159000 ,0,59441600 ,17 ,7545 ,1 ,2 ,독일,"독일,아르헨티나",,(주)미로스페이스,12세이상관람가,다큐멘터리,게르만 크랄,
188,그런 날 사이에 어떤 날,2015-04-09,116000 ,0,3341500 ,16 ,501 ,1 ,1 ,미국,미국,,펜타브리드,15세이상관람가,드라마,매튜 포터필드,"데라 캠벨,한나 그로스"
189,러브레터,1999-11-20,52500 ,0,562260492 ,15 ,74341 ,1 ,1 ,일본,일본,후지텔레비젼네트웍,"(유)조이앤시네마,(주)팝엔터테인먼트",전체관람가,"멜로/로맨스,드라마",이와이 슌지,"나까야마 미호,토요카와 에츠시,사카이 미키"
189,몽파르나스의 연인,,74000 ,0,74000 ,15 ,15 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,,드라마,자크 베케르,"제라드 필립,릴리 팔머"
191,기쁜 우리 젊은 날,1987-05-02,109000 ,0,4021000 ,14 ,1126 ,1 ,2 ,한국,한국,태흥영화(주),,중학생이상관람가,"드라마,멜로/로맨스",배창호,"안성기,김지영,황신혜,최불암,전무송"
191,깊고 푸른 밤,1985-03-01,107000 ,0,7480000 ,14 ,3106 ,2 ,2 ,한국,한국,동수,,연소자관람불가,"드라마,멜로/로맨스",배창호,"장미희,안성기"
191,일 포스토,,62000 ,0,68000 ,14 ,15 ,1 ,1 ,이탈리아,이탈리아,,,,"코미디,드라마",에르마노 올미,"로레다나 데토,산드로 판젤리"
191,축제,1996-06-06,111000 ,0,156000 ,14 ,22 ,1 ,2 ,한국,한국,태흥영화(주),,중학생이상관람가,"드라마,가족",임권택,"안성기,오정해,한은진,이얼,정경순,박충선"
191,하늘을 걷는 남자,2015-10-28,92000 ,0,2267453653 ,14 ,238283 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,로버트 저메키스,"조셉 고든 레빗,벤 킹슬리,샬롯 르 본"
196,꿈,1990-09-29,80000 ,0,1559000 ,13 ,665 ,1 ,1 ,한국,한국,태흥영화(주),,연소자관람불가,"멜로/로맨스,사극",배창호,"안성기,황신혜,최종원,정보석,윤문식"
196,러브 앤 머시,2015-07-30,82000 ,0,213190800 ,13 ,27249 ,1 ,2 ,미국,미국,,판씨네마(주),15세이상관람가,드라마,빌 포래드,"존 쿠삭,폴 다노,엘리자베스 뱅크스,폴 지아마티"
196,미스터 추: 기발한 미국 유학기,2016-03-24,94000 ,0,100000 ,13 ,14 ,5 ,10 ,미국,미국,,THE 픽쳐스,15세이상관람가,"코미디,드라마","찰스 추,게빈 켈리","찰스 추,라이언 오넌"
196,순응자,2016-01-28,115000 ,0,42306900 ,13 ,5753 ,1 ,2 ,이탈리아,"이탈리아,프랑스,독일",,㈜영화사 백두대간,청소년관람불가,드라마,베르나르도 베르톨루치,"장-루이 트린티냥,스테파니아 산드렐리,도미니크 샌다"
196,족구왕,2014-08-21,73000 ,0,366206500 ,13 ,46527 ,2 ,3 ,한국,한국,광화문시네마,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"코미디,멜로/로맨스,드라마",우문기,"안재홍,강봉성,황승언,강봉성,박준식,배성윤,이환희,장민상,진태철,고봉곤,한지혜,권오광,김선간,김승필,김영강,김주호,배유람,황미영"
201,그녀에게,2003-04-18,38500 ,0,52429252 ,11 ,7032 ,1 ,1 ,스페인,스페인,,"판씨네마(주),㈜미로비젼","18세관람가,청소년관람불가","멜로/로맨스,드라마",페드로 알모도바르,"하비에 카마라,다리오 그랜디네티,레오노르 와틀링,로자리오 플로레스"
201,더 울프 오브 월스트리트,2014-01-09,64000 ,0,4493072000 ,11 ,585665 ,1 ,2 ,미국,미국,,주식회사 우리네트웍스,청소년관람불가,"범죄,드라마",마틴 스콜세지,"레오나르도 디카프리오,매튜 매커너히,조나 힐"
201,백주의 결투,,50000 ,0,116000 ,11 ,25 ,1 ,2 ,미국,미국,,,15세관람가,"드라마,멜로/로맨스,서부극(웨스턴)",킹 비더,"그레고리 펙,릴리안 기쉬,허버트 마샬,조셉 코튼,월터 휴스톤,찰스 빅포드,라이오넬 배리모어,제니퍼 존스"
201,스물,2015-03-25,57000 ,0,23563478686 ,11 ,3044822 ,1 ,2 ,한국,한국,"(주)영화나무,(주)아이에이치큐",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",이병헌,"김우빈,이준호,강하늘,정덕희,주창욱,권지훈,오하늬,오현경,이성두,정소민,안재홍,이유비,김의성,김종수,민지,황미영"
201,엘 꼰도르 빠사,2016-02-27,65000 ,0,2817200 ,11 ,398 ,3 ,12 ,한국,한국,그림형제,와이드 릴리즈(주),전체관람가,드라마,송재용,"강예원,가우사이,이민섭"
201,온 더 잡,,69000 ,0,182000 ,11 ,30 ,1 ,1 ,필리핀,필리핀,,,청소년관람불가,"액션,범죄",에릭 마티,"피올로 파스쿠알,조엘 토레"
201,일어서는 인간,2016-03-27,84000 ,0,84000 ,11 ,11 ,2 ,6 ,한국,한국,보리와 오디 영화사,보리와 오디 영화사,12세이상관람가,드라마,김미영,"허지원,전수지,임형국"
208,녹색 머리의 소년,,51000 ,0,51000 ,10 ,10 ,1 ,1 ,미국,미국,,,,"코미디,드라마",조셉 로지,"팻 오브라이언,로버트 라이언"
208,부인친구의 딸,2016-03-24,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 후토시,"마치무라 사요코,미야자키 아이"
208,신입얼짱 관광가이드,2016-03-24,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토모마츠 나오유키,"아이다 스미레,세토 준"
208,심야 여자의 두 얼굴,2016-03-26,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사사키 노부요시,미즈사와 모모카
208,위험한 상상: 치한에게 느낀 욕정,2016-03-25,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카스가 요시노리,니시무라 아미
213,구멍,,34000 ,0,34000 ,9 ,9 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,,"범죄,드라마,스릴러",자크 베케르,미쉘 콘스탄틴
213,영웅본색 2,1988-07-22,90000 ,0,16652000 ,9 ,4267 ,1 ,2 ,홍콩,홍콩,,(유)조이앤시네마,"고등학생이상관람가,15세이상관람가","액션,범죄",오우삼,"주윤발,장국영,적룡,석천"
215,거미의 땅,2016-01-14,44000 ,0,7667100 ,8 ,1291 ,1 ,2 ,한국,한국,(주)시네마달,(주)시네마달,15세이상관람가,다큐멘터리,"박경태,김동령",
215,부러진 화살,2012-01-18,46000 ,0,25937319000 ,8 ,3459872 ,1 ,3 ,한국,한국,(주)아우라픽처스,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,정지영,"안성기,박원상,나영희,김지호,이승훈,이춘연,이홍표,임태연,장길수,장현남,전윤희,조세래,조완기,조유미,최린,최필선,한현근,허웅,이미화,김지연,이익태,이제희,이지석,배연태,백성기,신종훈,오대환,정원중,조동인,김준배,조덕제,박길수,한기중"
215,춘향뎐(春香傳),2000-01-29,64000 ,0,1186000 ,8 ,478 ,1 ,2 ,한국,한국,태흥영화(주),,12세관람가,"드라마,사극",임권택,"조승우,이효정,조현철,박길수,이혜은,이도겸"
215,파리의 장식,,24000 ,0,122000 ,8 ,26 ,1 ,1 ,프랑스,프랑스,,,,"드라마,멜로/로맨스",자크 베케르,"레이몬드 룰루,미셸린 프레슬"
219,에어 포스,,34000 ,0,34000 ,7 ,7 ,1 ,1 ,미국,미국,,,,"액션,드라마",하워드 혹스,존 가필드
219,완소녀 쟁취기 2,2016-03-17,66000 ,0,392000 ,7 ,54 ,1 ,7 ,스페인,스페인,,(주)소나무픽쳐스,청소년관람불가,"코미디,멜로/로맨스",카를로스 테론,"아드리안 라스트라,알베르토 아말리아"
219,인정사정 볼 것 없다,1999-07-31,60000 ,0,1114000 ,7 ,154 ,1 ,2 ,한국,한국,(주)태원엔터테인먼트,(주)시네마서비스,12세관람가,액션,이명세,"박중훈,권용운,김현아,안성기,장동건,최지우,김희정,송영창,박상면,이원종,김일우,기주봉,박길수,이혜은"
222,블랙스톤,2016-03-28,40000 ,0,222000 ,6 ,37 ,2 ,5 ,한국,"한국,프랑스",테디베어 필름,테디베어 필름,청소년관람불가,드라마,노경태,"원태희,양지원,여정민,유영제,추민주,하지현"
222,앙투안과 앙투아네트,,30000 ,0,30000 ,6 ,6 ,1 ,1 ,프랑스,프랑스,,,,"코미디,드라마",자크 베케르,"로제 피고,클레르 마페이"
222,현금에 손대지 마라,,18000 ,0,658000 ,6 ,126 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,15세이상관람가,"드라마,액션,범죄",자크 베케르,"장 가뱅,르네 다리,도라 돌"
225,라 스칼라 라 트라비아타,2016-03-29,107000 ,0,107000 ,5 ,5 ,3 ,3 ,이탈리아,이탈리아,,에스디시코리아 주식회사,전체관람가,공연,드미트리 체르니아코프,
225,무수단,2016-03-03,48000 ,0,126155400 ,5 ,15882 ,1 ,5 ,한국,한국,골든타이드픽처스(주),오퍼스픽쳐스,15세이상관람가,"미스터리,스릴러",구모,"이지아,김민준,도지한,김동영,오종혁,박유환,정진,박종찬,정의진,최건,유승원"
