순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
101,스누피: 더 피너츠 무비,2015-12-24,800000 ,0,1505129300 ,100 ,197138 ,1 ,7 ,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",스티브 마티노,
102,그녀에게,2003-04-18,617000 ,0,52140752 ,99 ,6965 ,1 ,1 ,스페인,스페인,,"판씨네마(주),㈜미로비젼","18세관람가,청소년관람불가","멜로/로맨스,드라마",페드로 알모도바르,"하비에 카마라,다리오 그랜디네티,레오노르 와틀링,로자리오 플로레스"
102,생존자들,2016-02-01,877000 ,0,1125000 ,99 ,130 ,1 ,4 ,미국,미국,,(주)투윈글로벌,15세이상관람가,"액션,스릴러",피터 엥거트,"에드워드 펄롱,모니카 키나"
102,시카리오: 암살자의 도시,2015-12-03,794000 ,0,1227069792 ,99 ,151646 ,3 ,11 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"범죄,미스터리,스릴러",드니 빌뇌브,"에밀리 블런트,베니치오 델 토로,조슈 브롤린"
105,냉정과 열정사이,2003-10-10,921000 ,0,17787500 ,93 ,2345 ,1 ,3 ,일본,일본,,"하준사,월트디즈니컴퍼니코리아(주)",15세관람가,"멜로/로맨스,드라마",나카에 이사무,"다케노우치 유타카,진혜림"
106,잘있거라 황야,1972-01-14,628000 ,0,628000 ,92 ,92 ,1 ,1 ,스페인,"스페인,이탈리아",콜럼비아 픽쳐스 코포레이션,,,서부극(웨스턴),세르지오 솔리마,"리 반 클립,토마스 밀리언,월터 바네스"
107,오페라의 유령 : 25주년 특별 공연,,1695000 ,0,1849551500 ,88 ,103883 ,1 ,2 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
108,나의 사적인 여자친구,2015-01-08,614000 ,0,77972155 ,81 ,9836 ,1 ,2 ,프랑스,프랑스,,찬란,청소년관람불가,"코미디,드라마",프랑소와 오종,"로맹 뒤리스,아나이스 드무스티에,라파엘 페르소나즈"
108,제로 모티베이션,2016-01-21,428000 ,0,5147000 ,81 ,759 ,4 ,19 ,이스라엘,이스라엘,,(주)유로커뮤니케이션,15세이상관람가,드라마,탈야 라비,"데이너 이브기,넬리 타가르,샤니 클라인"
110,벨벳 골드마인,1999-08-28,610000 ,0,42080308 ,72 ,5282 ,1 ,1 ,영국,"영국,미국","채널4필름,골드윈필름,킬러 필름즈,미라맥스 필름즈,뉴마켓 캐피탈 그룹",(주)엔케이컨텐츠,"18세관람가,청소년관람불가","드라마,뮤지컬",토드 헤인즈,"이완 맥그리거,조나단 리스 메이어스,크리스찬 베일,토니 콜레뜨"
111,노인을 위한 나라는 없다,2008-02-21,630500 ,0,460032400 ,70 ,67114 ,2 ,5 ,미국,미국,"파라마운트 밴티지,미라맥스 필름즈",씨제이엔터테인먼트,청소년관람불가,"스릴러,드라마,범죄","조엘 코엔,에단 코엔","조슈 브롤린,하비에르 바르뎀,토미 리 존스"
112,미치광이 같은 사랑,,468000 ,0,1743000 ,69 ,287 ,1 ,1 ,프랑스,프랑스,,,,드라마,자크 리베트,뷜 오지에
113,집에서 온 소식,,402000 ,0,402000 ,61 ,61 ,1 ,1 ,프랑스,"프랑스,벨기에,독일",,,,다큐멘터리,샹탈 애커만,
114,밤과 낮,,413000 ,0,413000 ,60 ,60 ,1 ,1 ,프랑스,"프랑스,벨기에,스위스",,,,드라마,샹탈 애커만,"구일라인 론데즈,토마스 랭맨,프랑수와 네그레뜨"
115,가방을 든 여인,,417000 ,0,417000 ,59 ,59 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,,,"코미디,드라마",발레리오 주를리니,"클라우디아 카르디날레,자끄 페렝,레나토 발디니"
116,워킹 위드 더 데드,2016-02-04,270000 ,0,270000 ,54 ,54 ,1 ,1 ,미국,미국,,(주)나우콘텐츠,청소년관람불가,"공포(호러),코미디",스콧 도우,"팀 오글트리,데이브 쉐리단"
117,대부,1973-09-01,453500 ,0,183451100 ,49 ,28549 ,1 ,3 ,미국,미국,,,"연소자관람불가,청소년관람불가","드라마,범죄,스릴러",프란시스 포드 코폴라,"알 파치노,말론 브란도"
118,마카담 스토리,2015-12-24,402000 ,0,70206000 ,48 ,8912 ,2 ,5 ,프랑스,프랑스,,주식회사 씨네룩스,12세이상관람가,드라마,사무엘 벤쉬트리,"이자벨 위페르,마이클 피트,발레리아 브루니 테데스키,구스타브 드 케르베른,타사딧 만디,쥴 벤쉬트리"
119,증오,1997-11-08,315000 ,0,2417000 ,44 ,356 ,1 ,1 ,프랑스,프랑스,,,청소년관람불가,"드라마,범죄",마티유 카소비츠,"뱅상 카셀,위베르 쿤데,세이드 타그마오우이"
120,영웅본색 2,1988-07-22,396000 ,0,13490500 ,43 ,3905 ,2 ,6 ,홍콩,홍콩,,(유)조이앤시네마,"고등학생이상관람가,15세이상관람가","액션,범죄",오우삼,"주윤발,장국영,적룡,석천"
121,순교,2015-08-13,240000 ,0,116019000 ,40 ,16202 ,1 ,1 ,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,임미선
122,남극의 쉐프,2010-02-11,386000 ,0,26685500 ,39 ,3709 ,1 ,3 ,일본,일본,Parade,(주)스폰지이엔티,전체관람가,"코미디,드라마",오키타 슈이치,"사카이 마사토,고라 겐고"
122,흐트러지다,,202000 ,0,3115000 ,39 ,539 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"타카미네 히데코,가야마 유조"
124,거미의 땅,2016-01-14,268000 ,0,7403100 ,37 ,1253 ,2 ,9 ,한국,한국,(주)시네마달,(주)시네마달,15세이상관람가,다큐멘터리,"박경태,김동령",
124,게으름뱅이 병사,,237000 ,0,431000 ,37 ,68 ,1 ,1 ,프랑스,프랑스,,,,코미디,장 르누아르,"조르주 포미에,미셸 시몽,펠릭스 우다르"
124,당신은 아직 아무것도 보지 못했다,2012-11-22,362000 ,0,43618000 ,37 ,5577 ,1 ,2 ,프랑스,프랑스,,(주)영화사 조제,15세이상관람가,드라마,알랭 레네,"사빈느 아제마,마티유 아말릭,램버트 윌슨,미셸 피콜리"
124,특급 비밀,,257000 ,0,1584000 ,37 ,216 ,1 ,1 ,미국,미국,,,,코미디,"짐 에이브러햄스,데이빗 주커,제리 주커","발 킬머,루시 거터리지,피터 쿠싱"
128,여자가 계단을 오를 때,,178000 ,0,3153000 ,35 ,536 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"타카미네 히데코,모리 마사유키"
129,방랑기,,170000 ,0,2007000 ,33 ,359 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"타카미네 히데코,다나카 키누요"
129,포레스트 검프,1994-10-15,238000 ,0,947000 ,33 ,130 ,1 ,1 ,미국,미국,파라마운트 픽쳐스,(주)팝엔터테인먼트,"12세이상관람가,중학생이상관람가","드라마,코미디",로버트 저메키스,"톰 행크스,로빈 라이트,샐리 필드,게리 시나이즈"
131,망각에 저항하기,,214000 ,0,214000 ,32 ,32 ,1 ,1 ,프랑스,프랑스,,,,드라마,"샹탈 애커만,장 뤽 고다르,르네 알리오,클레르 드니,패트리스 셰로,필립 뮬,베르트랑 타베르니에,데니스 아마르,장 베케르,제인 버킨,베르트랑 블리에",
132,부운,,168000 ,0,4775000 ,31 ,829 ,1 ,1 ,일본,일본,,,,"드라마,멜로/로맨스",나루세 미키오,"타카미네 히데코,모리 마사유키,오카다 마리코"
133,가을이 오다,,156000 ,0,978000 ,30 ,162 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"오토와 노부코,후지와라 카마타리"
134,부에나 비스타 소셜 클럽,2001-03-01,178000 ,0,209015701 ,28 ,26666 ,1 ,1 ,독일,독일,,오드,전체관람가,다큐멘터리,빔 벤더스,"꼼빠이 세군도,조아킴 쿠더"
135,싱글맨,2010-05-27,259000 ,0,134521700 ,26 ,17417 ,1 ,1 ,미국,미국,아티나 필름,"하준사,씨제이엔터테인먼트",15세이상관람가,"드라마,멜로/로맨스",톰 포드,"콜린 퍼스,줄리안 무어"
135,아이 엠 러브,2011-01-20,251000 ,0,279609500 ,26 ,35450 ,1 ,3 ,이탈리아,이탈리아,,(주)영화사 조제,청소년관람불가,"드라마,멜로/로맨스",루카 구아다그니노,"플라비오 파렌티,틸다 스윈튼,에도아르도 가브리엘리니,알바 로흐와쳐"
137,워 룸,,161000 ,0,334000 ,25 ,50 ,1 ,1 ,미국,미국,,,,다큐멘터리,"크리스 헤지더스,D.A. 페네베이커","제임스 카빌,조지 스테파노포로스,빌 클린턴"
137,하프,2016-01-21,157000 ,0,3990500 ,25 ,512 ,3 ,10 ,한국,한국,"영화사 민들레,하트박스(주)",(주)인디플러그,청소년관람불가,드라마,김세연,"안용준,정유석,문세윤,송영규,조덕제,이재헌,박혜영,박효진,정동석,손지훈,이경철,김기주"
139,산의 소리,,114000 ,0,1832000 ,24 ,344 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"하라 세츠코,우에하라 켄,야마무라 소,스기 요코"
140,빌리 엘리어트 뮤지컬 라이브,2014-11-27,454000 ,0,407691500 ,23 ,22263 ,1 ,2 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"뮤지컬,공연",스티븐 달드리,"엘리엇 한나,루시에 헨쉘,데카 웜슬리"
141,무간도,2003-02-21,200000 ,0,1870000 ,21 ,235 ,2 ,4 ,홍콩,홍콩,,"(주)디스테이션,태창엔터테인먼트(주)","12세이상관람가,12세관람가","액션,범죄","유위강,맥조휘","유덕화,양조위"
141,엄마,,108000 ,0,680000 ,21 ,135 ,1 ,1 ,일본,일본,,,15세이상관람가,드라마,나루세 미키오,
141,초롱불 노래,,100000 ,0,1039000 ,21 ,181 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"하나야기 쇼타로,야나기 에이지로"
144,머리 감겨주는 거유미용실,2016-02-04,200000 ,0,200000 ,20 ,20 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",에토 우도,"아오야마 이즈미,니시다 모모코"
144,시간을 달리는 소녀,2007-06-14,153000 ,0,656589700 ,20 ,94611 ,1 ,4 ,일본,일본,,"THE 픽쳐스,씨제이엔터테인먼트",전체관람가,"애니메이션,판타지,멜로/로맨스",호소다 마모루,"이시다 타쿠야,나카 리이사"
144,태양의 서커스 월드 어웨이,2016-01-06,329000 ,0,64844000 ,20 ,4110 ,3 ,4 ,미국,미국,,주식회사 드림크리에이션,전체관람가,공연,앤드류 아담슨,제이슨 베런트
147,권적운,,94000 ,0,769000 ,19 ,130 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"아와시마 치카게,키무라 이사오"
148,만국,,90000 ,0,1439000 ,18 ,251 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"스기무라 하루코,우에하라 켄,사와무라 사다코"
149,산주산겐도 궁수 이야기,,82000 ,0,501000 ,17 ,89 ,1 ,1 ,일본,일본,,,,사극,나루세 미키오,"하세가와 카즈오,다나카 키누요"
150,물랑루즈,2001-10-26,139000 ,0,118830255 ,16 ,16400 ,1 ,3 ,미국,미국,,"(주)프레인글로벌,이십세기폭스필름코퍼레이션",15세관람가,"멜로/로맨스,뮤지컬",바즈 루어만,"이완 맥그리거,니콜 키드먼,존 레귀자모"
151,조지 해리슨,2012-07-19,147000 ,0,30964600 ,15 ,3863 ,1 ,1 ,미국,미국,,(주)영화사 조제,12세이상관람가,다큐멘터리,마틴 스콜세지,"조지 해리슨,폴 매카트니,링고 스타,테리 길리엄"
151,헌팅 더 팬텀,2016-02-04,135000 ,0,135000 ,15 ,15 ,5 ,5 ,카자흐스탄,카자흐스탄,,(주)콘텐츠윙,15세이상관람가,액션,마리나 쿠나로바,"크리스타나 로켄,아만드 아산테"
153,취우,,74000 ,0,1410000 ,14 ,228 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"하라 세츠코,사노 슈지,카가와 쿄코"
154,양과자점 코안도르,2011-07-28,117000 ,0,138246400 ,12 ,17702 ,1 ,2 ,일본,일본,,(주)영화사 조제,전체관람가,드라마,후카가와 요시히로,"에구치 요스케,아오이 유우"
154,천녀유혼,1987-12-05,104000 ,0,7981000 ,12 ,1402 ,1 ,3 ,홍콩,홍콩,(주)동아수출공사,,중학생이상관람가,"공포(호러),드라마,판타지",정소동,"장국영,왕조현"
156,그녀에게,2010-05-13,62000 ,0,1230000 ,11 ,192 ,1 ,2 ,한국,한국,"(주)디앤디미디어,(주)삼거리픽쳐스",(주)스폰지이엔티,15세이상관람가,드라마,김성호,"조성하,이우성,한주영,서장현,김정홍"
156,무간도2 - 혼돈의 시대,2003-12-05,106000 ,0,12807500 ,11 ,1907 ,2 ,4 ,홍콩,홍콩,브에나비스타인터내셔널,태창엔터테인먼트(주),15세관람가,"범죄,드라마","유위강,맥조휘","진관희,여문락,황추생,증지위"
156,백트랙,2016-01-21,110000 ,0,61608600 ,11 ,8075 ,1 ,2 ,호주,호주,,(주)디스테이션,15세이상관람가,"미스터리,스릴러",마이클 페트로니,"애드리언 브로디,샘 닐,로빈 맥레비"
159,세 자매,,52000 ,0,694000 ,10 ,111 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,호소카와 치카코
160,실버라이닝 플레이북,2013-02-14,71000 ,0,953345000 ,9 ,127641 ,1 ,3 ,미국,미국,,(주)나이너스엔터테인먼트,청소년관람불가,"멜로/로맨스,코미디,드라마",데이빗 O. 러셀,"제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로"
160,지옥이 뭐가 나빠,2014-11-13,62000 ,0,12678969 ,9 ,1922 ,1 ,1 ,일본,일본,,"㈜T-JOY,메가박스(주)플러스엠",청소년관람불가,"액션,코미디",소노 시온,"쿠니무라 준,츠츠미 신이치,토모치카,니카이도 후미,하세가와 히로키"
162,라 붐,2013-10-24,77000 ,0,66914000 ,8 ,8976 ,2 ,3 ,프랑스,프랑스,,(주)앤드플러스미디어웍스,15세이상관람가,"드라마,멜로/로맨스,코미디",클로드 피노토,"소피 마르소,클로드 브라세,브리지트 포세이"
162,흐르다,,42000 ,0,1515000 ,8 ,270 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"다나카 키누요,타카미네 히데코,야마다 이스즈"
164,"님아, 그 강을 건너지 마오",2014-11-27,49000 ,0,37356780079 ,7 ,4801818 ,1 ,4 ,한국,한국,아거스필름,"CGV아트하우스,(주)대명문화공장",전체관람가,다큐멘터리,진모영,"조병만,강계열"
164,떠돌이 배우,,34000 ,0,475000 ,7 ,78 ,1 ,1 ,일본,일본,,,,코미디,나루세 미키오,후지와라 카마타리
164,미니 자이언트,2016-01-28,34000 ,0,71642500 ,7 ,11518 ,1 ,3 ,영국,영국,,(주)박수엔터테인먼트,전체관람가,"애니메이션,가족,다큐멘터리",마크 브라운로우,
164,싱 오버 미,2015-09-24,63000 ,0,13221000 ,7 ,1797 ,1 ,1 ,미국,미국,,문화선교연구원,12세이상관람가,다큐멘터리,제이콥 카인드버그,
164,프리덤,2015-11-19,63000 ,0,737817100 ,7 ,106241 ,1 ,2 ,미국,미국,,(주)씨타마운틴픽쳐스,12세이상관람가,"드라마,가족",피터 쿠센스,"쿠바 구딩 주니어,베르나르드 포처,윌리엄 새들러"
169,"나의 아들, 나의 어머니",2015-12-17,42000 ,0,30059800 ,6 ,4216 ,1 ,2 ,한국,한국,"창작집단917,민프로덕션",(주)인디플러그,전체관람가,다큐멘터리,안재민,
169,도쿄 트라이브,2015-06-18,42000 ,0,14030397 ,6 ,1761 ,1 ,1 ,일본,일본,,어뮤즈,청소년관람불가,액션,소노 시온,"스즈키 료헤이,소메타니 쇼타"
169,부부,,32000 ,0,790000 ,6 ,128 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"우에하라 켄,스기 요코"
172,앱솔루틀리 애니씽,2016-01-14,33000 ,0,54445800 ,5 ,7052 ,1 ,2 ,미국,"미국,영국",,(주)모멘텀엔터테인먼트,12세이상관람가,"코미디,SF",테리 존스,"사이몬 페그,케이트 베킨세일,로빈 윌리엄스,테리 존스"
173,뜨거운 이웃,2016-01-28,16000 ,0,1988000 ,4 ,374 ,2 ,4 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,"이채담,이유리"
173,마지막 황제,1988-12-23,40000 ,0,15458500 ,4 ,5321 ,1 ,1 ,영국,"영국,미국",,"예지림엔터테인먼트,아티잔엔터테인먼트,콜럼비아 픽쳐스 코포레이션","12세이상관람가,중학생이상관람가","드라마,사극",베르나르도 베르톨루치,
173,일하는 가족,,24000 ,0,590000 ,4 ,97 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"토쿠가와 무세이,혼마 노리코"
173,춘희막이,2015-09-30,28000 ,0,205606965 ,4 ,29543 ,1 ,1 ,한국,한국,(주)하이하버픽쳐스,"메가박스(주)플러스엠,(주)엣나인필름",12세이상관람가,다큐멘터리,박혁지,"김춘희,최막이"
177,두더지,2013-10-31,14000 ,0,6930900 ,2 ,966 ,1 ,1 ,일본,일본,,(주)수키픽쳐스,청소년관람불가,드라마,소노 시온,"소메타니 쇼타,니카이도 후미,와타나베 테츠,후키코시 미츠루"
177,죽음의 트럭,2016-02-04,12000 ,0,12000 ,2 ,2 ,1 ,1 ,캐나다,캐나다,,(주)이놀미디어,15세이상관람가,스릴러,마이클 바파로,안나 허치슨
179,남자와 여자 그리고 여자의 동거,2016-02-10,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타지리 유지,"히라사와 리나코,아오야마 에리나"
179,밀실욕정-단독공개,2016-02-10,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타지리 유지,나카야마 레이코
179,불륜처 - 머리를 올려라,2016-02-10,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠니자와 호시미,미즈사와 리리무
179,사케와 뜨거운 정사,2016-02-10,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사카모토 후토시,엔도 시호리
179,아키하바라 리얼 노예카페,2016-02-10,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),폴리스,한다 사사
179,여대생의 새로운 경험,2016-02-07,10000 ,0,10000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카츠야마 시게오,"미야우치 츠구미,키리시마 료코"
179,유부녀들:쾌락 스와핑,2016-02-06,10000 ,0,10000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카츠야마 시게오,"무라타 마키코,와카츠키 아야"
179,필드오브데드,2016-02-04,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,주식회사 루믹스미디어,청소년관람불가,"공포(호러),스릴러",다니엘 B. 이스크,"마크 부커,라라 앳킨스,맷 하웰"
179,화장실콩쿨,2015-01-07,4000 ,0,823000 ,1 ,172 ,1 ,1 ,한국,한국,CCRC STUDIO,"애니메이션 배급, 씨앗",15세이상관람가,애니메이션,이용선,
188,블랑섹의 기이한모험,2013-02-07,0 ,0,4352000 ,0 ,2021 ,1 ,1 ,영국,영국,,(주)소나무픽쳐스,12세이상관람가,"판타지,액션,미스터리",뤽 베송,"루이스 보르고인,니콜라스 지로드,마티유 아말릭,질 를르슈,장-폴 루브"
188,안즈코,,0 ,0,946000 ,0 ,153 ,1 ,1 ,일본,일본,,,,드라마,나루세 미키오,"야마무라 소,카가와 쿄코"
188,칼릴 지브란의 예언자,2015-09-10,0 ,0,65796100 ,0 ,8631 ,1 ,3 ,미국,"미국,프랑스,캐나다,기타,카타르",,판씨네마(주),전체관람가,애니메이션,로저 알러스,"리암 니슨,셀마 헤이엑,존 크랜신스키,쿠벤자네 왈리스"
합계,,,65234623549 ,,491547454105 ,8095116 ,61575688 ,5779 ,119458 ,,,,,,,,
