순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
151,휴가,2016-12-08,137000 ,0,4578200 ,22 ,661 ,5 ,12 ,한국,한국,㈜리필름,㈜리필름,12세이상관람가,"가족,드라마",이수성,"고원,전주우,김예린"
152,글루미 선데이,2000-10-21,111000 ,0,183686900 ,21 ,23374 ,1 ,1 ,독일,독일,,(주)팝엔터테인먼트,18세관람가,드라마,롤프 슈벨,"스테파노 디오니시,조아킴 크롤,에리카 마로잔,벤 베커"
153,더 마인즈 아이,2017-01-04,100000 ,0,100000 ,20 ,20 ,1 ,1 ,미국,미국,,모비딕엔터테인먼트(주),청소년관람불가,"SF,액션",조 베고스,"그레이엄 스키퍼,로렌 애슐리 카터"
153,더 모델,2016-12-22,78000 ,0,224000 ,20 ,55 ,5 ,20 ,덴마크,덴마크,,주식회사 풍경소리,청소년관람불가,드라마,매즈 매티슨,"마리아 팜,에드 스크레인"
153,라일락의 문,,92000 ,0,126000 ,20 ,26 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,,드라마,르네 클레어,"피에르 브라소,헨리 비달"
153,쇼다운 인 마닐라,2017-01-04,100000 ,0,100000 ,20 ,20 ,1 ,1 ,미국,미국,,모비딕엔터테인먼트(주),15세이상관람가,액션,마크 다카스코스,"알렉산더 네브스키,캐스퍼 반 디엔"
157,다가오는 것들,2016-09-29,156000 ,0,259131834 ,19 ,32355 ,1 ,1 ,프랑스,프랑스,,찬란,15세이상관람가,드라마,미아 한센-로브,"이자벨 위페르,에디뜨 스콥"
157,엘레나와 남자들,,102000 ,0,2366000 ,19 ,608 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,,,"코미디,드라마,멜로/로맨스",장 르누아르,"잉그리드 버그만,장 마레"
159,어떻게 헤어질까,2016-11-03,76000 ,0,8909600 ,18 ,1154 ,1 ,3 ,한국,한국,하준사,하준사,12세이상관람가,"판타지,드라마",조성규,"서준영,박규리,이영란,김강현,최희서,백도빈,우상희,이상훈,조성규"
159,카사블랑카,1999-04-03,36000 ,0,31390500 ,18 ,13058 ,1 ,1 ,미국,미국,워너브러더스사㈜,,12세 미만인 자는 관람할 수 없는 등급,"드라마,멜로/로맨스,전쟁",마이클 커티즈,"험프리 보가트,잉그리드 버그만,폴 헌레이드"
161,21번가의 살인자,,92000 ,0,963000 ,17 ,177 ,1 ,1 ,프랑스,프랑스,,,,기타,앙리 조르주 클루조,
161,검은 눈동자,,90000 ,0,174000 ,17 ,34 ,1 ,1 ,이탈리아,이탈리아,,,,코미디,니키타 미할코프,"마르첼로 마스트로얀니,마사 켈러,로베르토 헬리츠카"
161,야근 대신 뜨개질,2016-11-17,128000 ,0,8366500 ,17 ,1249 ,1 ,2 ,한국,한국,(주)영화사 진진,(주)영화사 진진,12세이상관람가,다큐멘터리,박소현,"김민수,지유나"
164,딜쿠샤,2016-11-24,87000 ,0,10474400 ,15 ,1424 ,2 ,5 ,한국,한국,"(주)인디컴,영화사청어람(주)",(주)리틀빅픽쳐스,12세이상관람가,"다큐멘터리,판타지","김태영,이세영","진혜경,길용우,김정옥,김태영,김훈제"
164,애수,,30000 ,0,30994500 ,15 ,13802 ,1 ,5 ,미국,미국,,,전체관람가,"드라마,전쟁,멜로/로맨스",머빈 르로이,"비비안 리,로버트 테일러"
166,공포의 보수,,74000 ,0,4569000 ,14 ,2259 ,1 ,1 ,미국,미국,,,,"어드벤처,드라마,스릴러",앙리 조르주 클루조,"이브 몽땅,샤를 바넬,피터 반 에이크"
166,여자의 일생,,28000 ,0,14401500 ,14 ,7837 ,1 ,3 ,한국,한국,,,,드라마,신상옥,"최은희,남궁원,도금봉,김동원"
166,잉그리드 버그만의 유로파,,78000 ,0,78000 ,14 ,14 ,1 ,1 ,이탈리아,이탈리아,,,,드라마,로베르토 로셀리니,"잉그리드 버그만,알렉산더 녹스"
169,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,2016-11-03,82000 ,0,503949800 ,13 ,64630 ,1 ,3 ,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,액션,나카자와 쇼지로,"김혜성,안용욱,이경태,류점희,이새아,김현욱,심규혁,이인석,강시현,홍진욱,김서영,서원석,유강진,박요한,안장혁,이인성,곽규미,한상덕,황창영,김민주,이기성"
169,방문 혹은 기억과 고백,,86000 ,0,695000 ,13 ,103 ,1 ,2 ,포르투갈,포르투갈,,,,다큐멘터리,마누엘 데 올리베이라,"마누엘 데 올리베이라,디오고 도리아,테레사 마드루가"
169,벨빌의 세 쌍둥이,2016-10-27,56000 ,0,16128100 ,13 ,2062 ,1 ,1 ,프랑스,"프랑스,벨기에,캐나다,영국",,찬란,12세이상관람가,"애니메이션,코미디",실뱅 쇼메,
172,동주,2016-02-17,103000 ,0,8889077089 ,12 ,1172641 ,1 ,1 ,한국,한국,(주) 루스이소니도스,메가박스(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진"
172,메이킹 패밀리,2016-11-28,64000 ,0,626500 ,12 ,115 ,1 ,2 ,한국,"한국,중국",주식회사 한맥문화,(주)리틀빅픽쳐스,12세이상관람가,"멜로/로맨스,드라마",조진모,"김하늘,문메이슨,이치정,김용주,김정우,문시현,박준현"
172,알롱상팡,,58000 ,0,104000 ,12 ,21 ,1 ,1 ,이탈리아,이탈리아,,,,드라마,"파올로 타비아니,비토리오 타비아니","마르첼로 마스트로얀니,레아 마사리"
175,뷰티 오브 더 데블,,62000 ,0,128000 ,11 ,24 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,,"드라마,판타지",르네 클레어,"미셸 시몽,제라드 필립"
176,걱정말아요,2017-01-05,81000 ,0,1521000 ,9 ,189 ,1 ,1 ,한국,한국,(주)레인보우팩토리,(주)레인보우팩토리,청소년관람불가,드라마,"소준문,김현,김대견,신종훈","정지순,이시후,권기하,박정근,이준상,박명신,고원희"
176,러스트 앤 본,2013-05-02,66000 ,0,241930900 ,9 ,32008 ,1 ,1 ,프랑스,프랑스,,그린나래미디어(주),청소년관람불가,"멜로/로맨스,드라마",자크 오디아르,"마리옹 꼬띠아르,마티아스 쇼에나에츠,보울리 라너스"
178,레전드 오브 래빗,2012-02-22,56000 ,0,581395500 ,8 ,85216 ,1 ,1 ,중국,중국,,(주)화앤담이엔티,전체관람가,애니메이션,순리준,"엄상현,박지훈,남도형"
