순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
109,"제자도 - 제자,옥한흠2",2016-11-10,540000 ,0,67132000 ,90 ,9481 ,1 ,1 ,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,"권오중,옥한흠"
110,글루미 선데이,2000-10-21,501000 ,0,182940900 ,88 ,23230 ,1 ,3 ,독일,독일,,(주)팝엔터테인먼트,18세관람가,드라마,롤프 슈벨,"스테파노 디오니시,조아킴 크롤,에리카 마로잔,벤 베커"
110,마지막 사랑,,219000 ,0,342000 ,88 ,129 ,1 ,2 ,미국,미국,,,,드라마,베르나르도 베르톨루치,"존 말코비치,데브라 윙거"
112,폭풍의 언덕,,253000 ,0,14684000 ,83 ,7269 ,1 ,2 ,미국,미국,,,,드라마,윌리엄 와일러,"로렌스 올리비에,메를 오베론"
113,11월 단편 상상극장-연애단(短),,624000 ,0,2316000 ,78 ,291 ,1 ,1 ,한국,한국,,,,기타,"이현주,현조,김태진",
114,SIFF2016-특별단편 3,,438500 ,0,1015100 ,74 ,171 ,1 ,1 ,한국,한국,,,,기타,,
115,델타 보이즈,2017-06-08,436000 ,0,2464300 ,73 ,396 ,1 ,1 ,한국,한국,,㈜인디스토리,15세이상관람가,"드라마,코미디",고봉수,"백승환,이웅빈,신민재,김충길,윤지혜"
116,캐롤,2016-02-04,610000 ,0,2640684116 ,68 ,318754 ,1 ,2 ,미국,"미국,영국",,CGV아트하우스,청소년관람불가,드라마,토드 헤인즈,"케이트 블란쳇,루니 마라,카일 챈들러,제이크 레이시,사라 폴슨"
117,아티스트: 다시 태어나다,2017-03-09,378100 ,0,1586800 ,65 ,272 ,1 ,1 ,한국,한국,"(주)영화사소요,(주)백그림,(주)실버라이닝 스튜디오",(주)콘텐츠판다,15세이상관람가,"드라마,범죄,미스터리",김경원,"류현경,박정민,문종원,이순재"
118,카페 6,2016-11-16,466000 ,0,196383500 ,63 ,28353 ,4 ,24 ,대만,대만,,(주)라이크 콘텐츠,12세이상관람가,"멜로/로맨스,코미디",오자운,"동자건,안탁령,임백굉,오양니니"
119,시클루젼 : 죽음의캠프,2016-12-13,300000 ,0,300000 ,60 ,60 ,1 ,1 ,미국,미국,,주식회사 루믹스미디어,청소년관람불가,"공포(호러),미스터리,스릴러",조 반델리,"매튜 와이즈,클레어 앨십"
120,내일,,512000 ,0,512000 ,59 ,59 ,1 ,1 ,프랑스,프랑스,,,,다큐멘터리,"시릴 디옹,멜라니 로랑",
121,북 오브 섀도우: 악마의 봉인,2016-12-08,293000 ,0,293000 ,57 ,57 ,5 ,17 ,우크라이나,우크라이나,,(주)소나무픽쳐스,15세이상관람가,"액션,어드벤처,판타지,미스터리",리우비미르 레비츠키,드미트리 스툽카
122,SIFF2016-깜짝상영,,321700 ,0,321700 ,54 ,54 ,1 ,1 ,기타,기타,,,,기타,,
122,섹스가 다이어트에 미치는 영향,2016-12-12,270000 ,0,270000 ,54 ,54 ,1 ,1 ,한국,한국,(주)로드하우스,(주)로드하우스,청소년관람불가,"멜로/로맨스,코미디",최무연,최지웅
122,제네시스: 세상의 소금,2015-02-26,540000 ,0,58456130 ,54 ,7428 ,1 ,1 ,프랑스,"프랑스,이탈리아,브라질",,㈜영화사 백두대간,12세이상관람가,다큐멘터리,"빔 벤더스,훌리아노 리베이로 살가두","세바스치앙 살가두,빔 벤더스,훌리아노 리베이로 살가두"
125,SIFF2016-선택 4,,315600 ,0,893000 ,53 ,150 ,1 ,1 ,한국,한국,,,,기타,,
125,소녀의 세계,,316900 ,0,1631200 ,53 ,274 ,1 ,1 ,한국,한국,영화사 날개(주),,,멜로/로맨스,안정민,"노정의,조수향,권나라"
127,러브 미 텐더,,154000 ,0,4012000 ,50 ,1970 ,1 ,1 ,미국,미국,이십세기폭스필름코퍼레이션,,15세이상관람가,"드라마,서부극(웨스턴),뮤지컬,전쟁",로버트 D. 웹,"엘비스 프레슬리,리차드 에건,데브라 파겟"
128,엑스칼리버,1981-12-25,148000 ,0,1596000 ,48 ,276 ,1 ,1 ,미국,미국,워너 브러더스 픽쳐스,,국민학생관람불가,"사극,액션",,"헬렌 미렌,체리 런기"
128,휴가,2016-12-08,341200 ,0,4130200 ,48 ,591 ,5 ,23 ,한국,한국,㈜리필름,㈜리필름,12세이상관람가,"가족,드라마",이수성,"고원,전주우,김예린"
130,할머니의 먼 집,2016-09-29,357200 ,0,25984900 ,45 ,3780 ,1 ,4 ,한국,한국,영화사 연필,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이소현,"박삼순,이소현,장춘옥,홍순영"
131,토마스와 친구들: 용감한 기관차와 괴물소동,2016-10-13,220000 ,0,192443400 ,44 ,27345 ,1 ,1 ,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,롭 실베스트리,
132,SIFF2016-특별단편 1,,259000 ,0,962200 ,43 ,161 ,1 ,1 ,한국,한국,,,,기타,,
132,파리의 연인,,105000 ,0,11079000 ,43 ,5486 ,1 ,2 ,미국,미국,파라마운트 픽쳐스,,15세관람가,"멜로/로맨스,코미디,뮤지컬",스탠리 도넌,"오드리 헵번,프레드 아스테어"
134,베니스의 상인,2005-10-20,100000 ,0,800461000 ,42 ,132228 ,1 ,2 ,이탈리아,이탈리아,브리티쉬필름카운실,미디어라인코리아,12세관람가,드라마,마이클 래드포드,"린 콜린스,조셉 파인즈,제레미 아이언스,알 파치노"
135,베를린,2013-01-30,360000 ,0,52357006637 ,40 ,7166513 ,1 ,4 ,한국,한국,"(주)외유내강,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,액션,류승완,"하정우,한석규,류승범,전지현,이경영,최무성,곽도원,김서형,백승익"
136,신이 보낸 사람,2014-02-13,97000 ,0,3069218600 ,38 ,424759 ,1 ,6 ,한국,한국,주식회사 태풍코리아,"(주)씨타마운틴픽쳐스,(주)마인스 엔터테인먼트",15세이상관람가,드라마,김진무,"김인권,홍경인,최규환,기주봉,안병경,조덕제,김재화,박정희,임준규,정동철,정유동,정현기,권혁주,황규연,이정수,이정민,김상준,김은혜,최규환,안병경,오산하"
136,알제리 전투,2009-10-15,264000 ,0,11812000 ,38 ,2224 ,1 ,1 ,이탈리아,"이탈리아,기타",,실버스푼,15세이상관람가,"전쟁,드라마",질로 폰테코르보,"브라힘 하기아그,장 마틴"
138,드래곤 네스트: 평화 기사단 VS 블랙 드래곤,2016-11-17,116000 ,0,49051000 ,37 ,6347 ,5 ,35 ,중국,중국,,THE 픽쳐스,전체관람가,"애니메이션,어드벤처,가족,판타지",송유평,블라이스 오파스
138,이태원,,219000 ,0,809500 ,37 ,156 ,1 ,1 ,한국,한국,,,,다큐멘터리,강유가람,
140,떠나간 여인,,212000 ,0,627000 ,36 ,106 ,1 ,1 ,필리핀,필리핀,,,,드라마,라브 디아즈,
140,엘레나와 남자들,,172000 ,0,2264000 ,36 ,589 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,,,"코미디,드라마,멜로/로맨스",장 르누아르,"잉그리드 버그만,장 마레"
142,600 마일,2016-12-08,112000 ,0,321000 ,35 ,70 ,5 ,35 ,멕시코,"멕시코,미국",,(주)무브먼트 픽쳐스,15세이상관람가,"드라마,스릴러",가브리엘 립스테인,
142,SIFF2016-특별단편 2,,210000 ,0,609000 ,35 ,102 ,1 ,1 ,한국,한국,,,,기타,,
142,노스탤지아,1996-02-10,174000 ,0,1754000 ,35 ,264 ,1 ,1 ,러시아,러시아,오페라 필름 프러두전,,고등학생이상관람가,드라마,안드레이 타르코프스키,"올렉 얀코브스키,얼랜드 요셉슨"
145,디스트럭션 베이비,,194000 ,0,528000 ,33 ,89 ,1 ,1 ,일본,일본,,,청소년관람불가,드라마,마리코 테츠야,"야기라 유야,코마츠 나나,무라카미 니지로,이케마츠 소스케"
146,누구를 위하여 종은 울리나,1972-03-18,146000 ,0,21631586 ,32 ,12807 ,1 ,1 ,미국,미국,파라마운트 픽쳐스,,미정,"드라마,멜로/로맨스,전쟁",샘 우드,"잉그리드 버그만,게리 쿠퍼"
146,시간의 종말,2016-11-03,248000 ,0,25544400 ,32 ,3785 ,2 ,11 ,한국,한국,인디라인,(주)영화사 진진,전체관람가,다큐멘터리,김대현,
148,스파이타임 코드명: 아나클레토,2016-12-08,121000 ,0,121000 ,31 ,31 ,6 ,31 ,스페인,스페인,,(주)이놀미디어,청소년관람불가,"액션,코미디",하비에르 루이즈 칼데라,"이마놀 아리아스,킴 구티에레즈,알렉산드라 히메네즈"
149,두 번째 스물,2016-11-03,131000 ,0,83724700 ,30 ,10983 ,1 ,3 ,한국,한국,민영화사,(주)리틀빅픽쳐스,청소년관람불가,"멜로/로맨스,드라마",박흥식,"김승우,이태란,김민경,김예진,김태환,박성민,차영석"
149,야근 대신 뜨개질,2016-11-17,207000 ,0,7900500 ,30 ,1183 ,2 ,9 ,한국,한국,(주)영화사 진진,(주)영화사 진진,12세이상관람가,다큐멘터리,박소현,"김민수,지유나"
151,인생,1995-05-27,89000 ,0,152000 ,29 ,50 ,1 ,1 ,중국,중국,,,고등학생이상관람가,드라마,"장예모,장이모우","공리,갈우"
152,램스,2016-11-03,185000 ,0,28519800 ,25 ,3788 ,3 ,6 ,아이슬란드,"아이슬란드,덴마크,노르웨이,폴란드",,"미디어 컨텐츠 스토어,(주)인디플러그",15세이상관람가,드라마,그리무르 하코나르슨,테오도로 줄리어슨
152,시큐리티 스파이,2016-12-01,85000 ,0,166000 ,25 ,49 ,5 ,25 ,미국,미국,,(주)케이알씨지,15세이상관람가,"액션,코미디","아담 비머,에반 비머","에단 엠브리,마이클 글래디스"
152,오오단편극장-연애의 문을 여네,,166000 ,0,166000 ,25 ,25 ,1 ,1 ,한국,한국,,,,기타,"오성호,고형동",
152,전사 씨야마,2016-12-01,85000 ,0,163000 ,25 ,48 ,5 ,25 ,태국,태국,,(주)케이알씨지,12세이상관람가,"액션,어드벤처",프리차 송사쿨,
156,일지화여,2016-12-08,83000 ,0,83000 ,24 ,24 ,5 ,24 ,중국,중국,,(주)케이알씨지,12세이상관람가,"사극,액션",유신의,
156,후궁 : 천년금애 무삭제 감독판,2016-12-01,82000 ,0,160000 ,24 ,47 ,5 ,24 ,홍콩,홍콩,,(주)케이알씨지,청소년관람불가,"드라마,멜로/로맨스",왕정,옹홍
158,거울,,110000 ,0,518000 ,23 ,103 ,1 ,1 ,러시아,러시아,,,,드라마,안드레이 타르코프스키,"마가리타 테레코바,아나톨리 솔로니친"
158,스틸 플라워,2016-04-07,229000 ,0,17226700 ,23 ,2448 ,1 ,1 ,한국,한국,(주)무비엔진,㈜인디스토리,15세이상관람가,드라마,박석영,정하담
158,페이 더 고스트,2016-11-30,188000 ,0,7754500 ,23 ,1049 ,2 ,9 ,캐나다,캐나다,,(주)디스테이션,15세이상관람가,스릴러,울리 에델,"니콜라스 케이지,사라 웨인 콜리스"
161,스토커,,108000 ,0,224000 ,22 ,44 ,1 ,1 ,,,,,,,,
162,SIFF2016-폐막식,,129000 ,0,129000 ,21 ,21 ,1 ,1 ,기타,기타,,,,기타,,
162,드래곤 포스 극장판,2016-11-17,105000 ,0,40387700 ,21 ,5256 ,1 ,3 ,미국,"미국,일본",,와이드 릴리즈(주),전체관람가,"애니메이션,액션,어드벤처",토미 왕,세키 토모카즈
162,드림 쏭,2016-09-14,104000 ,0,1826269700 ,21 ,234387 ,1 ,1 ,미국,미국,,(주)이수C&E,전체관람가,애니메이션,애쉬 브래넌,"J.K. 시몬스,루크 윌슨,에디 이자드,맷 딜런"
162,랩소디,,65000 ,0,259000 ,21 ,94 ,1 ,1 ,미국,미국,,,,"드라마,멜로/로맨스,뮤지컬",찰스 비더,"엘리자베스 테일러,비토리오 가스만,존 에릭슨,루이스 칼헌,마이클 체코프,리차드 헤이그만"
162,만추,2011-02-17,157000 ,0,6341534900 ,21 ,849335 ,1 ,9 ,한국,"한국,미국,홍콩",(주)에스씨에스엔터테인먼트,씨제이엔터테인먼트,15세이상관람가,멜로/로맨스,김태용,"현빈,탕웨이"
162,바람과 함께 사라지다,1972-12-23,42000 ,0,48190000 ,21 ,17830 ,1 ,6 ,미국,미국,메트로-골드윈-마이어,,"12세이상관람가,국민학생관람불가","드라마,사극,전쟁",빅터 플레밍,"클라크 게이블,비비안 리,레슬리 하워드"
162,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,126000 ,0,3294567700 ,21 ,445669 ,1 ,1 ,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,박영균,"이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현,홍범기"
162,위험한 관계,1994-11-05,42000 ,0,279000 ,21 ,100 ,1 ,1 ,이탈리아,이탈리아,,,연소자관람불가,드라마,브루노 가부로,달리아 디 라자로
170,가을 소나타,2012-03-22,102000 ,0,18368700 ,20 ,2800 ,1 ,1 ,스웨덴,스웨덴,,㈜영화사 백두대간,12세이상관람가,드라마,잉마르 베리만,"잉그리드 버그만,리브 울만"
170,다섯 개 풍선의 남자 + 팔리아치,,120000 ,0,120000 ,20 ,20 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,,,기타,"마르코 페레리,마르코 벨로치오",
170,부산행,2016-07-20,179500 ,0,93178283048 ,20 ,11565479 ,1 ,4 ,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,스릴러",연상호,"공유,김정희,정유미,김율호,마동석,최우식,안소희,김의성,김수안,박민우,박민혁,임종훈,박종관,장문성,박혜진,손지훈,손지훈,연상호,조춘호,지동현,윤미중,이동하,이윤상,최창수,편준의,허성우,황유경"
170,솔라리스,,94000 ,0,2222000 ,20 ,348 ,1 ,1 ,,,,,,,,
170,혼자,2016-11-24,126000 ,0,6012500 ,20 ,910 ,3 ,10 ,한국,한국,농부영화사,㈜인디스토리,청소년관람불가,스릴러,박홍민,"이주원,송유현,김동현,김태영"
175,로스트 인 더스트,2016-11-03,121000 ,0,633772822 ,19 ,81236 ,1 ,1 ,미국,미국,,메가박스(주)플러스엠,15세이상관람가,"범죄,드라마",데이빗 맥킨지,"크리스 파인,벤 포스터,제프 브리지스"
175,암살,2015-07-22,171000 ,0,98465273781 ,19 ,12706360 ,1 ,4 ,한국,한국,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김준우,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭"
175,위자: 저주의 시작,2016-11-09,135000 ,0,2637362406 ,19 ,331855 ,1 ,5 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,공포(호러),마이크 플래너건,"엘리자베스 리저,애너리즈 바쏘,헨리 토마스"
175,이수,,94000 ,0,7999000 ,19 ,3951 ,1 ,1 ,프랑스,"프랑스,미국",,,15세이상관람가,"멜로/로맨스,드라마",아나톨레 리바크,"잉그리드 버그만,이브 몽땅,안소니 퍼킨스"
175,파수꾼,2011-03-03,168000 ,0,199299000 ,19 ,25391 ,1 ,1 ,한국,한국,한국영화아카데미,필라멘트픽쳐스,15세이상관람가,드라마,윤성현,"서준영,박정민,조성하,이제훈,이초희,이재연,배제기"
180,SIFF2016-특별단편 5,,108000 ,0,658100 ,18 ,111 ,1 ,1 ,한국,한국,,,,기타,,
180,록키Ⅱ를 찾아서,,108000 ,0,156000 ,18 ,26 ,1 ,1 ,프랑스,"프랑스,벨기에,이탈리아,독일",,,,다큐멘터리,피에르 비스무스,
180,파크,,109000 ,0,169000 ,18 ,28 ,1 ,1 ,그리스,"그리스,폴란드",,,,드라마,소피아 엑사르호우,
183,뽀로로 극장판 슈퍼썰매 대모험,2013-01-23,102000 ,0,6828494000 ,17 ,931651 ,1 ,1 ,한국,한국,"(주)오콘,중국오락문화투자유한회사",씨제이이앤엠(주),전체관람가,애니메이션,박영균,"이선,이미자,김환진,함수정,홍소영,조현정,정미숙,강승훈,김남희,김은정,김정달,김태훈,노영란,박민교,박영수,박장호,윤창섭"
183,이반의 어린 시절,,84000 ,0,1333000 ,17 ,225 ,1 ,2 ,러시아,러시아,,,,"드라마,전쟁",안드레이 타르코프스키,"니콜라이 부릴야예프,발렌틴 주브코프,예브게니 자리코프"
185,비키퍼,2004-10-27,68000 ,0,811000 ,15 ,107 ,1 ,1 ,그리스,그리스,"헬레닉라디오&텔레비전,엠케이투 프로덕션즈,라디오텔레비지오네 이탈리아나",㈜영화사 백두대간,18세관람가,드라마,테오 앙겔로풀로스,"디노스 일리오포로스,나디아 무루지,제니 루세아,마르첼로 마스트로얀니"
185,아기와 나,,89500 ,0,591100 ,15 ,99 ,1 ,1 ,한국,한국,,,,기타,손태겸,
187,비긴 어게인,2014-08-13,122000 ,0,27115193961 ,14 ,3430039 ,1 ,1 ,미국,미국,,판씨네마(주),15세이상관람가,멜로/로맨스,존 카니,"키이라 나이틀리,마크 러팔로,애덤 리바인,헤일리 스테인펠드,제임스 코든,캐서린 키너"
187,인투 더 나잇,,84000 ,0,630000 ,14 ,105 ,1 ,1 ,한국,한국,,,,다큐멘터리,갈재민,
187,재판에 선 도시,,86000 ,0,86000 ,14 ,14 ,1 ,1 ,이탈리아,이탈리아,,,,드라마,루이지 잠파,"아메도 나자리,파올로 스토파,단테 마지오,프랑코 인터렌치,마리오 파산트"
187,호우시절,2009-10-08,96000 ,0,2140169500 ,14 ,287823 ,1 ,6 ,한국,"한국,중국",판씨네마(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,멜로/로맨스,허진호,"정우성,고원원,이봉화,이서영,김상호"
191,워킹 스트리트,2016-11-17,81600 ,0,3959100 ,13 ,655 ,4 ,17 ,한국,한국,"(주)컨텐츠로드,(주)케이피필름",(주)모멘텀엔터테인먼트,청소년관람불가,드라마,이상우,"백성현,이시강,이송이,김헌,정선화,조정훈"
191,찡찡 막막,2016-11-24,45500 ,0,232500 ,13 ,48 ,1 ,2 ,한국,한국,아이앤지픽쳐스,아이앤지픽쳐스,15세이상관람가,"멜로/로맨스,드라마",박제욱,"오창경,조하영,박종대,백승기,아용주,문희주,문희주,성충경,이승빈,전영호"
193,경이로운 소용돌이,,76000 ,0,76000 ,11 ,11 ,1 ,1 ,이탈리아,"이탈리아,스위스",,,,다큐멘터리,"마시모 다놀피,마르티나 파렌티",
193,귀,,82000 ,0,82000 ,11 ,11 ,1 ,1 ,이탈리아,이탈리아,,,,코미디,알레산드로 아로다니오,"니꼴로 센니,이반 프라넥,밀레나 뷰코틱,로코 파팔레오,파멜라 빌로레시,프란체스카 안토넬리"
193,긴 여정의 엘레지,,58000 ,0,628000 ,11 ,176 ,1 ,1 ,프랑스,"프랑스,러시아,네덜란드",,,,"다큐멘터리,판타지",알렉산더 소쿠로프,
193,나는 증인이다,2016-09-14,69000 ,0,6974800 ,11 ,1381 ,1 ,3 ,한국,"한국,중국",(주)문와쳐,(주)문와쳐,15세이상관람가,"미스터리,스릴러",안상훈,"양미,루한"
193,러시아 방주,,58000 ,0,3534000 ,11 ,603 ,1 ,1 ,러시아,러시아,,,,"드라마,판타지",알렉산더 소쿠로프,"세르게이 드레이덴,마리야 쿠즈넷소바,레오니드 모즈고보이"
198,뷰티풀 레이디스,2016-11-10,60000 ,0,18899400 ,10 ,2541 ,1 ,1 ,프랑스,프랑스,,(주)디스테이션,15세이상관람가,"드라마,범죄",오드리 에스트루고,"소피 마르소,수잔 클레망,앨리스 벨라이디,앤 르니"
198,어떻게 헤어질까,2016-11-03,67000 ,0,8535200 ,10 ,1078 ,3 ,11 ,한국,한국,하준사,하준사,12세이상관람가,"판타지,드라마",조성규,"서준영,박규리,이영란,김강현,최희서,백도빈,우상희,이상훈,조성규"
198,여인의 향기,,62000 ,0,62000 ,10 ,10 ,1 ,1 ,이탈리아,이탈리아,,,,"드라마,코미디",디노 리시,"비토리오 가스만,모아라 오르페이,칼라 만치니"
198,인간의 고독한 목소리,,42000 ,0,1228000 ,10 ,188 ,1 ,1 ,러시아,러시아,,,,드라마,알렉산더 소쿠로프,
198,피우마,,59000 ,0,59000 ,10 ,10 ,1 ,1 ,이탈리아,이탈리아,,,,드라마,론 존슨,"미켈라 세스콘,세르지오 피에라티니"
203,라스트 패밀리,,54000 ,0,130000 ,9 ,22 ,1 ,1 ,폴란드,폴란드,,,,드라마,얀 P. 마투신스키,
203,증기기관차와 바이올린,,50000 ,0,136000 ,9 ,27 ,1 ,1 ,러시아,러시아,,,,드라마,안드레이 타르코프스키,
203,촌구석,,55000 ,0,316000 ,9 ,54 ,1 ,1 ,한국,한국,,,,다큐멘터리,태준식,
203,톰마소,,66000 ,0,66000 ,9 ,9 ,1 ,1 ,이탈리아,이탈리아,,,,드라마,킴 로시 스튜어트,"야스민 트린카,크리스티아나 카포톤디,킴 로시 스튜어트,세라 일마즈,다그마 라산더,레나토 스카르파"
207,Media art work screening 12월,,32000 ,0,32000 ,8 ,8 ,1 ,2 ,한국,한국,,,,기타,"강수정,이광기,변재규,허병찬,정지윤,임봉호",
207,오리엔탈 엘레지,,32000 ,0,703000 ,8 ,183 ,1 ,1 ,러시아,"러시아,일본",,,,드라마,알렉산더 소쿠로프,
207,죽은 시인의 사회,1990-05-19,63000 ,0,435388700 ,8 ,57856 ,1 ,1 ,미국,미국,터치스톤 픽처스,"(주)드림팩트엔터테인먼트,브에나비스타픽쳐스","12세이상관람가,연소자관람가",드라마,피터 위어,"로빈 윌리엄스,로버트 숀 레오나드,에단 호크"
210,21번가의 살인자,,24000 ,0,733000 ,6 ,130 ,1 ,1 ,프랑스,프랑스,,,,기타,앙리 조르주 클루조,
210,일식의 날,,24000 ,0,559000 ,6 ,96 ,1 ,1 ,러시아,러시아,,,,"드라마,SF",알렉산더 소쿠로프,
212,메이킹 패밀리,2016-11-28,35000 ,0,193000 ,5 ,33 ,1 ,3 ,한국,"한국,중국",주식회사 한맥문화,(주)리틀빅픽쳐스,12세이상관람가,"멜로/로맨스,드라마",조진모,"김하늘,문메이슨,이치정,김용주,김정우,문시현,박준현"
212,미망인,1955-12-10,15000 ,0,793000 ,5 ,350 ,1 ,1 ,한국,한국,,,청소년관람불가,"드라마,멜로/로맨스",박남옥,이민자
212,알피니스트,,26000 ,0,270800 ,5 ,47 ,1 ,1 ,한국,한국,,,,다큐멘터리,"임일진,김민철",
215,빅,2016-07-27,20000 ,0,1176116720 ,4 ,161196 ,1 ,2 ,미국,"미국,인도",,(주)이수C&E,전체관람가,"애니메이션,어드벤처,코미디,가족",트레버 월,
215,알렉산드라,2008-06-19,16000 ,0,2018000 ,4 ,316 ,1 ,1 ,러시아,러시아,,,전체관람가,드라마,알렉산더 소쿠로프,갈리나 비쉬네프스카야
215,여배우 섹스 스캔들2,2016-11-25,20000 ,0,675000 ,4 ,136 ,1 ,4 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"드라마,멜로/로맨스",야마삐,
218,핵마피아,,18000 ,0,520500 ,3 ,109 ,1 ,1 ,한국,한국,,,,다큐멘터리,김환태,
219,나무없는 산,2009-08-27,4000 ,0,56005500 ,2 ,8078 ,1 ,2 ,한국,한국,위드시네마,씨제이엔터테인먼트,전체관람가,드라마,김소영,"이수아,김희연,채길병,최도균,최도균,김성국,김성희,이강민,김종욱,이혁,이정재"
219,아내업고 달리기,2016-11-10,14000 ,0,4770500 ,2 ,624 ,1 ,1 ,인도,인도,,주식회사 씨엠닉스,15세이상관람가,"코미디,멜로/로맨스",샤랏 카타리야,"아유쉬만 커라나,부미 페드네카르"
219,아이돌 섹스 스캔들 2,2016-12-08,9000 ,0,9000 ,2 ,2 ,2 ,2 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",,
219,친구애인,2016-12-12,9000 ,0,9000 ,2 ,2 ,2 ,2 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,박범수,
219,콰이강의 다리,1981-04-10,4000 ,0,19689000 ,2 ,9779 ,1 ,1 ,미국,미국,콜럼비아 픽쳐스 코포레이션,,연소자관람가,"드라마,전쟁",데이빗 린,"알렉 기네스,하야카와 세슈,잭 호킨스"
224,1942: 최정예특수부대 스페츠나츠,2016-12-01,5000 ,0,172000 ,1 ,42 ,1 ,1 ,러시아,러시아,,케이티하이텔(주),15세이상관람가,"드라마,전쟁",레나트 다블레티아로프,
224,과부의 음란한 페로몬,2016-12-12,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,무라카미 료코
224,굶주린 미망인과 세 딸,2016-12-12,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 후토시,코다 미라이
224,나홀로 크리스마스,2016-12-08,4000 ,0,4000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,12세이상관람가,"코미디,판타지",조셉 J. 로손,"데이비스 클리블랜드,킴 리틀"
224,니코: 마법 세계로의 여행,2016-12-13,8000 ,0,8000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)나우콘텐츠,전체관람가,"애니메이션,어드벤처",로버트 킬라오,
224,도시락집 여주인과 연하남,2016-12-08,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카네다 사토시,"마루 준코,토모다 아야카"
224,분노의 건샷,2016-12-14,4000 ,0,4000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,15세이상관람가,"범죄,스릴러",힐러리안 뱅크스,
224,사내연애발각-오피스정사,2016-12-08,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),에모토 토시로,"키자키 제시카,코토노"
224,사랑: 세 도시 이야기,2016-11-24,5000 ,0,183000 ,1 ,49 ,1 ,1 ,중국,중국,,(주)케이알씨지,15세이상관람가,드라마,장완정,"유청운,탕웨이,진해로"
224,사망유희,1978-05-18,5000 ,0,183000 ,1 ,49 ,1 ,1 ,미국,"미국,홍콩",골든하베스트,(유)조이앤시네마,15세이상관람가,액션,로버트 클루즈,"이소룡,직 영,콜린 캠프,이곤"
224,아내의 자위,2016-12-12,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 후토시,세리자와 렌
224,욕정 터진 도우미들,2016-12-08,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하마노 사치,사키모토 하루카
224,죽음의 질주,2016-12-08,4000 ,0,4000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,청소년관람불가,액션,로이 나이림,바이올런트 제이
224,킬 케인,2016-12-08,3000 ,0,3000 ,1 ,1 ,1 ,1 ,영국,영국,,(주)시네마리퍼블릭,청소년관람불가,"액션,스릴러",아담 스티븐 켈리,비니 존스
224,파칭코 엔젤: 복수의 정사,2016-12-14,6000 ,0,6000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)모멘텀엔터테인먼트,청소년관람불가,성인물(에로),아이바 토모아키,하츠미 사키
224,헬릭스,2016-12-09,5000 ,0,5000 ,1 ,1 ,1 ,1 ,캐나다,캐나다,,주식회사 레드아이스,12세이상관람가,"SF,미스터리,액션",에릭 피티,"로버트 L. 던컨,데이비드 스튜어트"
