순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
117,제너럴,,153000,0,153000,51,51,1,1,미국,미국,,,,"코미디,멜로/로맨스,전쟁","버스터 키튼,클라이드 브루크맨","버스터 키튼,마리온 맥"
117,폭스캐처,2015-02-05,415000,0,202589521,51,25518,1,2,미국,미국,,그린나래미디어(주),청소년관람불가,"드라마,스릴러",베넷 밀러,"채닝 테이텀,스티브 카렐,마크 러팔로"
119,울프,2015-03-25,250000,0,250000,50,50,1,1,네덜란드,네덜란드,,씨네그루(주)다우기술,청소년관람불가,"범죄,스릴러",짐 타이후투,마르완 켄자리
120,닥터 지바고,1978-01-01,213000,0,31495000,42,15256,1,1,미국,미국,메트로-골드윈-마이어,,중학생이상관람가,"드라마,멜로/로맨스",데이빗 린,"오마 샤리프,줄리 크리스티,제랄딘 채플린"
121,꾸뻬씨의 행복여행,2014-11-27,240000,0,920091783,40,125219,1,1,영국,"영국,독일,캐나다,남아프리카공화국",,그린나래미디어(주),15세이상관람가,"어드벤처,드라마",피터 첼섬,"사이몬 페그,로자먼드 파이크,장 르노,스텔란 스카스가드,크리스토퍼 플러머"
122,생 로랑,2015-04-16,351000,0,351000,39,39,1,1,프랑스,프랑스,,(주)팝엔터테인먼트,청소년관람불가,드라마,베르트랑 보넬로,"가스파르 울리엘,레아 세이두,루이스 가렐"
123,The Dam Keeper,,179000,0,1757000,36,353,2,9,미국,미국,,,,애니메이션,"다이스 쯔쯔미,오수형",
124,아메리칸 셰프,2015-01-07,249000,0,1255693929,34,153771,1,2,미국,미국,,(주)영화사 진진,15세이상관람가,코미디,존 파브로,"존 파브로,엠제이 안소니,소피아 베르가라,스칼렛 요한슨,더스틴 호프만,로버트 다우니 주니어,존 레귀자모"
124,옛날 옛날에,,34000,0,62000,34,62,1,2,한국,한국,,,,애니메이션,,
126,나쁜 녀석들,2015-03-26,201000,0,1337000,30,172,4,12,호주,호주,,와이드 릴리즈(주),15세이상관람가,"범죄,액션",줄리어스 에이버리,"이완 맥그리거,브렌튼 스웨이츠,알리시아 비칸데르"
126,엄마와 창녀,,90000,0,90000,30,30,1,1,프랑스,프랑스,(주)우진필림,,,드라마,,베르나데트 라퐁
128,48미터,2013-07-04,224000,0,105138000,28,13886,1,1,한국,한국,한엔터테인먼트,씨제이이앤엠(주),15세이상관람가,드라마,민백두,"박효주,이진희,하석,조한철,김광현,김용진"
128,나의 작은 연인들,,152000,0,1476000,28,265,1,1,,,,,,,,
130,마천루,,126000,0,348000,27,76,1,1,미국,미국,워너 브러더스 픽쳐스,,,드라마,킹 비더,"패트리샤 닐,게리 쿠퍼"
130,"오 브라더, 오 시스터!",2015-03-21,168000,0,168000,27,27,1,2,일본,일본,,(주)엔케이컨텐츠,12세이상관람가,"코미디,멜로/로맨스,드라마",니시다 마사후미,"무카이 오사무,카타기리 하이리"
132,미스터 터너,2015-01-22,199000,0,105913383,23,13779,1,1,영국,"영국,프랑스,독일",,(주)영화사 진진,청소년관람불가,드라마,마이크 리,"티모시 스폴,폴 제슨,도로시 앳킨슨,마리온 베일리"
132,한 번 더 해피엔딩,2015-04-08,139000,0,139000,23,23,1,1,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,"멜로/로맨스,코미디",마크 로렌스,"휴 그랜트,마리사 토메이,앨리슨 제니,벨라 헤스콧"
134,당산대형,1973-10-28,188000,0,188000,22,22,2,7,홍콩,홍콩,골든하베스트,,15세이상관람가,"액션,사극,범죄,스릴러",나유,"마리아 이,전준,이소룡"
135,"광해, 왕이 된 남자",2012-09-13,42000,0,88908845769,21,12323510,1,2,한국,한국,"리얼라이즈픽쳐스(주),씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,"사극,드라마",추창민,"이병헌,류승룡,한효주,장광,김인권,심은경,김명곤,서진원,장재현,정창국,조혜정,김남준,이수용,박윤호,김지수,박민규,박지아,송미정,양준모,원동연,김종구,주영호,이엘,전배수,이란희,최욱"
135,인투 더 스톰,2014-08-28,147000,0,16157313332,21,2078719,1,1,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,스릴러",스티븐 쿼일,"리차드 아미티지,사라 웨인 콜리스,제레미 섬터"
137,마미,2014-12-18,144000,0,454635000,20,57305,1,2,캐나다,"캐나다,프랑스",,(주)엣나인필름,15세이상관람가,드라마,자비에 돌란,"앤 도벌,안토니-올리버 피론,수잔 클레망"
138,나의 사적인 여자친구,2015-01-08,159000,0,77358155,19,9755,1,7,프랑스,프랑스,,찬란,청소년관람불가,"코미디,드라마",프랑소와 오종,"로맹 뒤리스,아나이스 드무스티에,라파엘 페르소나즈"
138,망대,2015-03-12,124000,0,488000,19,65,1,3,한국,한국,문화공작소 낭만,골든타이드픽처스(주),전체관람가,다큐멘터리,문승욱,유관선
138,빅 아이즈,2015-01-28,149000,0,651316335,19,85200,1,2,미국,미국,,판씨네마(주),12세이상관람가,드라마,팀 버튼,"에이미 아담스,크리스토프 왈츠"
141,꿈보다 해몽,2015-02-12,145000,0,32273300,18,4292,3,9,한국,한국,영화사 벽돌,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"드라마,코미디",이광국,"유준상,신동미,김강현,이채은,이주원,박수민,서영화,윤영민"
141,의혹의 그림자,,100000,0,100000,18,18,1,1,미국,미국,,,15세관람가,"범죄,미스터리,스릴러",알프레드 히치콕,"테레사 라이트,조셉 코튼"
141,족구왕,2014-08-21,96000,0,359784000,18,45719,1,3,한국,한국,광화문시네마,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"코미디,멜로/로맨스,드라마",우문기,"안재홍,강봉성,황승언,강봉성,박준식,배성윤,이환희,장민상,진태철,고봉곤,한지혜,권오광,김선간,김승필,김영강,김주호,배유람,황미영"
144,기인들,,74000,0,814000,16,161,1,1,미국,미국,,,,"서부극(웨스턴),드라마",존 휴스턴,"클라크 게이블,마릴린 몬로,몽고메리 클리프트"
144,"님아, 그 강을 건너지 마오",2014-11-27,100000,0,37352261679,16,4800989,1,5,한국,한국,아거스필름,"CGV아트하우스,(주)대명문화공장",전체관람가,다큐멘터리,진모영,"조병만,강계열"
144,사랑의 상처,,86000,0,740000,16,137,1,1,,,,,,,,
147,미라클 여행기,2015-01-15,108000,0,20088500,15,3158,2,7,한국,한국,"미라클필름,(주)꿈길제작소,허철필름",미라클필름,전체관람가,다큐멘터리,허철,"최미라,김영민,김정민"
147,아메리칸 스나이퍼,2015-01-14,105000,0,2808488438,15,345759,1,3,미국,미국,,워너브러더스 코리아(주),청소년관람불가,액션,클린트 이스트우드,"브래들리 쿠퍼,시에나 밀러"
147,폴리스 스토리,1988-07-22,124000,0,124000,15,15,2,8,홍콩,홍콩,,,중학생이상관람가,"액션,코미디",성룡,성룡
150,순천,2014-09-04,28000,0,23304200,14,3843,1,14,한국,한국,(주)리키필름,(주)인디플러그,전체관람가,다큐멘터리,이홍기,윤우숙
150,탐욕의 제국,2014-03-06,14000,0,36608400,14,5779,1,5,한국,한국,푸른영상,(주)시네마달,12세이상관람가,다큐멘터리,홍리경,"유영종,이윤정"
152,포인트 블랭크,,64000,0,64000,13,13,1,1,미국,미국,,,,"범죄,드라마",존 부어만,"앤지 디킨슨,리 마빈"
153,위대한 바들리스,,58000,0,96000,12,21,1,1,미국,미국,,,,"드라마,멜로/로맨스",킹 비더,
154,60만번의 트라이,2014-09-18,80000,0,148216300,11,21335,1,5,한국,"한국,일본","꼬마프레스,60만번의트라이제작위원회",㈜인디스토리,12세이상관람가,다큐멘터리,"박사유,박돈사","문정희,조성경,최현,김관태,문정희,문정희"
155,4월,,45000,0,45000,9,9,1,1,프랑스,"프랑스,이탈리아",,,,코미디,난니 모레티,"난니 모레티,실비오 올란도"
155,개: dog eat dog,2015-03-05,57000,0,11934000,9,1499,2,6,한국,한국,"어썸피플,어썸픽쳐스","어썸피플,어뮤즈",청소년관람불가,"범죄,드라마","황욱,박민우","김선빈,곽민호,정준교,이하민,박형준,정완희"
155,전당포,,44000,0,44000,9,9,1,2,미국,미국,,,,드라마,시드니 루멧,"로드 스테이거,제랄딘 피츠제랄드"
158,다이빙벨,2014-10-23,53000,0,347819500,8,50162,2,6,한국,한국,"아시아프레스,(주)씨네포트",(주)시네마달,15세이상관람가,다큐멘터리,"이상호,안해룡","이상호,이종인"
158,셔틀콕,2014-04-24,54000,0,35070355,8,4602,1,4,한국,한국,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"미스터리,멜로/로맨스,드라마",이유빈,"이주승,공예지,손승현,조동선,조수진,이강정,구자준,이유빈,김민철,김아리,김윤희,김태용,김혜영,김혜영,김혜영,유하복"
158,원나잇 온리,2014-07-03,55000,0,21978300,8,2917,1,1,한국,한국,(주)레인보우팩토리,(주)레인보우팩토리,청소년관람불가,기타,김조광수,"유민규,박수진,장유상,정원조,김대준,김민기,조복래"
158,철도원,2000-02-04,71000,0,3237000,8,384,1,4,일본,일본,,,전체관람가,"가족,드라마",후루하타 야스오,"다카쿠라 켄,히로스에 료코"
162,그리고 싶은 것,2013-08-15,15000,0,30543800,7,4880,1,6,한국,한국,,(주)시네마달,전체관람가,다큐멘터리,권효,"권윤덕,심달연,세이조 타시마,케이코 하마다,김여진"
162,바람의 검심 : 교토 대화재편,2015-02-26,28000,0,25230000,7,3160,1,7,일본,일본,,"㈜T-JOY,메가박스(주)플러스엠",15세이상관람가,"액션,어드벤처",오오토모 케이시,"타케이 에미,아오키 무네타카"
162,바람의 검심 : 전설의 최후편,2015-03-05,30000,0,16916100,7,2163,2,7,일본,일본,,"㈜T-JOY,메가박스(주)플러스엠",15세이상관람가,"액션,어드벤처",오오토모 케이시,"타케이 에미,아오키 무네타카"
162,상하이에서 온 여인,,32000,0,32000,7,7,1,1,미국,미국,,,18세관람가,"범죄,드라마",오손 웰즈,"오손 웰즈,리타 헤이워드"
162,아리아,2015-04-23,53000,0,1133000,7,223,1,1,이탈리아,"이탈리아,프랑스",,(주)엣나인필름,15세이상관람가,드라마,아시아 아르젠토,"샤를로뜨 갱스부르,지울리아 살레르노,가브리엘 가코"
162,카토 프로젝트,2014-04-17,14000,0,2050000,7,701,1,7,한국,한국,(주)씨타마운틴픽쳐스,(주)씨타마운틴픽쳐스,전체관람가,다큐멘터리,김정욱,"강민지,박정원,이승희,이윤희,이은지,이준영,김효정,박수정"
168,뽀로로 극장판 눈요정 마을 대모험,,46000,0,1286565200,6,258283,1,2,한국,한국,(주)오콘,,전체관람가,애니메이션,김현호,"이선,함수정,홍소영,이미자,정미숙,김환진"
168,스텔라 댈러스,,26000,0,552000,6,115,1,1,미국,미국,,,,드라마,킹 비더,"바바라 스탠윅,존 볼즈"
168,자유의 언덕,2014-09-04,29000,0,315769827,6,38907,1,2,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"카세 료,문소리,서영화,윤여정,정용진,이민우,기주봉,김의성"
171,3월 수요단편극장 “정답은 없다”,,32000,0,32000,5,5,1,1,한국,한국,,,,기타,,
171,스윙 타임,,22000,0,678000,5,125,1,1,미국,미국,,,12세이상관람가,,조지 스티븐스,"프레드 아스테어,진저 로저스"
171,아이 킬드 마이 마더,2015-01-15,30000,0,42722586,5,5514,1,1,캐나다,캐나다,,(주)엣나인필름,청소년관람불가,드라마,자비에 돌란,"자비에 돌란,앤 도벌,수잔 클레망,프란시스 아노드"
171,팻 시티,2008-03-15,20000,0,2033000,5,373,1,1,미국,미국,,,,드라마,,
171,프란시스 하,2014-07-17,28000,0,567416070,5,72467,1,2,미국,미국,,그린나래미디어(주),15세이상관람가,"코미디,멜로/로맨스",노아 바움백,"그레타 거윅,믹키 섬너,그레이스 검머,아담 드라이버"
176,북촌방향,2011-09-08,20000,0,366671700,4,45850,1,1,한국,한국,(주)영화제작전원사,(주)영화제작전원사,청소년관람불가,드라마,홍상수,"김보경,김상중,유준상,송선미,김의성,백종학,박수민,정지형,배유람,안재홍,기주봉"
176,치명적 폭풍우,,22000,0,22000,4,4,1,1,미국,미국,,,,드라마,프랭크 보제즈,
176,탐엣더팜,2014-05-22,24000,0,55852000,4,7169,1,1,캐나다,"캐나다,프랑스",,(주)엣나인필름,15세이상관람가,"드라마,스릴러",자비에 돌란,"자비에 돌란,피에르-이브 카르디날,리즈 로이"
179,강가의 집,,12000,0,12000,3,3,1,1,미국,미국,,,,"범죄,드라마,공포(호러)",프리츠 랑,
179,기술자들,2014-12-24,21000,0,19890769783,3,2563836,1,1,한국,한국,(주)트리니티엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,액션",김홍선,"김우빈,김영철,고창석,이현우,조윤희,임주환,조달환,권지훈,김원진,노선식,박갑진,유원선,윤대원,윤주환,이상민,이수민,채성원,천준호,최현우,최춘범,한지은,지승현"
179,더 테너 리리코 스핀토,2014-12-31,22000,0,391554441,3,50514,1,2,한국,한국,(주)모인그룹,"(주)박수엔터테인먼트,(주)모인그룹",12세이상관람가,드라마,김상만,"유지태,차예련,이세야 유스케,김기현"
179,링,2013-07-25,24000,0,12492000,3,1791,1,2,한국,한국,파스텔글리프,㈜인디스토리,12세이상관람가,다큐멘터리,이진혁,박주영
179,옥희의 영화,2010-09-16,15000,0,282036400,3,36670,1,2,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"이선균,정유미,문성근,서영화,조성덕,서정현,김진경,이채은,백정림"
179,우리 선희,2013-09-12,15000,0,531042400,3,68869,1,2,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정유미,이선균,김상중,정재영,이민우,예지원,박주희"
179,천녀유혼,2011-05-12,23000,0,497304500,3,66318,2,2,중국,중국,,씨너스엔터테인먼트(주),12세이상관람가,"SF,판타지,멜로/로맨스",엽위신,"유역비,고천락"
179,하트 비트,2010-11-25,17000,0,41780500,3,5711,1,2,캐나다,캐나다,알리앙스 알틀란티스 비바필름,㈜씨에이엔,청소년관람불가,"드라마,멜로/로맨스",자비에 돌란,"모니아 초크리,니엘스 슈나이더,자비에 돌란"
187,너바나,2015-03-19,18000,0,18000,2,2,1,1,미국,미국,,미카사미디어,청소년관람불가,"코미디,액션",티아고 피,카를로스 아레이아
187,두 번째 엄마 무삭제판,2015-03-12,14000,0,28000,2,4,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민환,윤설희
187,메탈헤드,2015-03-23,18000,0,18000,2,2,1,1,아이슬란드,아이슬란드,,주식회사 미콘,15세이상관람가,드라마,라그나 브라가손,잉그바 에거트 시거드슨
187,"씨, 베토벤",2014-03-27,12000,0,5624000,2,766,1,1,한국,한국,이달투,㈜인디스토리,15세이상관람가,드라마,"박진순,민복기","김소진,공상아,오유진,김중기,이상우"
187,아이들의 얼굴,,12000,0,12000,2,2,1,1,독일,독일,,,,"드라마,미스터리,멜로/로맨스",자크 페이더,
187,완벽한 사육 무삭제판,2015-03-19,14000,0,14000,2,2,1,1,일본,일본,,조이앤키노,청소년관람불가,멜로/로맨스,카이하라 쿠리스 료,아이카와 유이
193,누구에게나 찬란한,2014-11-06,5000,0,143413900,1,21002,1,1,한국,한국,게릴라캠,CGV아트하우스,전체관람가,다큐멘터리,임유철,"김남길,김태근,박철우,이은경,이재훈,김경란,김명환,박민재"
193,다른나라에서,2012-05-31,5000,0,239847700,1,30923,1,1,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"이자벨 위페르,유준상,정유미,윤여정,문성근,권해효,문소리"
193,맵 투 더 스타,2014-12-25,5000,0,51583800,1,6512,1,1,캐나다,"캐나다,미국,독일,프랑스",,와이드 릴리즈(주),청소년관람불가,"미스터리,스릴러",데이빗 크로넨버그,"줄리안 무어,미아 와시코브스카,사라 가돈,존 쿠삭,로버트 패틴슨"
193,이것이 우리의 끝이다,2014-06-26,7000,0,21374800,1,2913,1,1,한국,한국,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),청소년관람불가,드라마,김경묵,"유영,공명,정혜인,신재하,변준석,우승인,윤영미,이재인,최성희,김영미,김새벽,강봉성,김수현"
193,킬 유어 달링,2014-10-16,6000,0,256358020,1,32795,1,1,미국,미국,,(주)영화사 진진,청소년관람불가,"드라마,멜로/로맨스",존 크로키다스,"다니엘 래드클리프,데인 드한,엘리자베스 올슨"
198,부산지역 대학 작품 상영07,,0,0,0,0,0,1,1,한국,한국,,,,기타,,
198,우리 학교,2007-03-29,0,0,212922000,0,34723,1,1,한국,한국,스튜디오느림보,"(주)영화사 진진,아트플러스시네마네트워크",전체관람가,다큐멘터리,김명준,"조경래,김화수,조명수,홍성택,홍성화,조성래,김희숙,김희윤,박용일,조영래,박지연,박지영,조창휘,변재훈,강성룡,서정화,김대황,김일수,윤병철,장광수,장영진,정미나,박선화,박세영,박순애,박애리,박애리,정시영,오희연,정지수,김정복,김순,오경준,김지연"
198,지젤 유니버설 발레단,,0,0,1164000,0,291,1,1,한국,한국,,,전체관람가,공연,김수기,
합계,,,19220290216,,5.85E+11,2475558,75245128,6308,103179,,,,,,,,
