순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
114,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,69000,0,221943200,32,34076,1,2,한국,한국,"(주)연필로명상하기,한국교육방송공사 EBS",이달투,전체관람가,애니메이션,"안재훈,한혜진","장광,엄상현,류현경,강은탁"
115,로코와 그의 형제들,,204000,0,862000,29,155,1,1,이탈리아,"이탈리아,프랑스",,,15세이상관람가,기타,,"애니 지라르도,레나토 살바토리"
116,"가장 따뜻한 색, 블루",2014-01-16,212000,0,393048500,27,51147,1,1,프랑스,프랑스,,판씨네마(주),청소년관람불가,"드라마,멜로/로맨스",압델라티프 케시시,"레아 세이두,아델 에그자르코풀로스,살림 케치우셰"
116,백야,2012-11-15,158000,0,44935000,27,6174,1,1,한국,한국,(주)시네마달,(주)시네마달,청소년관람불가,멜로/로맨스,이송희일,"원태희,이이경,현성"
118,나쁜 사랑,2015-04-16,157000,0,46794500,23,6093,1,2,프랑스,프랑스,,주식회사 씨네룩스,15세이상관람가,"멜로/로맨스,드라마",브누와 쟉꼬,"샤를로뜨 갱스부르,까뜨린느 드뇌브,키아라 마스트로얀니,브누와 뽀엘부르드"
119,"혜화, 동",2011-02-17,125000,0,88215400,21,11793,1,1,한국,한국,비밀의화원,㈜인디스토리,15세이상관람가,드라마,민용근,"유다인,유연석,박혁권,한인미,신지민,박진수,안유미,김나연,김대중,정경희,김태인,최성준,박성준,이진숙,김주연,이현주,이성은,길해연,조덕제"
120,6월 단편 상상극장-랩 사용 설명서,,124000,0,180000,18,26,1,1,한국,한국,,,,기타,,
121,카르멘,2015-04-11,438000,0,36335500,16,1438,3,3,미국,미국,,(주)인스터피씨엠,12세이상관람가,공연,"매튜 다이아몬드,파블로 헤라스 카사도",아니타 하팅
122,제임스 브라운,,119000,0,119000,15,15,1,1,미국,"미국,영국",,,15세이상관람가,드라마,테이트 테일러,채드윅 보스만
122,파티51,2014-12-11,90000,0,20291300,15,2774,1,1,한국,한국,51+ 필름,㈜인디스토리,청소년관람불가,다큐멘터리,정용택,박다함
124,리바이어던,2015-03-19,105000,0,80769000,13,10318,1,1,러시아,러시아,,오드,청소년관람불가,"가족,드라마",안드레이 즈비아진체프,"알렉세이 세레브리야코프,엘레나 리야도바"
125,붓다 : 위대한 여정,2015-05-28,87000,0,781000,12,108,1,5,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,코무라 토시아키,
125,엘리노어 릭비: 그 남자 그 여자,2015-04-09,60000,0,385681400,12,47813,1,1,미국,미국,,(주)이수C&E,15세이상관람가,드라마,네드 벤슨,"제임스 맥어보이,제시카 차스테인,이자벨 위페르,윌리엄 허트"
127,신이 말하는 대로,2015-06-09,56000,0,56000,7,7,1,2,일본,일본,,(주)싸이더스,청소년관람불가,"공포(호러),스릴러",미이케 다카시,"후쿠시 소우타,야마자키 히로나,카미키 류노스케"
127,카토 프로젝트,2014-04-17,14000,0,2200000,7,776,1,7,한국,한국,(주)씨타마운틴픽쳐스,(주)씨타마운틴픽쳐스,전체관람가,다큐멘터리,김정욱,"강민지,박정원,이승희,이윤희,이은지,이준영,김효정,박수정"
129,중환영웅,1991-05-18,30000,0,30000,6,6,2,6,홍콩,홍콩,,(유)조이앤컨텐츠그룹,"15세이상관람가,중학생이상관람가","코미디,액션",구예도,"유덕화,양조위"
129,헤라클레스: 전설의 부활,2015-06-04,30000,0,30000,6,6,2,6,미국,미국,,스크린조이,청소년관람불가,"액션,어드벤처",닉 라이온,"존 해니건,크리스찬 올리버"
131,남쪽으로 간다,2012-11-15,15000,0,10675750,5,2919,1,1,한국,한국,(주)시네마달,(주)시네마달,청소년관람불가,멜로/로맨스,이송희일,"김재흥,전신환"
131,드래곤 킹 레전드,2015-05-21,25000,0,90000,5,18,2,5,미국,미국,,스크린조이,12세이상관람가,"액션,어드벤처,판타지",조셉 J. 로손,"크리스토퍼 저지,링 바이"
131,열화전차,1996-08-31,25000,0,65000,5,13,1,5,홍콩,홍콩,,(유)조이앤컨텐츠그룹,고등학생이상관람가,액션,이동승,"유덕화,오대위,양영기"
131,지구대충돌,2015-05-21,25000,0,85000,5,17,2,5,캐나다,캐나다,,스크린조이,12세이상관람가,"액션,SF,스릴러",폴 질러,"커크 아세베도,다이안 파"
131,"지난 여름, 갑자기",2012-11-15,15000,0,13792750,5,3389,1,1,한국,한국,(주)시네마달,(주)시네마달,청소년관람불가,멜로/로맨스,이송희일,"김영재,한주완"
131,황비홍,1991-10-26,25000,0,83000,5,15,2,5,홍콩,홍콩,골든하베스트,,고등학생이상관람가,"액션,어드벤처,드라마",서극,"이연걸,원표,장학우"
137,사제출마,1980-05-03,28000,0,58000,4,9,2,5,홍콩,홍콩,,(유)조이앤컨텐츠그룹,국민학생관람불가,액션,성룡,"성룡,위백"
138,막걸스,2015-05-21,18000,0,14626500,3,1957,1,1,한국,한국,(주)한국시나리오작가영상제작단,(주)드림팩트엔터테인먼트,15세이상관람가,코미디,김기영,"홍아름,창조,임원희,양택조,김영옥,정의갑,이종국,이희우,장진혁,전수환,정만영,박은영,정석,정소리,박지은,최영일,최은진,윤석훈,윤성옥,한승완,이예은,이유정,이은정,김영옥,남태부"
138,우리에겐 교황이 있다,2013-05-02,15000,0,30280000,3,4152,1,2,이탈리아,"이탈리아,프랑스",,(주)씨타마운틴픽쳐스,전체관람가,"드라마,코미디",난니 모레티,"난니 모레티,미셸 피콜리,마르게리타 부이"
138,플랑크 상수,2015-04-30,23000,0,4843500,3,590,2,2,한국,한국,(주)영화사 조제,하준사,청소년관람불가,"드라마,판타지,코미디",조성규,"김재욱,김지유,진아름,백재호,안지혜,김상석,현지윤,이새별"
141,적도,2015-05-28,14000,0,26438500,2,3595,1,1,홍콩,홍콩,,판씨네마(주),15세이상관람가,액션,"렁록만,써니 럭","지진희,시원,장학우,장가휘,여문락,왕학기,장첸,윤진이,이태란,김해숙"
142,따라지 : 비열한 거리,2015-06-08,5000,0,5000,1,1,1,1,한국,한국,"디에스미디어,(주)영화사골든오션",(주)드림팩트엔터테인먼트,청소년관람불가,멜로/로맨스,신동엽,"고세원,한이서,조한선,유재명,반민정"
142,아빠의 눈물,,1000,0,1000,1,1,1,1,한국,한국,,,,애니메이션,,
142,에이리언 토네이도,2015-06-04,5000,0,5000,1,1,1,1,미국,미국,,스크린조이,12세이상관람가,"SF,스릴러",제프 버,"제프 파헤이,캐리 우러"
145,공포분자,,0,0,2030000,0,342,1,1,대만,대만,,,,드라마,에드워드 양,"무건인,왕 안"
145,두만강,2011-03-17,0,0,17258600,0,2429,1,1,한국,"한국,프랑스,중국",률필름,㈜인디스토리,15세이상관람가,드라마,장률,"윤란,최건,진 리늘 리,김영화"
합계,,,19270761969,,2.8381E+11,2321082,35331692,4703,101714,,,,,,,,
