순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
215,엑스 마키나,2015-01-21,148000 ,0,633809363 ,25 ,78521 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"SF,스릴러",알렉스 가랜드,"돔놀 글리슨,알리시아 비칸데르,오스카 아이삭"
215,용서받지 못한 자,1993-03-13,132000 ,0,132000 ,25 ,25 ,1 ,2 ,미국,미국,말파소 프로덕션즈,,고등학생이상관람가,"드라마,서부극(웨스턴)",클린트 이스트우드,"클린트 이스트우드,진 해크만"
215,피아니스트,2002-12-20,174000 ,0,30167450 ,25 ,4166 ,1 ,2 ,프랑스,프랑스,,"(주)블룸즈베리리소시스리미티드,(주)엠앤드엔엔터테인먼트","18세관람가,청소년관람불가",드라마,미카엘 하네케,"이자벨 위페르,브누와 마지멜"
219,라 트라비아타,2015-08-12,303000 ,0,21926500 ,23 ,1359 ,1 ,2 ,영국,영국,,에스디시코리아 주식회사,전체관람가,공연,페터 콘비츠니,
220,밀림의 왕자 레오: 세상을 바꾸는 용기,2012-02-29,93000 ,0,206941700 ,21 ,31799 ,1 ,3 ,일본,일본,,"(주)박수엔터테인먼트,에이원엔터테인먼트",전체관람가,애니메이션,타니구치 고로,윤미나
221,진짜로 일어날지도 몰라 기적,2011-12-22,144000 ,0,325323700 ,20 ,42022 ,1 ,5 ,일본,일본,,㈜미로비젼,전체관람가,드라마,고레에다 히로카즈,오다기리 조
221,컨파인스,2016-07-07,100000 ,0,100000 ,20 ,20 ,1 ,1 ,미국,미국,,모비딕엔터테인먼트(주),15세이상관람가,스릴러,이탄 락커웨이,"제이슨 패트릭,루이자 크로즈,마크 마르골리스"
223,초인,2016-05-05,141000 ,0,52072600 ,19 ,6769 ,1 ,1 ,한국,한국,"퍼레이드 픽쳐스,(주)나무와 숲","(주)대명문화공장,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)",12세이상관람가,멜로/로맨스,서은영,"채서진,김정현,서영화,정준화,조재영,이우주"
224,아이 인 더 스카이,2016-07-14,123500 ,0,13419500 ,17 ,1784 ,3 ,6 ,영국,영국,,판씨네마(주),12세이상관람가,"전쟁,스릴러",개빈 후드,"헬렌 미렌,아론 폴,알란 릭맨,제레미 노담,이아인 글렌"
225,레나,2016-05-26,84000 ,0,22333700 ,15 ,3518 ,2 ,10 ,한국,한국,(주)씨네코뮨,(주)모멘텀엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",김도원,"박기림,김재만,최호중,이창배,이창배,박정민,고재철,이승민,이유리,이은빈,황지은"
225,파리의 숨바꼭질,,89000 ,0,1091000 ,15 ,171 ,1 ,1 ,프랑스,"프랑스,스위스",,,,"코미디,미스터리",자크 리베트,"마리안느 데니코트,나탈리 리차드"
227,부활,2016-03-17,91000 ,0,1240711600 ,13 ,175162 ,1 ,3 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,케빈 레이놀즈,"조셉 파인즈,톰 펠튼"
228,드롭박스,2016-05-19,84000 ,0,14304800 ,12 ,1858 ,2 ,7 ,한국,"한국,미국","Arbella Studio,킨드리드 이미지","(사)필레마,필름포럼,홀리가든",전체관람가,다큐멘터리,브라이언 아이비,
228,오오단편극장 #윤가은단편선,,60000 ,0,60000 ,12 ,12 ,1 ,1 ,한국,한국,,,,드라마,윤가은,
230,델타 보이즈,2017-06-08,78200 ,0,1523200 ,9 ,229 ,1 ,1 ,한국,한국,,㈜인디스토리,15세이상관람가,"드라마,코미디",고봉수,"백승환,이웅빈,신민재,김충길,윤지혜"
230,시선 사이,2016-06-09,87000 ,0,17183200 ,9 ,2269 ,1 ,2 ,한국,한국,"국가인권위원회,(주) 루스이소니도스",(주)영화사 진진,12세이상관람가,드라마,"최익환,이광국","정예녹,김동완,오광록,박주희,서영화,윤영민"
230,신을 믿습니까?,2016-04-21,58000 ,0,51732900 ,9 ,7285 ,1 ,4 ,미국,미국,,와이드 릴리즈(주),12세이상관람가,드라마,조나단 M. 건,"숀 애스틴,테드 맥긴리,미라 소르비노,안드레아 로건 화이트,리 메이저스,알렉사 베가"
230,짐작보다 따뜻하게,2016-05-19,59000 ,0,6772500 ,9 ,921 ,1 ,3 ,한국,한국,아베크엠 엔터테인먼트,(주)맑은시네마,12세이상관람가,드라마,이상민,"이선,임학순,이훈,임오정,임종화,박정희,이인수,전지원,박혜선,백수장,부은주,조상원,엄기성,조유빈,주정애,최용운,이영일,이영일,이용범,이유리,홍영택,김혁래,김혁래"
234,꼬마기사 트랭크,2016-06-16,35000 ,0,57403200 ,7 ,7930 ,1 ,1 ,독일,독일,,(주)디스테이션,전체관람가,애니메이션,안소니 파워,
235,이웃집 좀비,2010-02-18,40000 ,0,20288700 ,6 ,2807 ,1 ,1 ,한국,한국,키노망고스틴,㈜인디스토리,15세이상관람가,"공포(호러),액션,코미디","오영두,류훈,영건,장윤정","배용근,하은정,서윤아,임정선,이한솔,하성광,이예선,장윤정"
235,제독 : 미힐 드 로이테르,2016-07-01,18000 ,0,648000 ,6 ,222 ,1 ,6 ,네덜란드,네덜란드,,(주)드림팩트엔터테인먼트,15세이상관람가,"액션,어드벤처",로엘 르네,"찰스 댄스,룻거 하우어"
235,혈맥,,36000 ,0,36000 ,6 ,6 ,1 ,1 ,한국,한국,,,전체관람가,드라마,김수용,"김지미,황정순,최남현"
238,한여름의 판타지아,2015-06-11,42000 ,0,285200958 ,5 ,36729 ,1 ,1 ,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
239,대학로에서 매춘하다가 토막살해당한 여고생 아직 대학로에 있다,2000-12-30,23000 ,0,204000 ,4 ,39 ,1 ,3 ,한국,한국,잡종강세필름,,18세관람가,"SF,공포(호러),판타지",남기웅,"이소윤,김대통,배수백,황필수,정은경,김아람"
239,미망인,1955-12-10,12000 ,0,21000 ,4 ,7 ,1 ,1 ,한국,한국,,,청소년관람불가,"드라마,멜로/로맨스",박남옥,이민자
239,파티51,2014-12-11,32000 ,0,20353300 ,4 ,2786 ,1 ,2 ,한국,한국,51+ 필름,㈜인디스토리,청소년관람불가,다큐멘터리,정용택,박다함
242,독,2009-08-20,19000 ,0,3748000 ,3 ,565 ,1 ,2 ,한국,한국,중앙 대학교,㈜인디스토리,15세이상관람가,공포(호러),김태곤,"임형국,양은용,길해연"
242,불륜관계,2016-07-14,11000 ,0,11000 ,3 ,3 ,3 ,3 ,중국,중국,,(주)케이알씨지,15세이상관람가,"멜로/로맨스,드라마",삼도,"방조명,범문방"
242,블랙스톤,2016-03-28,18000 ,0,1654600 ,3 ,283 ,1 ,6 ,한국,"한국,프랑스",테디베어 필름,테디베어 필름,청소년관람불가,드라마,노경태,"원태희,양지원,여정민,유영제,추민주,하지현"
242,사돈의 팔촌,2016-05-12,21000 ,0,8132700 ,3 ,1158 ,1 ,1 ,한국,한국,피도 안마른 녀석들,서울독립영화제,15세이상관람가,"멜로/로맨스,드라마",장현상,"장인섭,배소은,문태건,조수향,김자영,임형태,남태부,박성호,장진훈,오유진,조수호,이유미"
242,썸머타임: 아름다운 계절,2016-06-23,15000 ,0,200000 ,3 ,33 ,1 ,2 ,프랑스,프랑스,,주식회사 풍경소리,청소년관람불가,멜로/로맨스,까뜨린느 꼬르시니,"세실 드 프랑스,이지아 이즐랭,케빈 아자이스"
247,비틀즈: 하드 데이즈 나이트,2016-05-05,12000 ,0,67376500 ,2 ,8575 ,1 ,1 ,영국,영국,,찬란,전체관람가,"코미디,뮤지컬",리차드 레스터,"존 레논,폴 매카트니,조지 해리슨,링고 스타"
248,귀 鬼,2010-06-10,5000 ,0,94877000 ,1 ,13108 ,1 ,2 ,한국,한국,청년필름(주),씨제이엔터테인먼트,15세이상관람가,"공포(호러),스릴러","김조광수,여명준,조은경,홍동명","한예리,배수빈,정인영,이채은,김꽃비,이제훈,남지현,이민호,최혜경,신지수,정희진,송슬기,이민호,박길수"
248,그녀는 포위됐다 - 지하철,2016-07-13,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카네다 사토시,마츠이 사키
248,동거의 목적(무삭제판),2016-07-12,5000 ,0,5000 ,1 ,1 ,1 ,1 ,한국,한국,(주)씨네토리,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,조성우,"제동화,주예빈,이강연,박하얀"
248,섹시 레이디: 나랑 한판 할래?,2016-07-11,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)투윈글로벌,청소년관람불가,성인물(에로),아사히 마사츠구,"토모다 아야카,타키가와 켄"
248,속옷 개방 대방출,2016-07-13,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),야마자키 쿠니노리,오오시로 카에데
248,싱 오버 미,2015-09-24,9000 ,0,13230000 ,1 ,1798 ,1 ,1 ,미국,미국,,문화선교연구원,12세이상관람가,다큐멘터리,제이콥 카인드버그,
248,어떤 시선,2013-10-24,2000 ,0,207460800 ,1 ,31483 ,1 ,1 ,한국,한국,국가인권위원회,(주)영화사 진진,12세이상관람가,드라마,"박정범,신아가,이상철,민용근","임성철,길해연,박주희,김한주,이영석,황재원,김동현,공명,황정민"
248,어비스: 메가샤크,2016-07-07,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,12세이상관람가,"액션,스릴러,SF",에밀 에드윈 스미스,"크리스토퍼 저지,엘리자 베스 롬"
248,요즘 신혼녀의 유행은,2016-07-13,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),요시유키 유미,하즈키 노조미
248,젊은 남편보다 잘하는 남자,2016-07-13,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),슈우키,
248,죽이러 갑니다,2011-01-20,7000 ,0,1362500 ,1 ,216 ,1 ,3 ,한국,한국,즐거운 생활,(주)씨타마운틴픽쳐스,청소년관람불가,"코미디,스릴러",박수영,"강인형,김꽃비,김병춘,이현정,박영서,이경영,김진수"
248,초대박 거유여상사,2016-07-13,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하세가와 카츠유키,카자마 유미
248,킹콩,2005-12-14,2000 ,0,21476653172 ,1 ,3470052 ,1 ,1 ,미국,미국,유니버셜 픽쳐스,UIP코리아,15세관람가,"드라마,어드벤처",피터 잭슨,"잭 블랙,애드리언 브로디,나오미 왓츠"
248,특수부대 사이보그 솔저,2016-07-07,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,청소년관람불가,"액션,SF",그리프 퍼스트,"크리스틴 퀸트롤,다리오 딕"
248,현위의 인생,1992-09-05,10000 ,0,69000 ,1 ,7 ,1 ,1 ,중국,중국,,,연소자관람가,드라마,첸 카이거,황뢰
263,깊은밤 갑자기,1981-07-17,0 ,0,0 ,0 ,0 ,1 ,1 ,한국,한국,남아진흥(주),,연소자관람불가,"공포(호러),범죄,스릴러",고영남,"김영애,한혜리,이기선,윤일봉"
263,꼬마 니콜라의 여름방학,2014-08-21,0 ,0,218859600 ,0 ,31368 ,1 ,1 ,프랑스,프랑스,,(주)나이너스엔터테인먼트,전체관람가,"코미디,가족,드라마",로랑 티라르,"마테오 부와슬리에,카드 메라드,발레리 르메시에"
263,소름,2001-08-03,0 ,0,280000 ,0 ,61 ,1 ,1 ,한국,한국,드림맥스(주),브에나비스타인터내셔널코리아,18세관람가,공포(호러),윤종찬,"김명민,장진영,홍윤정,박영훈,박인선,김현옥,천승현,김태형,장인덕,김양규,기주봉"
263,월하의 공동묘지,,0 ,0,0 ,0 ,0 ,1 ,1 ,한국,한국,,,,공포(호러),권철휘,
263,지젤 유니버설 발레단,,0 ,0,1164000 ,0 ,291 ,1 ,1 ,한국,한국,,,전체관람가,공연,김수기,
합계,,,33357763314 ,,592616128977 ,4124715 ,75357204 ,8440 ,114465 ,,,,,,,,
