순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
110,점쟁이 문어 파울의 일생,2015-07-02,250000 ,0,266000 ,50 ,52 ,1 ,1 ,미국,"미국,스위스",,오드,전체관람가,다큐멘터리,알렉산드르 O. 필립,
111,말할 수 없는 비밀,2008-01-10,303000 ,0,1108883400 ,47 ,157022 ,2 ,7 ,대만,"대만,홍콩",,"(주)엔케이컨텐츠,(주)스폰지이엔티",12세이상관람가,"멜로/로맨스,드라마",주걸륜,"주걸륜,계륜미,황추생,증개현"
112,히로시마 내사랑,2001-04-23,228000 ,0,4130000 ,45 ,706 ,1 ,1 ,프랑스,프랑스,,,18세관람가,드라마,알랭 레네,"엠마누엘 리바,오카다 에이지"
113,바보,,263000 ,0,365000 ,41 ,63 ,1 ,2 ,미국,미국,,,,기타,,버스터 키튼
114,우리들은 그 노래를 알고 있다,,202000 ,0,2078000 ,40 ,358 ,1 ,2 ,프랑스,"프랑스,스위스,영국,이탈리아",,,,"코미디,드라마",알랭 레네,"피에르 아르디티,사빈느 아제마,장-피에르 바크리"
115,싸움왕 버틀러,,240000 ,0,427000 ,37 ,73 ,1 ,1 ,미국,미국,,,,코미디,버스터 키튼,
116,타이타닉,1998-02-20,72000 ,0,4473759500 ,36 ,369703 ,1 ,2 ,미국,미국,파라마운트 픽쳐스,이십세기폭스코리아(주),"15세 미만인 자는 관람할 수 없는 등급 ,15세이상관람가","드라마,멜로/로맨스,액션",제임스 카메론,"레오나르도 디카프리오,케이트 윈슬렛"
116,호야와 토리: 드래곤 숲의 비밀,2015-06-04,188000 ,0,43473200 ,36 ,6353 ,1 ,9 ,일본,일본,,(주)팝엔터테인먼트,전체관람가,애니메이션,하타 마사미,
118,세 가지 시대 + 북극,,216000 ,0,216000 ,35 ,35 ,1 ,1 ,미국,미국,,,,기타,버스터 키튼,
119,인생은 소설이다,2008-10-14,160000 ,0,2702000 ,33 ,447 ,1 ,1 ,프랑스,프랑스,,,,드라마,,
119,잡초,,168000 ,0,1156000 ,33 ,230 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,,드라마,알랭 레네,"앙드레 뒤솔리에,사빈느 아제마"
121,기생수 파트2,2015-05-07,264000 ,0,514500959 ,31 ,63560 ,1 ,2 ,일본,일본,,판씨네마(주),청소년관람불가,"SF,스릴러",야마자키 타카시,"소메타니 쇼타,아베 사다오,후카츠 에리,하시모토 아이"
121,꼬마 유령,2015-06-11,155000 ,0,110990300 ,31 ,15587 ,1 ,3 ,독일,"독일,스위스",,(주)영화사오원,전체관람가,"판타지,가족",알랑 그스포너,
123,7월 단편 상상극장-김새벽의 판타지아,,195000 ,0,195000 ,28 ,28 ,1 ,1 ,한국,한국,,,,기타,"김자열,윤호준,이광국",
123,지난 해 마리앙바드에서,2008-10-15,138000 ,0,2427000 ,28 ,429 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,,"드라마,미스터리,멜로/로맨스",알랭 레네,"델핀 세이릭,사샤 피퇴프,조르지오 알베르타찌"
125,일곱 번의 기회 + 이웃,,179000 ,0,310000 ,27 ,46 ,1 ,1 ,미국,미국,,,,기타,버스터 키튼,
126,내 미국 삼촌,2005-12-23,132000 ,0,16936000 ,26 ,2450 ,1 ,1 ,프랑스,프랑스,"티에프원,고몽",㈜영화사 백두대간,15세관람가,드라마,알랭 레네,"제라르 드빠르디유,로제 삐에르"
126,마이 페어 웨딩,2015-06-04,222000 ,0,34715500 ,26 ,4525 ,2 ,6 ,한국,한국,(주)레인보우팩토리,(주)영화사 진진,12세이상관람가,다큐멘터리,장희선,"김조광수,김승환,한가람,김선경,김용균,김태용,김현주,소준문,백재호,윤소라,이원재,이윤정,이준호"
126,서부로 가다,,167000 ,0,430000 ,26 ,71 ,1 ,1 ,미국,미국,,,,기타,버스터 키튼,
126,스모킹,,138000 ,0,1182000 ,26 ,216 ,1 ,2 ,프랑스,프랑스,,,,코미디,알랭 레네,"사빈느 아제마,피에르 아르디티"
126,원스 어폰 어 타임 인 아메리카,1984-12-10,390000 ,0,259892600 ,26 ,19846 ,1 ,1 ,미국,"미국,이탈리아",워너 브러더스 픽쳐스,(주)프레인글로벌,"국민학생관람불가,청소년관람불가",액션,세르지오 레오네,"엘리자베스 맥거번,트리트 윌리엄스,조 페시,제임스 우즈,제니퍼 코넬리,로버트 드니로"
131,명령불복종 교사,2015-05-14,175000 ,0,10143200 ,25 ,1544 ,1 ,1 ,한국,한국,두물머리픽쳐스,(주)인디플러그,전체관람가,다큐멘터리,서동일,"최혜원,정재호,김경희,오정희,김윤주,송용운,박선희,박세영"
132,모험을 떠나자,,23000 ,0,43000 ,23 ,43 ,1 ,2 ,한국,한국,,,,애니메이션,"홍수민,홍윤기,이경림,김채현,신동진,윤여진,전예은,김주임",
132,세컨 찬스,2015-06-11,123000 ,0,27000800 ,23 ,3435 ,2 ,8 ,덴마크,덴마크,,"(주)영화사오원,(주)브리즈픽처스",청소년관람불가,드라마,수잔 비에르,"니콜라이 코스터 왈도,마리아 보네비에,니꼴라이 리 카스,율리히 톰센"
132,신은 죽지 않았다,2015-04-16,168000 ,0,277908000 ,23 ,37565 ,1 ,5 ,미국,미국,,"(주)씨타마운틴픽쳐스,(주)에스와이코마드",12세이상관람가,드라마,해롤드 크론크,"쉐인 하퍼,케빈 소르보,트리샤 라파체,코리 올리버,하딜 싯투"
135,잡식가족의 딜레마,2015-05-07,148000 ,0,43813800 ,21 ,6321 ,1 ,2 ,한국,한국,"스튜디오두마,(주)시네마달",(주)시네마달,전체관람가,다큐멘터리,황윤,
135,항해자 + 백일몽,,147000 ,0,378000 ,21 ,57 ,1 ,1 ,미국,미국,,,,기타,버스터 키튼,
137,스타비스키,2008-10-16,100000 ,0,827000 ,20 ,158 ,1 ,1 ,이탈리아,"이탈리아,프랑스",신프로덕션,,,드라마,,
137,쿵푸팬더 2,2011-05-26,119000 ,0,44306694500 ,20 ,5064065 ,1 ,5 ,미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,액션,어드벤처,코미디,가족",여인영,"더스틴 호프만,잭 블랙,안젤리나 졸리,성룡"
139,세상의 모든 기억 & 밤과 안개 & 게르니카,,98000 ,0,182000 ,19 ,35 ,1 ,1 ,프랑스,프랑스,,,,기타,,
140,뮤리엘,2008-10-15,90000 ,0,1884000 ,18 ,346 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,,15세이상관람가,드라마,알랭 레네,
140,버스터 키튼 단편 2,,118000 ,0,118000 ,18 ,18 ,1 ,1 ,미국,미국,,,,기타,"버스터 키튼,에드워드 F. 클라인",
142,키스 미 어게인,2015-06-11,102000 ,0,2130000 ,17 ,270 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,㈜영화사 백두대간,청소년관람불가,드라마,가브리엘 무치노,"스테파노 아코르시,비토리아 푸치니,발레리아 브루니 테데쉬,피에르프란체스코 파비노"
143,줄탁동시,2012-03-01,132000 ,0,25324600 ,16 ,3685 ,1 ,1 ,한국,한국,"얼라이브픽쳐스,경픽쳐스",㈜인디스토리,청소년관람불가,드라마,김경묵,"이바울,염현준,김새벽,임형국,정건영,서민경,정건영,최장원"
143,커밍 홈,2015-05-28,96000 ,0,5436000 ,16 ,892 ,1 ,1 ,스웨덴,"스웨덴,아이슬란드",,(재)영화의전당,12세이상관람가,"드라마,멜로/로맨스",막시밀리언 훌트,"모아 감멜,아니타 월,시몬 J. 베르거,에리크 룬드퀴비스트"
145,신이 말하는 대로,2015-06-09,120000 ,0,679000 ,14 ,80 ,1 ,3 ,일본,일본,,(주)싸이더스,청소년관람불가,"공포(호러),스릴러",미이케 다카시,"후쿠시 소우타,야마자키 히로나,카미키 류노스케"
145,욕정이 활활,2015-06-25,95000 ,0,262000 ,14 ,37 ,1 ,6 ,한국,한국,이상우 필름,이상우 필름,청소년관람불가,드라마,"이상우,황희경,김헌","이상우,정태원,한종훈,정명국,이광수,김헌"
147,사랑해 사랑해,,62000 ,0,188000 ,13 ,37 ,1 ,1 ,프랑스,프랑스,,,,"드라마,SF",알랭 레네,"클로드 리치,올가 조지-피콧"
148,그레이트 스톤 페이스,,72000 ,0,324000 ,11 ,61 ,1 ,1 ,미국,미국,,,,다큐멘터리,버논 P. 베커,
149,마이 보이,2014-04-10,10000 ,0,23762800 ,10 ,3523 ,1 ,1 ,한국,한국,(주)트리필름,(주)트리필름,12세이상관람가,"가족,드라마",전규환,"차인표,이태란,조왕별,이석철,이혜숙,이호재,배수진,장지희,양은영,전준희,정연지,최준영,이상준,이새별,이승현,황진아,김우진,박신영"
150,애인,2015-06-17,45000 ,0,2574000 ,9 ,481 ,2 ,9 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,,"문주연,최준열"
151,나쁜 사랑,2015-04-16,48000 ,0,46875500 ,8 ,6107 ,1 ,1 ,프랑스,프랑스,,주식회사 씨네룩스,15세이상관람가,"멜로/로맨스,드라마",브누와 쟉꼬,"샤를로뜨 갱스부르,까뜨린느 드뇌브,키아라 마스트로얀니,브누와 뽀엘부르드"
151,도범2,1991-07-27,40000 ,0,40000 ,8 ,8 ,2 ,8 ,홍콩,홍콩,(주)씨네마씨티,,고등학생이상관람가,액션,임영동,"주윤발,진송용"
151,무장원 소걸아,1993-02-20,40000 ,0,40000 ,8 ,8 ,2 ,8 ,홍콩,홍콩,"골든하베스트,영성전영공사",,중학생이상관람가,"액션,코미디",진가상,"주성치,장민,오맹달"
151,정사 4,2015-07-02,40000 ,0,40000 ,8 ,8 ,2 ,8 ,멕시코,멕시코,,(주)케이알씨지,청소년관람불가,"멜로/로맨스,스릴러",알폰소 피네다 우조아,"바바라 모리,레오나르도 스바라글리아,토니 댈튼"
155,노스모킹,,36000 ,0,894000 ,7 ,163 ,1 ,1 ,프랑스,프랑스,,,,드라마,알랭 레네,"사빈느 아제마,피에르 아르디티"
155,산다,2015-05-21,55000 ,0,32621200 ,7 ,4396 ,1 ,3 ,한국,한국,"세컨드윈드 필름,(유)산다문화산업전문회사",(주)리틀빅픽쳐스,청소년관람불가,드라마,박정범,"박정범,이승연,근휘,이재동,이재복,이찬호,장민애,전용선,전지현,고상훈,정동구,서진원,서호영,성민지,성민지,최소영,최수복,신시정,신유경,신준호,신혜진,오현석,유보라,이두희,허은실,현용주,황경현,이성호,이수진,이승연,이승준,이은미,이은우,주영호,박희본"
155,아리아,2015-04-23,46000 ,0,34517579 ,7 ,4392 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,(주)엣나인필름,15세이상관람가,드라마,아시아 아르젠토,"샤를로뜨 갱스부르,지울리아 살레르노,가브리엘 가코"
155,카토 프로젝트,2014-04-17,14000 ,0,2256000 ,7 ,804 ,1 ,7 ,한국,한국,(주)씨타마운틴픽쳐스,(주)씨타마운틴픽쳐스,전체관람가,다큐멘터리,김정욱,"강민지,박정원,이승희,이윤희,이은지,이준영,김효정,박수정"
159,님포매니악 볼륨1,2014-06-18,39000 ,0,479491383 ,6 ,60311 ,1 ,1 ,덴마크,"덴마크,독일,프랑스,벨기에,영국",,CGV아트하우스,청소년관람불가,드라마,라스 폰 트리에,"샤를로뜨 갱스부르,스텔란 스카스가드,스테이시 마틴,샤이아 라보프,크리스찬 슬레이터,제이미 벨,우마 서먼,윌렘 데포,미아 고스,소피 케네디 클락,코니 닐슨"
159,님포매니악 볼륨2,2014-07-03,38000 ,0,202108933 ,6 ,24424 ,1 ,1 ,덴마크,"덴마크,벨기에,프랑스,독일,영국",,CGV아트하우스,청소년관람불가,"드라마,미스터리",라스 폰 트리에,"샤를로뜨 갱스부르,스텔란 스카스가드,스테이시 마틴,샤이아 라보프,제이미 벨,크리스찬 슬레이터,윌렘 데포,미아 고스,우마 서먼,소피 케네디 클락,코니 닐슨"
159,용적심,1985-12-21,30000 ,0,70000 ,6 ,14 ,1 ,6 ,홍콩,홍콩,골든하베스트,(유)조이앤컨텐츠그룹,연소자관람가,"드라마,액션,코미디",홍금보,"성룡,홍금보,주보의,종발"
162,라스트 키스,2006-07-06,30000 ,0,69723000 ,5 ,10140 ,1 ,1 ,이탈리아,이탈리아,판당고,㈜영화사 백두대간,15세관람가,"멜로/로맨스,드라마",가브리엘 무치노,"스테파노 아코르시,지오바나 메조기오르노"
162,어느날 그 길에서,2008-03-27,29000 ,0,21864500 ,5 ,3388 ,1 ,1 ,한국,한국,스튜디오두마,(주)영화사 진진,전체관람가,다큐멘터리,황윤,"최천권,최동기,황윤,최태영"
162,작별,2008-03-27,30000 ,0,8894500 ,5 ,1349 ,1 ,1 ,한국,한국,스튜디오두마,(주)영화사 진진,전체관람가,다큐멘터리,황윤,"김혜진,김영준"
162,전쟁은 끝나지 않았다,,28000 ,0,92000 ,5 ,18 ,1 ,1 ,한국,한국,,,,다큐멘터리,김원구,
166,성난 화가,2015-06-18,28000 ,0,10595500 ,4 ,1377 ,1 ,1 ,한국,"한국,에스토니아",(주)트리필름,(주)트리필름,청소년관람불가,액션,전규환,"유준상,문종원,이주영,박효진,권민철,이은호,황석하"
166,써드 퍼슨 - 감독판,2015-05-28,40000 ,0,87139400 ,4 ,10910 ,1 ,1 ,미국,미국,,(주)프레인글로벌,청소년관람불가,"드라마,미스터리,멜로/로맨스",폴 해기스,"리암 니슨,밀라 쿠니스,애드리언 브로디,올리비아 와일드,제임스 프랭코"
166,호세마리아 신부의 길,2013-11-28,22000 ,0,13974000 ,4 ,2282 ,1 ,1 ,미국,"미국,아르헨티나,스페인",,(유)영화사 화수분,15세이상관람가,드라마,롤랑 조페,"찰리 콕스,웨스 벤틀리,더그레이 스콧,유나 유가데,올가 쿠릴렌코"
169,기생수 파트1,2015-02-26,23000 ,0,1543346126 ,3 ,187291 ,1 ,2 ,일본,일본,,판씨네마(주),청소년관람불가,"스릴러,SF",야마자키 타카시,"소메타니 쇼타,후카츠 에리,하시모토 아이,키타무라 카즈키,아사노 타다노부"
170,스틸 앨리스,2015-04-29,18000 ,0,869943546 ,2 ,112710 ,1 ,1 ,미국,미국,,그린나래미디어(주),12세이상관람가,드라마,"리처드 글랫저,워시 웨스트모어랜드","줄리안 무어,알렉 볼드윈,크리스틴 스튜어트,케이트 보스워스"
170,피그,2015-07-02,14000 ,0,14000 ,2 ,2 ,1 ,1 ,미국,미국,,(주)이놀미디어,15세이상관람가,"드라마,미스터리,SF",핸리 배리얼,"루돌프 마틴,패트릭 파비언"
172,감옥풍운,1989-02-03,5000 ,0,75000 ,1 ,15 ,1 ,1 ,홍콩,홍콩,,(유)조이앤컨텐츠그룹,고등학생이상관람가,"드라마,액션",임영동,"주윤발,양가휘"
172,더 건맨,2015-04-16,5000 ,0,833925965 ,1 ,107444 ,1 ,1 ,프랑스,"프랑스,스페인,영국",,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"액션,스릴러",피에르 모렐,"숀 펜,하비에르 바르뎀,이드리스 엘바,레이 윈스톤,마크 라이런스"
172,미궁: 비밀애 무삭제 특별판,2015-07-02,5000 ,0,5000 ,1 ,1 ,1 ,1 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,조조 히데오,김민기
172,뱅크레이디,2015-07-08,5000 ,0,5000 ,1 ,1 ,1 ,1 ,독일,독일,,(주)에이원엔터테인먼트,청소년관람불가,"액션,범죄",크리스티앙 알바트,"나데스흐다 브레니케,찰리 허브너"
172,불륜 고백 무삭제판,2015-07-02,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,조이앤키노,청소년관람불가,멜로/로맨스,조조 히데오,"마츠우라 히로미,요시오카 무츠오"
172,에로틱 컴필레이션,2015-07-08,5000 ,0,5000 ,1 ,1 ,1 ,1 ,프랑스,프랑스,,S&S,청소년관람불가,멜로/로맨스,"멜라니 로랑,토니 마샬,롤라 드와이옹,레티샤 마송","헬레네 필리에레스,마크 루크만"
172,용형호제 2,1991-02-14,5000 ,0,75000 ,1 ,15 ,1 ,1 ,홍콩,홍콩,,,연소자관람가,"코미디,액션,범죄",성룡,"성룡,정유령"
172,하드 로맨티커,2015-06-18,5000 ,0,75000 ,1 ,15 ,1 ,1 ,일본,일본,,스크린조이,청소년관람불가,드라마,구수연,"마츠다 쇼타,나가야마 켄토"
172,흔들리는 떡국버스 무삭제판,2015-07-02,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,키타자와 유키오,미즈하라 카나에
181,노아의 방주: 남겨진 녀석들,2015-04-30,0 ,0,1586417300 ,0 ,219621 ,1 ,1 ,독일,"독일,벨기에,룩셈부르크,아일랜드",,씨네그루(주)다우기술,전체관람가,애니메이션,토비 젠켈,"김하영,배진홍,윤세웅"
181,도라에몽 : 스탠 바이 미,2015-02-12,0 ,0,3684756429 ,0 ,503968 ,1 ,1 ,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"야마자키 타카시,야기 류이치","미즈타 와사비,오오하라 메구미"
181,빅 히어로,2015-01-21,0 ,0,21993119765 ,0 ,2801949 ,1 ,1 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,코미디","돈 홀,크리스 윌리암스","라이언 포터,스콧 애짓,다니엘 헤니,제이미 정,T.J. 밀러,제네시스 로드리게스,데이몬 웨이언스 주니어,마야 루돌프,제임스 크롬웰,알란 터딕"
181,서울독립영화제 순회상영회 인디피크닉2015 단편2,,0 ,0,49000 ,0 ,8 ,1 ,1 ,한국,한국,,,,기타,,
181,소나티네,2000-01-08,0 ,0,0 ,0 ,0 ,1 ,1 ,일본,일본,반다이비쥬얼컴패니,,18세관람가,"범죄,액션",기타노 다케시,"기타노 다케시,와타나베 테츠"
181,오즈의 마법사: 돌아온 도로시,2015-02-12,0 ,0,2175321000 ,0 ,298298 ,1 ,2 ,미국,미국,,(주)박수엔터테인먼트,전체관람가,"애니메이션,판타지,뮤지컬,어드벤처,가족","윌 핀,댄 세인트 피에르","레아 미셸,패트릭 스튜어트,휴 댄시,댄 애크로이드"
181,인터스텔라,2014-11-06,0 ,0,82291065200 ,0 ,10275482 ,2 ,2 ,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,SF,크리스토퍼 놀란,"매튜 매커너히,앤 해서웨이,마이클 케인,제시카 차스테인,케이시 애플렉"
181,청포도 사탕: 17년 전의 약속,2012-09-06,0 ,0,11545500 ,0 ,1637 ,1 ,1 ,한국,한국,(주)인벤트스톤,(주)씨타마운틴픽쳐스,15세이상관람가,"드라마,미스터리",김희정,"박진희,박지윤,김정난,최원영,서유진,최고요,이재식,나경찬,박진하,편보승"
합계,,,36709209024 ,,453253100708 ,4656613 ,55995033 ,4649 ,103654 ,,,,,,,,
