순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
98,하녀,1960-11-03,990000 ,0,18871500 ,110 ,4347 ,1 ,1 ,한국,한국,김기영프로덕션,,"청소년관람불가,15세이상관람가","멜로/로맨스,스릴러",김기영,"김진규,이은심,주증녀,엄앵란,안성기"
100,디판,2015-10-22,675000 ,0,42080400 ,108 ,5705 ,2 ,8 ,프랑스,프랑스,,그린나래미디어(주),청소년관람불가,드라마,자크 오디아르,"제수타산 안토니타산,칼리스와리 스리니바산,클로딘 비나시탐비"
101,라쇼몽,,211000 ,0,2387000 ,107 ,651 ,1 ,3 ,,,,,,,,
102,갈리폴리 상륙작전,2015-11-12,868000 ,0,868000 ,101 ,101 ,5 ,11 ,터키,터키,,(주)소나무픽쳐스,12세이상관람가,"전쟁,액션,드라마",오잔 에렌,"탄셀 온겔,네스린 카바자드"
103,들꽃,2015-11-05,692000 ,0,7483700 ,99 ,1007 ,7 ,39 ,한국,한국,(주)무비엔진,(주)인디플러그,청소년관람불가,드라마,박석영,"조수향,정하담,권은수,이바울,강봉성,오창경,백현주,최문수,송삼동,최영록,조희봉,이준수,최수안,조성호"
104,카페 뤼미에르,2005-10-20,743000 ,0,56804300 ,94 ,9060 ,1 ,2 ,일본,일본,쇼지쿠 컴퍼니,(주)동숭아트센터,12세관람가,드라마,허우 샤오시엔,"히토토 요,아사노 타다노부"
104,펑꾸이에서 온 소년,,657000 ,0,657000 ,94 ,94 ,1 ,1 ,대만,대만,,,,드라마,허우 샤오시엔,유승택
106,썸머 워즈,2009-08-13,812000 ,0,937970500 ,93 ,132049 ,1 ,2 ,일본,일본,,씨제이엔터테인먼트,전체관람가,"애니메이션,SF,전쟁",호소다 마모루,"사쿠라바 나나미,카미키 류노스케"
107,긴 여정의 엘레지,,304500 ,0,455000 ,92 ,136 ,1 ,1 ,프랑스,"프랑스,러시아,네덜란드",,,,"다큐멘터리,판타지",알렉산더 소쿠로프,
107,오리엔탈 엘레지,,304500 ,0,455000 ,92 ,136 ,1 ,1 ,러시아,"러시아,일본",,,,드라마,알렉산더 소쿠로프,
109,밀레니엄 맘보,2003-05-30,577000 ,0,2779000 ,91 ,507 ,1 ,3 ,대만,대만,,화인프로덕션,18세관람가,드라마,허우 샤오시엔,"서기,고첩"
110,남국재견,,648000 ,0,648000 ,90 ,90 ,1 ,3 ,대만,대만,,,,드라마,허우 샤오시엔,"쿠에이 잉 수,이능정"
111,오페라의 유령 : 25주년 특별 공연,,1760000 ,0,1828406500 ,88 ,102734 ,1 ,3 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
112,맨 프롬 UNCLE,2015-10-28,425000 ,0,846390353 ,85 ,108551 ,7 ,27 ,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,코미디",가이 리치,"헨리 카빌,아미 해머,알리시아 비칸데르,엘리자베스 데비키,휴 그랜트"
113,서부전선,2015-09-24,648000 ,0,4751661400 ,81 ,609063 ,1 ,1 ,한국,한국,(주)하리마오픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"전쟁,드라마",천성일,"설경구,여진구,이경영,정성화,정인기,김원해,김태훈,정석원,한민수,조상원,이찬유,김선영,이은형,이소명,유순철,김동규,오성택,김명환,김민지,김종석,김지영,김태훈,박시연,박아형,박지연,박지원,최호중,김시은,조희봉"
114,애정이 꽃피는 나무,,158000 ,0,3428000 ,79 ,1716 ,1 ,2 ,미국,미국,메트로-골드윈-마이어,,,"드라마,전쟁",에드워드 디미트릭,"몽고메리 클리프트,엘리자베스 테일러,에바 마리 세인트"
115,러시아 방주,,540000 ,0,2796000 ,77 ,461 ,1 ,1 ,러시아,러시아,,,,"드라마,판타지",알렉산더 소쿠로프,"세르게이 드레이덴,마리야 쿠즈넷소바,레오니드 모즈고보이"
116,어떤이의 꿈,2015-11-26,456000 ,0,456000 ,76 ,76 ,1 ,1 ,한국,한국,"(주)예스컴,하준사",하준사,12세이상관람가,드라마,조성규,"김동완,최필립,후지이 미나,조연희,김도연,김동완,김용"
117,순교,2015-08-13,502000 ,0,91412000 ,74 ,13115 ,1 ,7 ,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,임미선
118,에덴: 로스트 인 뮤직,2015-10-29,562000 ,0,13410300 ,67 ,1671 ,2 ,10 ,프랑스,프랑스,,찬란,청소년관람불가,드라마,미아 한센-로브,"펠릭스 드 지브리,그레타 거윅,폴린 에티엔"
119,내 심장이 건너 뛴 박동,2016-12-15,505000 ,0,2056000 ,65 ,315 ,1 ,2 ,프랑스,프랑스,,주식회사 씨네룩스,15세이상관람가,드라마,자크 오디아르,"로맹 뒤리스,오레 아티카,닐스 아르스트럽"
119,어머니와 아들,,456000 ,0,1122000 ,65 ,163 ,1 ,1 ,독일,"독일,러시아",,,,드라마,알렉산더 소쿠로프,
121,알렉산드라,2008-06-19,409000 ,0,1772000 ,62 ,268 ,1 ,1 ,러시아,러시아,,,전체관람가,드라마,알렉산더 소쿠로프,갈리나 비쉬네프스카야
122,싱 오버 미,2015-09-24,407000 ,0,10482000 ,58 ,1435 ,2 ,11 ,미국,미국,,문화선교연구원,12세이상관람가,다큐멘터리,제이콥 카인드버그,
122,황소자리,,384000 ,0,589000 ,58 ,91 ,1 ,1 ,러시아,러시아,,,,드라마,알렉산더 소쿠로프,"마리야 쿠즈넷소바,레오니드 모즈고보이"
124,러브 인 프로방스,2015-10-08,432000 ,0,41248600 ,57 ,5565 ,2 ,8 ,프랑스,프랑스,,주식회사 쇼미미디어앤트레이딩,15세이상관람가,드라마,로젤린 보쉬,"장 르노,안나 갈리에나"
125,모텔,2015-11-10,273000 ,0,2158000 ,54 ,414 ,6 ,6 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,스릴러,미스터리",이숭환,이은미
126,샹하이의 꽃,,360000 ,0,360000 ,51 ,51 ,1 ,2 ,대만,"대만,일본",,,,드라마,허우 샤오시엔,"양조위,하다 미치코,이가흔,유가령"
127,샌드위치 맨,,323000 ,0,323000 ,50 ,50 ,1 ,3 ,대만,대만,,,,드라마,허우 샤오시엔,
127,자객 섭은낭,2016-02-04,397000 ,0,397000 ,50 ,50 ,1 ,1 ,대만,대만,,(주)영화사 진진,12세이상관람가,"사극,액션",허우 샤오시엔,"서기,장첸,츠마부키 사토시"
127,호남호녀,,246000 ,0,246000 ,50 ,50 ,1 ,2 ,,,,,,,,
130,뽀로로 극장판 눈요정 마을 대모험,,242000 ,0,1288807200 ,49 ,258706 ,1 ,5 ,한국,한국,(주)오콘,,전체관람가,애니메이션,김현호,"이선,함수정,홍소영,이미자,정미숙,김환진"
130,지킬 앤 하이드,2013-03-06,980000 ,0,93444200 ,49 ,7229 ,1 ,2 ,미국,미국,,(주)인스터피씨엠,12세이상관람가,"뮤지컬,공연,멜로/로맨스,드라마,스릴러",돈 로이 킹,데이빗 핫셀호프
132,빌리 엘리어트 뮤지컬 라이브,2014-11-27,920000 ,0,399986500 ,46 ,21874 ,1 ,2 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"뮤지컬,공연",스티븐 달드리,"엘리엇 한나,루시에 헨쉘,데카 웜슬리"
132,오만과 편견,2006-03-24,391500 ,0,5531236900 ,46 ,884980 ,1 ,1 ,미국,미국,워킹 타이틀 필름,UIP코리아,12세관람가,"멜로/로맨스,드라마",조 라이트,"키이라 나이틀리,매튜 맥퍼딘"
134,2015 최강애니전-BEST 6 환상 특급,,232000 ,0,232000 ,45 ,45 ,1 ,2 ,기타,기타,,,,애니메이션,"올가 폴리엑토바,타티아나 폴리엑토바,카를로스 데 카발호,리 웬유,모하메드 파데라,사미 구엘라이,오서로,미즈에 미라이,우경민",
134,동동의 여름방학,2008-06-10,215000 ,0,2122000 ,45 ,386 ,1 ,2 ,대만,대만,,,,드라마,허우 샤오시엔,
136,홈,2015-05-21,232500 ,0,2693335391 ,40 ,360742 ,1 ,3 ,미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,판타지",팀 존슨,"짐 파슨스,리한나,제니퍼 로페즈,스티브 마틴"
136,희몽인생,,316000 ,0,1320000 ,40 ,222 ,1 ,2 ,대만,대만,,,,드라마,허우 샤오시엔,"임강,이천록"
138,2015 최강애니전- BEST 2 어떤 일상,,212000 ,0,212000 ,36 ,36 ,1 ,2 ,기타,기타,,,,애니메이션,"마리케 블라우프,요리스 오프린스,욥 로게빈,미즈시리 요리코,알레얀드라 토마이,알베르토 코세이로,지에 센,카시아 날레바즈카,로라 반데빈첼",
138,모스크바 엘레지,,234000 ,0,511000 ,36 ,78 ,1 ,1 ,러시아,러시아,,,,다큐멘터리,알렉산더 소쿠로프,
138,팅커 테일러 솔저 스파이,2012-02-09,262000 ,0,662513200 ,36 ,88900 ,1 ,1 ,영국,"영국,프랑스,독일",,팝엔터테인먼트,15세이상관람가,스릴러,토마스 알프레드슨,"게리 올드만,톰 하디,콜린 퍼스,마크 스트롱,베네딕트 컴버배치"
141,2015 최강애니전-도쿄,,199000 ,0,199000 ,35 ,35 ,1 ,2 ,기타,기타,,,,애니메이션,"카와구치 에리,히메다 마나부,오카와라 료",
141,일식의 날,,219000 ,0,439000 ,35 ,71 ,1 ,1 ,러시아,러시아,,,,"드라마,SF",알렉산더 소쿠로프,
143,2015 최강애니전-런던,,200000 ,0,200000 ,34 ,34 ,1 ,2 ,영국,"영국,기타",,,,애니메이션,마이키 플리즈,
144,화장실의 피에타,2015-10-29,165000 ,0,5203000 ,33 ,674 ,2 ,4 ,일본,일본,,THE 픽쳐스,15세이상관람가,"멜로/로맨스,드라마",마츠나가 다이시,"노다 요지로,스기사키 하나"
145,2015 최강애니전-BEST 1 검은 바다,,188000 ,0,188000 ,32 ,32 ,1 ,2 ,기타,기타,,,,애니메이션,"페드로 아히스,다비드 얀센,알랭 푸니,소피 캄마크,엘리 대거",
145,2015 최강애니전-다시 만난 내 친구,,181000 ,0,181000 ,32 ,32 ,1 ,3 ,기타,기타,,,,애니메이션,"로버트 콘도,다이스 쯔쯔미,피터 바츠,앤드류 루헤만,숀 탠,필립 헌트",
145,라 체네렌톨라,2014-11-01,438000 ,0,11299000 ,32 ,751 ,1 ,2 ,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
148,마당을 나온 암탉,2011-07-28,194000 ,0,14673049000 ,31 ,2202325 ,1 ,7 ,한국,한국,"(주)오돌또기 ,(주)명필름",롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,오성윤,"문소리,박철민,최민식,유승호,홍윤정,김한솔"
148,바람이 춤춘다,,246000 ,0,246000 ,31 ,31 ,1 ,1 ,대만,대만,,,,"드라마,멜로/로맨스",허우 샤오시엔,"종진도,진우"
148,쥬로링 동물탐정 극장판,2014-12-18,180000 ,0,176217100 ,31 ,25094 ,1 ,4 ,한국,"한국,일본",(주)제이엠애니메이션,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,어드벤처","이종현,박시후","김서영,양정화,문남숙"
148,팬,2015-10-08,155000 ,0,1425068592 ,31 ,186133 ,1 ,1 ,미국,미국,,워너브러더스 코리아(주),전체관람가,"판타지,어드벤처",조 라이트,"휴 잭맨,가렛 헤드룬드,루니 마라,리바이 밀러,아만다 사이프리드"
152,노인을 위한 나라는 없다,2008-02-21,244500 ,0,455131800 ,29 ,66526 ,1 ,1 ,미국,미국,"파라마운트 밴티지,미라맥스 필름즈",씨제이엔터테인먼트,청소년관람불가,"스릴러,드라마,범죄","조엘 코엔,에단 코엔","조슈 브롤린,하비에르 바르뎀,토미 리 존스"
153,반칙왕,2000-02-04,231000 ,0,281000 ,28 ,38 ,1 ,1 ,한국,한국,(주)영화사봄,(주)시네마서비스,12세관람가,코미디,김지운,"송강호,장진영,박상면,박성웅,이무현,장항선,이원종,이기영,정웅인,송영창,김수로,명계남,신구,김가연,지대한"
154,마돈나,2015-07-02,236000 ,0,141289400 ,27 ,18139 ,2 ,8 ,한국,한국,준필름,(주)리틀빅픽쳐스,청소년관람불가,드라마,신수원,"서영희,권소현,김영민,변요한,박지영,조정문,최성대,최윤,탁도연,오성택,윤보라,김세미,이상희,이선영,박남혁,유순철,노수산나,최희진,박현영"
154,빽 투더 퓨쳐 2,1990-01-13,248000 ,0,121834000 ,27 ,14152 ,1 ,2 ,미국,미국,"엠블린엔터테인먼트,유니버셜 픽쳐스","(주)프레인글로벌,(주)영화사 안다미로","12세이상관람가,중학생이상관람가","SF,액션,어드벤처,코미디",로버트 저메키스,"마이클 J. 폭스,크리스토퍼 로이드"
154,쓰리 타임즈,2007-02-14,215000 ,0,35693000 ,27 ,5214 ,1 ,1 ,대만,대만,,스폰지,15세이상관람가,드라마,허우 샤오시엔,"장첸,서기"
157,2015 최강애니전-그 남자는 거기 있었다,,156000 ,0,156000 ,26 ,26 ,1 ,2 ,기타,기타,,,,애니메이션,"레오 베리어,후안 파블로 자라멜라,김진만,마우로 카라로,산티아고 보우 그라쏘,앨런 홀리",
157,2015 최강애니전-서울,,146000 ,0,146000 ,26 ,26 ,1 ,2 ,기타,기타,,,,애니메이션,"이규태,함준서,김영준,최림",
157,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,2015-09-17,156000 ,0,816868100 ,26 ,113404 ,1 ,1 ,일본,일본,,(주)와우픽쳐스,전체관람가,"애니메이션,SF,어드벤처",오오스기 요시히로,"미즈타 와사비,오오하라 메구미,심형탁"
157,춘희막이,2015-09-30,175000 ,0,204457765 ,26 ,29409 ,2 ,10 ,한국,한국,(주)하이하버픽쳐스,"메가박스(주)플러스엠,(주)엣나인필름",12세이상관람가,다큐멘터리,박혁지,"김춘희,최막이"
157,필름시대사랑,2015-10-22,161000 ,0,12515000 ,26 ,1586 ,2 ,10 ,한국,한국,"률필름,(주)스마일이엔티",(주)스마일이엔티,15세이상관람가,드라마,장률,"박해일,안성기,문소리,한예리,권혜민,허철,최우식,정재필,임철희,이준동,이용수,윤서희,오재은,김동현,김동현,김소연,김수정,김여정,김예은,김진주,안동훈,신지은,김희령,송효정,송승민,류시문,박상호,박정환,백현진,백주은,백종관,김학선"
162,나일의 딸,,198500 ,0,198500 ,25 ,25 ,1 ,1 ,대만,대만,,,,드라마,허우 샤오시엔,
162,몰로흐,,160000 ,0,669000 ,25 ,101 ,1 ,1 ,독일,"독일,러시아,일본,이탈리아,프랑스",,,,드라마,알렉산더 소쿠로프,"옐레나 루파노바,레오니드 모즈고보이"
162,어톤먼트,2008-02-21,204000 ,0,1393997300 ,25 ,208765 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"멜로/로맨스,드라마,전쟁",조 라이트,"키이라 나이틀리,제임스 맥어보이"
162,자유의 언덕,2014-09-04,222000 ,0,318414827 ,25 ,39278 ,1 ,2 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"카세 료,문소리,서영화,윤여정,정용진,이민우,기주봉,김의성"
166,맨 온 와이어,2010-02-04,188500 ,0,10591000 ,24 ,1752 ,1 ,3 ,영국,"영국,미국","디스커버리 필름,비비씨 스토리빌,월투월",(주)영화사 진진,12세이상관람가,다큐멘터리,제임스 마쉬,필리페 페팃
166,특종: 량첸살인기,2015-10-22,112000 ,0,4740013118 ,24 ,614479 ,1 ,2 ,한국,한국,"(주)우주필름,(주)뱅가드스튜디오",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,스릴러,노덕,"조정석,이미숙,이하나,김의성,배성우,김대명,태인호,김수안,김기호,김민재,오주환,이정은,최병모,윤다경"
168,밀양,2007-05-23,182000 ,0,10270292500 ,23 ,1604439 ,1 ,2 ,한국,한국,파인하우스필름(주),(주)시네마서비스,15세이상관람가,드라마,이창동,"전도연,송강호,조영진,김영재,김종수,오만석,김미경,김영선,김미향,이민호,김혜정,성종훈,김명희,조영숙,박종섭,조은진,박현배,조현아,이동영,강희원,문성환,서주연,김관규,운기진,최선화,임광명,박성도,이혜영,이유림,이해미,이희준,차은재"
169,"안녕, 전우치! 도술로봇대결전",2015-10-08,121000 ,0,92305600 ,22 ,13031 ,1 ,6 ,한국,한국,"(주)얼리버드픽쳐스,(주)쏘울 크리에이티브",(주)리틀빅픽쳐스,전체관람가,애니메이션,김대창,"김율,김새해,정선혜"
170,노아의 방주: 남겨진 녀석들,2015-04-30,123600 ,0,1589433800 ,21 ,220189 ,1 ,3 ,독일,"독일,벨기에,룩셈부르크,아일랜드",,씨네그루(주)다우기술,전체관람가,애니메이션,토비 젠켈,"김하영,배진홍,윤세웅"
171,"가장 따뜻한 색, 블루",2014-01-16,165000 ,0,394991500 ,20 ,51407 ,1 ,1 ,프랑스,프랑스,,판씨네마(주),청소년관람불가,"드라마,멜로/로맨스",압델라티프 케시시,"레아 세이두,아델 에그자르코풀로스,살림 케치우셰"
171,라이엇 클럽,2015-10-22,145000 ,0,36906300 ,20 ,4622 ,1 ,3 ,영국,영국,,(주)영화사 진진,청소년관람불가,드라마,론 쉐르픽,"샘 클라플린,맥스 아이언스,더글라스 부스"
173,족구왕,2014-08-21,114000 ,0,360029000 ,19 ,45762 ,1 ,1 ,한국,한국,광화문시네마,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"코미디,멜로/로맨스,드라마",우문기,"안재홍,강봉성,황승언,강봉성,박준식,배성윤,이환희,장민상,진태철,고봉곤,한지혜,권오광,김선간,김승필,김영강,김주호,배유람,황미영"
174,우리 선희,2013-09-12,153000 ,0,533108900 ,16 ,69100 ,1 ,2 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정유미,이선균,김상중,정재영,이민우,예지원,박주희"
175,박하사탕,2000-01-01,121000 ,0,3622500 ,15 ,470 ,1 ,1 ,한국,한국,(주)이스트필름,(주)신도필림,18세관람가,드라마,이창동,"설경구,이병철,문소리,김여진,공형진,이대연,최덕문,박길수,지대한,유승목"
175,올드보이,2003-11-21,134000 ,0,1993205300 ,15 ,307797 ,1 ,1 ,한국,한국,"(주)에그필름,쇼이스트(주)","쇼이스트(주),씨제이이앤엠(주)",18세관람가,스릴러,박찬욱,"최민식,유지태,강혜정,김병옥,오달수,이승신,윤진서,지대한,오태경,유연석,김원중,박재용,박지훈,한정옥,박근석,곽정애,임설아,박성규,오영주,임승용,최재섭,이대연,오광록,김수현,용이"
175,이민자,2015-09-03,89000 ,0,129842623 ,15 ,16529 ,1 ,1 ,미국,미국,,주식회사 씨네룩스,15세이상관람가,"드라마,미스터리,멜로/로맨스",제임스 그레이,"마리옹 꼬띠아르,호아킨 피닉스,제레미 레너"
178,2015 최강애니전-BEST 3 미친 상상,,82000 ,0,82000 ,14 ,14 ,1 ,2 ,기타,기타,,,,애니메이션,"시양 야오,라이언 이네스,즈비그뉴 차플라,소피 게이트,샌더 준,룰로프 반 덴 베르흐,캘빈 앙투안 블렁당,주잔나 크레이프,보르발라 제테니",
178,그들이 죽었다,2015-12-10,84000 ,0,869800 ,14 ,147 ,1 ,1 ,한국,한국,사십이,㈜인디스토리,15세이상관람가,"판타지,드라마",백재호,"김상석,이화,백재호,권성모,김태희,조수향"
178,빨간 풍선,2008-02-06,111000 ,0,34763000 ,14 ,5091 ,1 ,1 ,프랑스,프랑스,,(주)스폰지이엔티,12세이상관람가,"가족,드라마",허우 샤오시엔,"송팡,줄리엣 비노쉬,시몽 이떼아뉘"
178,펜잔스의 해적,2015-11-18,281000 ,0,281000 ,14 ,14 ,6 ,6 ,영국,영국,,에스디시코리아 주식회사,전체관람가,공연,마이크 리,
178,포켓몬 레인저와 바다의 왕자 마나피,2006-07-20,84000 ,0,1019141600 ,14 ,173973 ,1 ,1 ,일본,일본,,"(주)이수C&E,(주)쇼박스",전체관람가,"애니메이션,어드벤처",유야마 쿠니히코,"오오타니 이쿠에,쉬라토리 유리"
183,2015 최강애니전- BEST 5 먼 여행,,78000 ,0,78000 ,13 ,13 ,1 ,3 ,기타,기타,,,,애니메이션,"마유가,다리오 페레즈,스테판 맥낼리,데반잔 난디,김승희,크리스 쳄베,사리나 니헤이",
183,2015 최강애니전-BEST 4 전쟁과 평화,,78000 ,0,78000 ,13 ,13 ,1 ,2 ,기타,기타,,,,애니메이션,"호시에 말리스,니콜라스 메나드,플로리안 그록릭,자벤 나야르,나가타 타케시,몬노 카즈에,김준기,파비안 드리호스트,프레드릭 슈드,도우베 디이크스트라",
183,피케이: 별에서 온 얼간이 감독판,2015-09-03,96000 ,0,9391000 ,13 ,1227 ,1 ,1 ,인도,인도,,(주)와우픽쳐스,15세이상관람가,"코미디,드라마",라즈쿠마르 히라니,"아미르 칸,아누쉬카 샤르마"
186,북촌방향,2011-09-08,102000 ,0,369298200 ,12 ,46141 ,1 ,2 ,한국,한국,(주)영화제작전원사,(주)영화제작전원사,청소년관람불가,드라마,홍상수,"김보경,김상중,유준상,송선미,김의성,백종학,박수민,정지형,배유람,안재홍,기주봉"
187,지저스 크라이스트 슈퍼스타,2012-11-22,220000 ,0,86237000 ,11 ,6656 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,뮤지컬,로렌스 코너,"팀 민친,멜라니 씨,크리스 모일스,벤 포스터"
188,그의 시선,,70000 ,0,704000 ,10 ,92 ,1 ,1 ,브라질,브라질,,,,"드라마,멜로/로맨스",다니에우 히베이로,"길예르미 로보,파비우 아우디,테스 아모림"
188,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,54000 ,0,223784200 ,10 ,34425 ,1 ,1 ,한국,한국,"(주)연필로명상하기,한국교육방송공사 EBS",이달투,전체관람가,애니메이션,"안재훈,한혜진","장광,엄상현,류현경,강은탁"
188,범전,,59000 ,0,69000 ,10 ,12 ,1 ,1 ,한국,한국,'탁주'조합,,,다큐멘터리,오민욱,
188,초록물고기,1997-02-07,71000 ,0,1087000 ,10 ,161 ,1 ,1 ,한국,한국,"(주)이스트필름,(주)시네마서비스",(주)시네마서비스,연소자관람불가,"드라마,멜로/로맨스,액션",이창동,"한석규,심혜진,문성근,송강호,이병철,정진영,정재영,오지혜"
188,후궁:왕의 음탕한 정사,2015-11-17,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",하세가와 구니히로,미히로
193,시,2010-05-13,69500 ,0,1546439650 ,9 ,218898 ,1 ,2 ,한국,한국,"파인하우스필름(주),(주)유니코리아문예투자",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,이창동,"윤정희,이다윗,김희라,안내상,홍성범,신소영,박용식,조한기,허윤선,노정욱,김기현,한수영,김계선,장영주,정은경,박성국,정재호,김용란,김용택,정대용"
193,오아시스,2002-08-14,84000 ,0,1641000 ,9 ,205 ,1 ,1 ,한국,한국,"(주)이스트필름,씨제이엔터테인먼트",,18세관람가,드라마,이창동,"설경구,문소리,안내상,류승완,손병호,이병철,한진섭,홍선영,신종순,황현규,방혜원,변승욱,류정호,한지현,이모개,곽수정,유일한,이후연,임민희,박성희,이경훈,이준동,김영태,이인용,박길수"
193,이별에 대처하는 자세,,63000 ,0,638000 ,9 ,90 ,1 ,1 ,영국,영국,,,,"코미디,드라마,멜로/로맨스",데지레 아카반,데지레 아카반
196,누구의 딸도 아닌 해원,2013-02-28,69000 ,0,274829900 ,8 ,35679 ,1 ,1 ,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정은채,이선균,김자옥,기주봉,김의성,유준상,예지원,류덕환,제인 버킨,박주희,배유람,안재홍"
197,11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,,48000 ,0,117000 ,7 ,17 ,1 ,1 ,한국,한국,,,,기타,"박매화,권항,이란희,신규일,구교환,정가영",
197,라오스,,41000 ,0,629000 ,7 ,101 ,1 ,1 ,한국,한국,,센트럴파크,,"코미디,드라마",임정환,
197,별일아니다,2014-02-13,40000 ,0,1757200 ,7 ,236 ,1 ,1 ,한국,한국,심플무비스,(주)영화사 조제,15세이상관람가,드라마,김상석,"김상석,이윤희,백재호,임영진,정임순,카이노유니,김태희"
197,우리 학교,2007-03-29,56000 ,0,213033000 ,7 ,34741 ,1 ,1 ,한국,한국,스튜디오느림보,"(주)영화사 진진,아트플러스시네마네트워크",전체관람가,다큐멘터리,김명준,"조경래,김화수,조명수,홍성택,홍성화,조성래,김희숙,김희윤,박용일,조영래,박지연,박지영,조창휘,변재훈,강성룡,서정화,김대황,김일수,윤병철,장광수,장영진,정미나,박선화,박세영,박순애,박애리,박애리,정시영,오희연,정지수,김정복,김순,오경준,김지연"
201,"1999, 면회",2013-02-21,36000 ,0,23825300 ,6 ,3390 ,1 ,1 ,한국,한국,광화문시네마,㈜인디스토리,15세이상관람가,드라마,김태곤,"심희섭,김창환,안재홍,김꽃비,전고운,진태철,고봉곤,김범철,최형선,김태곤,황미영"
201,국내단편 1,,41000 ,0,327000 ,6 ,44 ,1 ,1 ,한국,한국,,,,기타,"이현주,민지오,장영선,신종훈",
201,국내단편 2,,42000 ,0,700000 ,6 ,94 ,1 ,1 ,한국,한국,,,,기타,"이영진,범,소준문,노다해,이원영",
201,그라운드의 이방인,2015-03-19,48000 ,0,26149000 ,6 ,3998 ,1 ,1 ,한국,한국,㈜인디스토리,㈜인디스토리,전체관람가,다큐멘터리,김명준,"김근,양시철,배수찬,권해효,박용진,정원덕,조은성,김정아"
201,종이 달,2015-07-23,38000 ,0,196994200 ,6 ,24350 ,1 ,1 ,일본,일본,,"(주)영화사오원,(주)퍼스트런",청소년관람불가,드라마,요시다 다이하치,"미야자와 리에,이케마츠 소스케,코바야시 사토미,오오시마 유코"
206,겜돌이들 단편모음,,29000 ,0,29000 ,5 ,5 ,1 ,1 ,한국,한국,,,,기타,"정혁기,임철,조현철",
206,소중한 날의 꿈,2011-06-23,29000 ,0,366701100 ,5 ,53022 ,1 ,1 ,한국,한국,(주)연필로명상하기,에이원엔터테인먼트,전체관람가,"애니메이션,드라마","안재훈,한혜진","박신혜,오연서,송창의,신정희,박진희,조효민,이태연"
206,쉘로우 그레이브,1996-03-16,25000 ,0,25000 ,5 ,5 ,1 ,1 ,영국,영국,채널4필름,,연소자관람불가,"드라마,스릴러",대니 보일,"이완 맥그리거,켄 스탓"
206,트루 러브,,35000 ,0,470000 ,5 ,62 ,1 ,1 ,캐나다,캐나다,,,,"드라마,멜로/로맨스","케이트 존스턴,셔우나 맥도널드","케이트 트로터,피터 맥네일"
206,해외단편,,35000 ,0,255000 ,5 ,36 ,1 ,1 ,기타,기타,,,,기타,"케이시 C. M. 황,딘 해머,조 윌슨,피터 알렌 라센,알렉스 윈클레어",
211,핫섹토크,2015-11-03,16000 ,0,2135000 ,4 ,409 ,2 ,4 ,한국,한국,(주)케이알씨지,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,이전,"앤,박윤식"
212,할매 연작,,18000 ,0,18000 ,3 ,3 ,1 ,1 ,한국,한국,,,,기타,김지곤,
213,리미티드 파트너십,,14000 ,0,179000 ,2 ,25 ,1 ,1 ,미국,미국,,,,다큐멘터리,토마스 G. 밀러,
213,미스피츠,,14000 ,0,158000 ,2 ,20 ,1 ,1 ,덴마크,"덴마크,스웨덴",,,,다큐멘터리,야니크 스플리즈보엘,
