순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
204,위크엔드 인 파리,2014-05-01,54000 ,0,263589200 ,9 ,33469 ,1 ,1 ,영국,영국,,판씨네마(주),15세이상관람가,"드라마,멜로/로맨스,코미디",로저 미첼,"짐 브로드벤트,린제이 던컨"
204,지구를 지켜라,2003-04-04,63000 ,0,859500 ,9 ,145 ,1 ,1 ,한국,한국,(주)싸이더스,씨제이엔터테인먼트,18세관람가,코미디,장준환,"신하균,백윤식,황정민,이재용,이주현,기주봉,김영찬,김동현,이현아,김중규,이무현,김뢰하"
204,파리의 여인,1990-04-21,50000 ,0,857500 ,9 ,99 ,1 ,1 ,미국,미국,"찰리채플린프로덕션,유나이티드 아티스트",,연소자관람가,드라마,찰리 채플린,"칼 밀러,아돌프 멘주"
204,폴리스 스토리,1988-07-22,63000 ,0,4030000 ,9 ,577 ,1 ,2 ,홍콩,홍콩,,,중학생이상관람가,"액션,코미디",성룡,성룡
210,레전드 오브 래빗: 불의 전설,2015-09-24,70000 ,0,178371100 ,8 ,24111 ,1 ,2 ,중국,중국,,(주)팝엔터테인먼트,전체관람가,"애니메이션,액션,어드벤처","마원,동대가","이재범,문유정,이명희"
210,명량,2014-07-30,60000 ,0,135752153910 ,8 ,17614862 ,1 ,2 ,한국,한국,(주)빅스톤픽쳐스,씨제이이앤엠(주),15세이상관람가,"사극,액션",김한민,"최민식,류승룡,조진웅,김명곤,진구,이정현,권율,노민우,김태훈,이승준,오타니 료헤이,박보검,박원우,서성광,오명훈,유명환,윤희경,이윤기,정수남,정순태,정의석,김원해,이해영,장준녕,김길동,김강일,강태영,하형원,한상대,김동원,김민석,김민식,김재철,김준형,김현중,박선용,박노식,최덕문,조복래,문영동"
210,해피엔딩 프로젝트,2014-02-20,50000 ,0,20937500 ,8 ,3145 ,1 ,1 ,캐나다,캐나다,,(주)에스와이코마드,12세이상관람가,드라마,마이클 맥고완,"제임스 크롬웰,캠벨 스코트,쥬느비에브 뷰졸드"
213,리버티 밸런스를 쏜 사나이,,45000 ,0,2094000 ,7 ,690 ,1 ,1 ,미국,미국,,,,서부극(웨스턴),존 포드,존 웨인
214,아내의 애인,2015-10-08,51000 ,0,2123000 ,6 ,363 ,1 ,6 ,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,소영환,"김태정,이현성,장지현"
214,영도,2015-09-10,32000 ,0,24298000 ,6 ,3088 ,1 ,2 ,한국,한국,브릿지 프로덕션,(주)콘텐츠판다,청소년관람불가,"드라마,범죄,미스터리",손승웅,"태인호,김근수,이상희,권소현,허승원,조혜원,조우성,조왕섭,정연현,전지민,임슬기,김성진,이재현,이익수,이윤상,김경원,김다솔,이나영,유혜민,오승환,김동현,김민규,양영철,김우진,김지훈,신효진,박정훈,강보경,조영진"
214,파티51,2014-12-11,20000 ,0,20321300 ,6 ,2782 ,1 ,2 ,한국,한국,51+ 필름,㈜인디스토리,청소년관람불가,다큐멘터리,정용택,박다함
217,건축학개론,2012-03-22,30000 ,0,30230722900 ,5 ,4112233 ,1 ,1 ,한국,한국,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",이용주,"엄태웅,한가인,이제훈,배수지,고준희,조정석,박지은,신민영,신예진,유연석,조현철,박진우,김의성,이승호"
217,레인보우,2010-11-18,35000 ,0,20305100 ,5 ,2775 ,1 ,1 ,한국,한국,준필름,㈜인디스토리,12세이상관람가,드라마,신수원,"박현영,백소명,김재록,이미윤,정호중,박윤,박재희,박정호,박주형,박지원,안광섭,안상훈,정호중,이세련,김용관,박현영"
217,송 원,2015-04-01,35000 ,0,360075143 ,5 ,48245 ,1 ,1 ,미국,미국,,(주)박수엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",케이트 베커-플로이랜드,"앤 해서웨이,자니 플린"
220,3:10 투 유마,2008-02-21,16000 ,0,303734500 ,4 ,47069 ,2 ,4 ,미국,미국,,(주)시네마서비스,15세이상관람가,"범죄,서부극(웨스턴),액션",제임스 맨골드,"러셀 크로우,크리스찬 베일"
220,더 로프트 : 비밀의 방,2015-10-01,16000 ,0,40876300 ,4 ,5437 ,2 ,4 ,미국,"미국,벨기에",,(유)조이앤시네마,청소년관람불가,스릴러,에릭 반 루이,"웬트워스 밀러,칼 어번,제임스 마스던,로나 미트라"
220,마침내 안전!,,26000 ,0,26000 ,4 ,4 ,1 ,1 ,미국,미국,,,,"코미디,멜로/로맨스","프레드 C. 뉴메이어,샘 테일러",해롤드 로이드
220,맛있는 덫-정사,2015-09-30,16000 ,0,2227000 ,4 ,426 ,2 ,4 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",신정균,"한수연,유석환,김지연,박지연"
220,변신 히어로,,4000 ,0,32000 ,4 ,32 ,1 ,1 ,한국,한국,,,,애니메이션,"곽기혁,이기영,이호진,사연동",
220,블러바드,2015-08-13,28000 ,0,85272800 ,4 ,10628 ,1 ,1 ,미국,미국,,"(주)씨타마운틴픽쳐스,TCO(주)더콘텐츠온",15세이상관람가,드라마,디토 몬티엘,"로빈 윌리엄스,로베르토 어과이어,캐시 베이커,봅 오덴커크"
220,종횡사해,1991-02-14,16000 ,0,702000 ,4 ,131 ,2 ,4 ,홍콩,홍콩,,,고등학생이상관람가,"액션,범죄",오우삼,"장국영,주윤발,종초홍"
227,Mr.스타벅,2012-09-13,21000 ,0,39614542 ,3 ,5356 ,1 ,1 ,캐나다,캐나다,,(주)에스와이코마드,15세이상관람가,"코미디,드라마",켄 스콧,"패트릭 후아르드,줄리 리브리턴,안톤 베르트랑"
227,결혼전야,2013-11-21,18000 ,0,8444355719 ,3 ,1214839 ,1 ,1 ,한국,한국,(주)수필름,씨너스엔터테인먼트(주),15세이상관람가,"멜로/로맨스,코미디",홍지영,"김강우,김효진,주지훈,이연희,옥택연,마동석,구잘 투르수노바,이희준,고준희,최종윤,정민주,이미도,최병모,김광규,장광,황정민,오나라"
227,낫 마이 데이,2015-10-08,15000 ,0,3280000 ,3 ,656 ,1 ,3 ,독일,독일,,(주)컴퍼니엘,청소년관람불가,"액션,코미디",피터 쏘워스,"모리츠 블라이브트로이,엑셀 슈타인"
227,노블,2015-10-01,18000 ,0,20307500 ,3 ,2651 ,1 ,2 ,영국,"영국,베트남",,(주)프레인글로벌,청소년관람불가,드라마,스티븐 브래들리,"디어드리 오케인,루스 네가,리암 커닝햄"
227,위시 아이 워즈 히어,2015-09-10,24000 ,0,14391500 ,3 ,1868 ,1 ,1 ,미국,미국,,(주)영화사 안다미로,15세이상관람가,"코미디,가족,드라마",잭 브라프,"잭 브라프,케이트 허드슨,조이 킹,피어스 가뇽,조시 게드,맨디 파틴킨,애슐리 그린,짐 파슨스,알렉산더 채플린,도날드 페이슨"
227,제너럴,,21000 ,0,1886000 ,3 ,322 ,1 ,1 ,미국,미국,,,,"코미디,멜로/로맨스,전쟁","버스터 키튼,클라이드 브루크맨","버스터 키튼,마리온 맥"
227,카페 드 플로르,2012-07-19,17000 ,0,34846200 ,3 ,4989 ,1 ,1 ,캐나다,"캐나다,프랑스",,씨네21아이(주),청소년관람불가,"멜로/로맨스,드라마",장 마크 발레,"바네사 파라디,케빈 파랑,헬렌 플로렝"
234,"고,보이즈!:마지막 잎새 사수 프로젝트",2012-11-01,12000 ,0,5109000 ,2 ,725 ,1 ,2 ,일본,일본,,(주)씨타마운틴픽쳐스,12세이상관람가,코미디,하나부사 츠토무,"나카무라 아오이,이케마츠 소스케,이케다 테츠히로"
234,스텝 업: 올 인,2014-09-03,14000 ,0,4340201134 ,2 ,565040 ,1 ,1 ,미국,미국,,(주)나이너스엔터테인먼트,12세이상관람가,"드라마,멜로/로맨스",트리시 시에,"라이언 구즈만,브리아나 에비건,애덤 G. 세바니,알리슨 스토너"
234,음란한 화상 무삭제판,2015-10-08,8000 ,0,16000 ,2 ,4 ,1 ,2 ,일본,일본,,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,쿠니사와 미노루,스이바라 카나에
237,가정교사: 앞집 아줌마의 수업,2015-08-30,8000 ,0,17000 ,1 ,2 ,1 ,1 ,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,고토 다이스케,호시노 아카리
237,글래머 여선생의 야한 수업,2015-10-14,9000 ,0,109000 ,1 ,11 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나니와 텐카쿠,모리시타 유리
237,남편만 몰라요 (무삭제),2015-09-30,8000 ,0,16000 ,1 ,2 ,1 ,1 ,한국,한국,(주)큰손엔터테인먼트,더그레이트 컴퍼니,청소년관람불가,"멜로/로맨스,코미디",고광현,"최선미,황호상"
237,단편 KAFA 3,,4000 ,0,24000 ,1 ,6 ,1 ,1 ,한국,한국,,,,기타,"이옥섭,윤동혁,김진황,박근범,안용해,박혜민",
237,더 클럽,2008-10-02,4000 ,0,491297500 ,1 ,73211 ,1 ,1 ,미국,미국,,(주)시너지하우스 (시너지),청소년관람불가,"멜로/로맨스,드라마,스릴러",마르셀 랭겐거,"휴 잭맨,이완 맥그리거,미쉘 윌리엄스"
237,데스가즘,2015-10-15,5000 ,0,5000 ,1 ,1 ,1 ,1 ,뉴질랜드,뉴질랜드,,오퍼스픽쳐스,청소년관람불가,"공포(호러),코미디",제이슨 레이 하우덴,"밀로 카우드론,제임스 블레이크,킴벌리 크로스맨"
237,맛있는 비행,2015-10-22,8000 ,0,8000 ,1 ,1 ,1 ,1 ,한국,한국,(주)로드하우스,노바엔터테인먼트,청소년관람불가,멜로/로맨스,"최상훈,최상훈","손덕기,정유진,신유주"
237,미스터 컴퍼니,2014-02-27,6000 ,0,5300300 ,1 ,820 ,1 ,1 ,한국,한국,1014픽쳐스,㈜인디스토리,12세이상관람가,다큐멘터리,민환기,"김진화,이미정"
237,밀애 : 과외선생님과의 비밀 정사,2015-10-17,9000 ,0,9000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영화사 사계절,청소년관람불가,"성인물(에로),멜로/로맨스",오타니 야스유키,쿠리하라 미사
237,수호지-무림호걸 이운,2015-10-15,5000 ,0,5000 ,1 ,1 ,1 ,1 ,중국,중국,,주식회사 루믹스미디어,15세이상관람가,"액션,사극",류신의,양균승
237,시럽,2015-10-15,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)티에스앤컴퍼니,15세이상관람가,"코미디,드라마,멜로/로맨스",아람 라파포트,"엠버 허드,실로 페르난데즈"
237,애프터이미지,2015-10-06,5000 ,0,10000 ,1 ,2 ,1 ,1 ,싱가포르,싱가포르,,(주)컴퍼니엘,15세이상관람가,공포(호러),토니 컨,마이크 카셈
237,욕정의 훔쳐보기,2015-10-21,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하세가와 쿠니히로,시라토리 루리
237,음탕한 유부녀의 수첩,2015-10-21,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이시카와 히토시,"카와나 마리코,츠키시마 노아"
237,정사2015,2015-10-21,8000 ,0,8000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,스릴러",클레넷 버디-로즈,"딘 J. 웨스트,크리스티 엥겔만"
237,쫄깃한 양다리정사,2015-10-21,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카네다 사토시,"유메노 마리아,아라이 마도카"
237,힙스터: 안개의 덫,2015-10-21,5000 ,0,5000 ,1 ,1 ,1 ,1 ,한국,한국,(주)마부엔터테인먼트,고구마콘텐츠허브(주),청소년관람불가,"멜로/로맨스,드라마",강명진,"유사라,김동윤,정종우,류아진,박민규,강인화"
254,나의 사랑스러운 개 같은 인생,,0 ,0,0 ,0 ,0 ,1 ,1 ,독일,독일,,,,다큐멘터리,도리스 되리에,
254,더 셰프,2015-11-05,0 ,0,0 ,0 ,0 ,1 ,1 ,미국,미국,,(주)이수C&E,15세이상관람가,드라마,존 웰스,"브래들리 쿠퍼,시에나 밀러,오마 사이,다니엘 브륄,엠마 톰슨,우마 서먼"
254,삼례,2016-06-23,0 ,0,99000 ,0 ,20 ,1 ,1 ,한국,한국,리람,(주)인디플러그,15세이상관람가,"드라마,판타지",이현정,"이선호,김보라,오동진,이선호"
254,스톤,2014-06-12,0 ,0,121122400 ,0 ,18061 ,1 ,1 ,한국,한국,(주)샤인픽쳐스,씨너스엔터테인먼트(주),15세이상관람가,"액션,드라마",조세래,"조동인,김뢰하,박원상,강경래,강나연,박효준,신나라,정광수,조세래,최종태,이민영,이상문,하재민,허준석,이아영,김남호,황성우,박민규,손종학"
254,애니를 위하여,2015-10-22,0 ,0,0 ,0 ,0 ,2 ,3 ,미국,미국,,㈜영화사 백두대간,청소년관람불가,드라마,스티븐 번스타인,"사만다 모튼,헬렌 헌트,아론 폴,매기 그레이스,앨리스 이브"
254,헝거게임: 캣칭 파이어,2013-11-21,0 ,0,7863572734 ,0 ,1127329 ,1 ,1 ,미국,미국,라이온스 게이트 필름즈,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"판타지,액션",프란시스 로렌스,"제니퍼 로렌스,조쉬 허처슨,리암 헴스워스,우디 해럴슨"
합계,,,21820304134 ,,1046652278066 ,2739763 ,135143016 ,5620 ,103883 ,,,,,,,,
