순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
105,"가장 따뜻한 색, 블루",2014-01-16,310500 ,0,393359000 ,38 ,51185 ,1 ,1 ,프랑스,프랑스,,판씨네마(주),청소년관람불가,"드라마,멜로/로맨스",압델라티프 케시시,"레아 세이두,아델 에그자르코풀로스,살림 케치우셰"
105,친절한 금자씨,2005-07-29,337000 ,0,20485904393 ,38 ,3120038 ,1 ,2 ,한국,한국,(주)모호필름,씨제이엔터테인먼트,18세관람가,스릴러,박찬욱,"이영애,최민식,권예영,김시후,남일우,김병옥,오달수,이승신,김부선,라미란,고수희,최정우,송강호,김유정,강남미,이대연,최희진,이병준,이용녀"
107,제인 에어,2011-04-20,306000 ,0,987333000 ,36 ,136668 ,1 ,1 ,영국,영국,,(주)시너지하우스 (시너지),12세이상관람가,"드라마,멜로/로맨스",캐리 후쿠나가,"마이클 패스벤더,미아 와시코브스카"
108,레미제라블,2012-12-19,272100 ,0,43076753900 ,33 ,5919462 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,톰 후퍼,"휴 잭맨,러셀 크로우,앤 해서웨이,아만다 사이프리드,헬레나 본햄 카터"
108,아이다,2015-07-01,656000 ,0,30153500 ,33 ,2031 ,1 ,3 ,프랑스,프랑스,,에스디시코리아 주식회사,전체관람가,공연,올리비에 피,
110,오만과 편견,2006-03-24,251000 ,0,5528878400 ,32 ,884687 ,1 ,1 ,미국,미국,워킹 타이틀 필름,UIP코리아,12세관람가,"멜로/로맨스,드라마",조 라이트,"키이라 나이틀리,매튜 맥퍼딘"
111,판도라,,191000 ,0,191000 ,30 ,30 ,1 ,1 ,영국,영국,,,,"드라마,판타지",앨버트 르윈,"제임스 메이슨,에바 가드너"
112,작은 여우들,,130000 ,0,380000 ,28 ,81 ,2 ,2 ,미국,미국,,,,드라마,윌리엄 와일러,"베티 데이비스,허버트 마샬"
113,리틀 포레스트: 여름과 가을,2015-02-12,210000 ,0,72669256 ,27 ,9527 ,1 ,1 ,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,모리 준이치,"하시모토 아이,마츠오카 마유"
113,무서운 집,2015-07-30,243000 ,0,243000 ,27 ,27 ,1 ,1 ,한국,한국,무서운영화,(주)콘텐츠윙,12세이상관람가,공포(호러),양병간,"구윤희,양병간"
113,수상한 그녀,2014-01-22,54000 ,0,62710402249 ,27 ,8658718 ,1 ,1 ,한국,한국,"(주)예인플러스엔터테인먼트,아이앤코스모스(주)시네와이즈필름",씨제이이앤엠(주),15세이상관람가,드라마,황동혁,"심은경,나문희,박인환,성동일,이진욱,김현숙,황정민,김슬기,박형우,신재훈,박인환,이태식,박재홍,서진호,양태규,정상원,정은임,정종혁,조명행,진영,한상경,한흥석,김경아,이주희,김동욱,김동희,김민준,김선하,김순찬,김영웅,김용진,김재섭,김정원,박선희,한지은,김수현,황영희,장광,전우재"
116,노인을 위한 나라는 없다,2008-02-21,212500 ,0,450421900 ,25 ,65973 ,1 ,1 ,미국,미국,"파라마운트 밴티지,미라맥스 필름즈",씨제이엔터테인먼트,청소년관람불가,"스릴러,드라마,범죄","조엘 코엔,에단 코엔","조슈 브롤린,하비에르 바르뎀,토미 리 존스"
116,퀴어영화 나비 : 어른들의 일,2015-07-18,175000 ,0,518000 ,25 ,74 ,1 ,1 ,한국,한국,99film,99film,청소년관람불가,"드라마,멜로/로맨스",백인규,"유승원,김동훈,김대영"
118,타이타닉,1998-02-20,42000 ,0,4474141500 ,21 ,369894 ,1 ,1 ,미국,미국,파라마운트 픽쳐스,이십세기폭스코리아(주),"15세 미만인 자는 관람할 수 없는 등급 ,15세이상관람가","드라마,멜로/로맨스,액션",제임스 카메론,"레오나르도 디카프리오,케이트 윈슬렛"
119,지옥의 묵시록 : 리덕스,2001-08-30,138000 ,0,5969000 ,16 ,1644 ,1 ,1 ,미국,미국,,,18세관람가,전쟁,프란시스 포드 코폴라,"로버트 듀발,말론 브란도,마틴 쉰"
119,폭풍의 언덕,2012-06-28,125000 ,0,168479300 ,16 ,23868 ,1 ,1 ,영국,영국,,찬란,15세이상관람가,"드라마,멜로/로맨스",안드레아 아놀드,"카야 스코델라리오,제임스 호손,폴 힐튼,올리버 밀번"
121,개를 훔치는 완벽한 방법,2014-12-31,15000 ,0,2327822465 ,15 ,306119 ,1 ,2 ,한국,한국,(주)삼거리픽쳐스,"(주)리틀빅픽쳐스,(주)대명문화공장",전체관람가,"드라마,가족",김성호,"김혜자,이레,최민수,강혜정,이천희,김솔,김원중,김도엽,박성규,이지원,정택호,김재화,홍은택,이기영,류선영,조은지"
121,동경 표류일기,2015-07-02,106000 ,0,6440500 ,15 ,888 ,1 ,2 ,싱가포르,싱가포르,,(주)영화사 진진,청소년관람불가,애니메이션,에릭 쿠,
121,하나와 앨리스: 살인사건,2015-05-27,115000 ,0,111828100 ,15 ,14203 ,1 ,2 ,일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,이와이 슌지,"아오이 유우,스즈키 안"
124,올 레이디 두 잇,1995-11-25,54000 ,0,64000 ,13 ,15 ,2 ,3 ,이탈리아,이탈리아,,,연소자관람불가,성인물(에로),틴토 브라스,"이사벨라 데이아나,파올로 란자,클라우디아 콜"
125,모넬라 2,2001-10-13,50000 ,0,60000 ,12 ,14 ,2 ,3 ,이탈리아,이탈리아,,,18세관람가,드라마,틴토 브라스,프란세스카 넌지
125,피나,2012-08-30,156000 ,0,442157500 ,12 ,24408 ,1 ,1 ,독일,"독일,프랑스,영국",,㈜영화사 백두대간,전체관람가,다큐멘터리,빔 벤더스,피나 바우쉬
127,신은 죽지 않았다,2015-04-16,81000 ,0,278562000 ,11 ,37653 ,1 ,2 ,미국,미국,,"(주)씨타마운틴픽쳐스,(주)에스와이코마드",12세이상관람가,드라마,해롤드 크론크,"쉐인 하퍼,케빈 소르보,트리샤 라파체,코리 올리버,하딜 싯투"
128,8월 단편 상상극장-레인보우 썸머,,70000 ,0,70000 ,10 ,10 ,1 ,1 ,한국,한국,,,,기타,"장영선,박혜민,안소윤,조용근",
128,나쁜남자-유부녀겁탈,2015-08-03,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카이즈 아키히코,코지마 에리카
128,비비안 마이어를 찾아서,2015-04-30,60000 ,0,149022500 ,10 ,18648 ,1 ,1 ,미국,미국,,오드,전체관람가,다큐멘터리,"존 말루프,찰리 시스켈",
128,최면 전문의,2015-07-30,50000 ,0,50000 ,10 ,10 ,1 ,1 ,스웨덴,스웨덴,,(유)영화사 화수분,15세이상관람가,"스릴러,드라마",라세 할스트롬,"미카엘 페르스브란트,레나 올린,토비아스 질리아쿠스"
132,아메리칸 하이스트,2015-07-30,35000 ,0,35000 ,7 ,7 ,1 ,7 ,미국,미국,,(주)에이블엔터테인먼트,청소년관람불가,"범죄,액션",사릭 안드레아시안,"애드리언 브로디,헤이든 크리스텐슨,조다나 브루스터"
132,"지금, 만나러 가요",,7000 ,0,21000 ,7 ,21 ,1 ,2 ,한국,한국,,,,애니메이션,"전승배,장성지,김소연,이미나",
132,카토 프로젝트,2014-04-17,14000 ,0,2312000 ,7 ,832 ,1 ,7 ,한국,한국,(주)씨타마운틴픽쳐스,(주)씨타마운틴픽쳐스,전체관람가,다큐멘터리,김정욱,"강민지,박정원,이승희,이윤희,이은지,이준영,김효정,박수정"
132,터미네이터 2,1991-07-06,67000 ,0,1368500 ,7 ,154 ,1 ,5 ,미국,미국,,(주)드림팩트엔터테인먼트,"15세이상관람가,중학생이상관람가","액션,SF,스릴러",제임스 카메론,"아놀드 슈왈제네거,린다 해밀턴,에드워드 펄롱"
136,달팽이의 별,2012-03-22,33000 ,0,137244800 ,6 ,19972 ,1 ,1 ,한국,한국,크리에이티브 이스트,(주)영화사조아,전체관람가,다큐멘터리,이승준,"조영찬,김순호"
136,아웃포스트: 불멸의 나치부대,2015-07-29,51000 ,0,289000 ,6 ,47 ,1 ,6 ,영국,영국,,(주)소나무픽쳐스,청소년관람불가,액션,키에란 파커,브라이언 라킨
138,무적의 소림쿵푸 마스터,2015-07-30,20000 ,0,20000 ,4 ,4 ,2 ,4 ,홍콩,홍콩,,(유)조이앤컨텐츠그룹,15세이상관람가,액션,두기봉,"유덕화,장백지"
138,스노우 아마겟돈,2015-07-23,20000 ,0,30000 ,4 ,6 ,2 ,4 ,캐나다,캐나다,,스크린조이,12세이상관람가,"액션,어드벤처,판타지",쉘든 윌슨,"데이빗 큐빗,로라 해리스"
138,신의 아이들,,22000 ,0,398000 ,4 ,121 ,1 ,1 ,한국,한국,한국독립PD협회,,12세이상관람가,다큐멘터리,이승준,
141,단편 KAFA1.,,12000 ,0,12000 ,3 ,3 ,1 ,2 ,한국,한국,,,,기타,"이현주,유지영,양현아",
142,두잇,,10000 ,0,20000 ,2 ,4 ,2 ,2 ,이탈리아,이탈리아,,,18세관람가,"코미디,멜로/로맨스",틴토 브라스,"사라 코스미,마시밀리아노 캐롤레티"
142,십이야: 깊고 붉은 열두 개의 밤 Chapter1,2015-07-23,12000 ,0,1267000 ,2 ,181 ,1 ,1 ,한국,한국,블리트필름,(주)드림팩트엔터테인먼트,15세이상관람가,"공포(호러),스릴러",오인천,"이관훈,정보름,박은석,정희준"
142,엽표행동,1992-12-12,10000 ,0,20000 ,2 ,4 ,2 ,2 ,홍콩,홍콩,,,고등학생이상관람가,"범죄,액션",엽성강,"장민,견자단"
142,키스 미 어게인,2015-06-11,12000 ,0,2290000 ,2 ,301 ,1 ,1 ,이탈리아,"이탈리아,프랑스",,㈜영화사 백두대간,청소년관람불가,드라마,가브리엘 무치노,"스테파노 아코르시,비토리아 푸치니,발레리아 브루니 테데쉬,피에르프란체스코 파비노"
146,2047: 지구 최후의 날,2015-08-05,8000 ,0,8000 ,1 ,1 ,1 ,1 ,이탈리아,이탈리아,,(주)소나무픽쳐스,15세이상관람가,액션,알렉산드로 카폰,"대니 글로버,대릴 한나,스티븐 볼드윈,마이클 매드슨,룻거 하우어"
146,가정교사의 맛있는 수업,2015-07-30,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영화사 사계절,청소년관람불가,멜로/로맨스,카타오카 슈지,세나 료코
146,과부의 성,2015-08-05,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타지리 유지,이이자와 모모
146,그놈이 남긴 흔적-육정,2015-08-05,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이시카와 히토시,아라이 마도카
146,불륜여행 - 몸을 포개며,2015-08-05,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,우메하라 노리카츠,하라 치구사
146,스트리퍼-육체의 향연,2015-08-05,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카타오카 슈지,"에구치 나오,수오 유키코"
146,여의사의 맛있는 진료,2015-07-30,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영화사 사계절,청소년관람불가,멜로/로맨스,카츠 리이치,"카가미 레이코,요시모토 미야비"
146,오늘밤은 녹여줄께-불륜,2015-08-05,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이시카와 킨,"츠카모토 유키,아오야마 에리나"
146,죽어도 좋아-유부녀,2015-08-05,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),에모토 토시로,"모리시타 쿠루미,한다 사사"
146,캠퍼스 어택 크리스티 처결단,2015-08-05,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)지어소프트,15세이상관람가,"스릴러,공포(호러)",올리버 블랙번,"해일리 베넷,애슐리 그린,루카스 틸"
156,나그네와 마술사,2006-04-28,0 ,0,9560000 ,0 ,1483 ,1 ,1 ,부탄,"부탄,호주",,판씨네마(주),12세관람가,드라마,키엔체 노르부,"티세왕 댄덥,소남 라모"
156,키드,1989-12-15,0 ,0,1512000 ,0 ,183 ,1 ,1 ,미국,미국,,,연소자관람가,"코미디,드라마,가족",찰리 채플린,"찰리 채플린,재키 쿠간,에드나 퍼비안스"
합계,,,70685195248 ,,587912724998 ,9166152 ,77383457 ,6064 ,112579 ,,,,,,,,
