순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
105,파워레인져스: 더 비기닝,2017-04-20,"717,000",0.0%,"570,203,561",96,"72,495",2,4,미국,미국,,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"액션,어드벤처,판타지,SF",딘 이스라엘리트,"데이커 몽고메리,나오미 스콧,RJ 사일러,베키 지,루디 린,빌 헤이더,브라이언 크랜스톤,엘리자베스 뱅크스,데이빗 덴맨,안잘리 자이,캐롤라인 케이브"
106,보름달이 뜨는 밤,,"667,000",0.0%,"1,532,000",94,215,1,1,프랑스,프랑스,,,,기타,에릭 로메르,
107,오텔로,2017-04-16,"2,040,000",0.0%,"11,505,000",93,480,7,13,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,공연,크리스티안 틸레만,
108,캘버리,,"444,000",0.0%,"540,000",89,105,1,2,아일랜드,"아일랜드,영국",,,,"코미디,드라마",존 마이클 맥도나,"브렌단 글리슨,켈리 라일리,크리스 오다우드"
109,"나무, 시장, 미디어테크",,"553,000",0.0%,"1,015,000",85,152,1,1,프랑스,프랑스,,,,기타,에릭 로메르,
110,루팡 3세: 칼리오스트로의 성,2017-05-25,"656,000",0.0%,"1,780,000",82,308,1,1,일본,일본,,(주)에이원엔터테인먼트,12세이상관람가,애니메이션,미야자키 하야오,
111,파도가 지나간 자리,2017-03-08,"462,000",0.0%,"638,371,200",77,"82,717",1,1,미국,"미국,뉴질랜드,영국",,CGV아트하우스,15세이상관람가,"드라마,멜로/로맨스",데릭 시엔프랜스,"마이클 패스벤더,알리시아 비칸데르,레이첼 와이즈,에밀리 바클레이,리온 포드"
112,어느 독재자,2017-04-06,"457,000",0.0%,"15,560,700",74,"2,230",3,9,프랑스,"프랑스,영국,독일",,주식회사 디에스이이디,15세이상관람가,드라마,모흐센 마흐말바프,"미하일 고미아쉬빌리,다치 오르벨라쉬빌리"
113,봄 이야기,,"523,000",0.0%,"1,935,000",73,303,1,1,프랑스,프랑스,,,,"코미디,드라마",에릭 로메르,"앤 테이세드레,위그 케스테"
114,비행사의 아내,,"476,000",0.0%,"1,322,000",71,199,1,1,프랑스,프랑스,,,,기타,에릭 로메르,
115,음양팔괘장: 6인의 고수,2017-05-04,"355,000",0.0%,"355,000",70,70,5,17,중국,중국,,(주)소나무픽쳐스,15세이상관람가,"액션,드라마",곽회중,
116,"다시, 벚꽃",2017-04-06,"510,000",0.0%,"54,011,500",66,"6,715",7,25,한국,한국,(주)MBC,(주)영화사 진진,12세이상관람가,다큐멘터리,유해진,장범준
117,종로의 기적,2011-06-02,"392,000",0.0%,"57,535,300",62,"7,821",1,1,한국,한국,"성소수문화환경을 위한 모임 '연분홍치마',한국게이인권운동단체 친구사이",시네마달,15세이상관람가,다큐멘터리,이혁상,"소준문,정욜,최영수,장병권"
118,들장미,,"151,000",0.0%,"151,000",60,60,1,2,오스트리아,오스트리아,,,,드라마,,마이클 앤더슨
119,아비정전,1990-12-22,"564,000",0.0%,"119,558,000",59,"16,408",1,3,홍콩,홍콩,,(주)디스테이션,"고등학생이상관람가,15세이상관람가","멜로/로맨스,드라마",왕가위,"유덕화,장만옥,장국영"
119,어폴로지,2017-03-16,"410,000",0.0%,"43,940,200",59,"6,130",1,5,캐나다,캐나다,내셔널 필름 보드 오브 캐나다,(주)영화사 그램,12세이상관람가,다큐멘터리,티파니 슝,"길원옥,차오,아델라"
121,미스테리 트레인,,"458,500",0.0%,"4,108,000",58,559,1,2,일본,"일본,미국",,(주)영화사 안다미로,15세이상관람가,드라마,짐 자무시,"나가세 마사토시,쿠도 유키"
122,이수,,"173,000",0.0%,"8,836,000",57,"4,143",1,2,프랑스,"프랑스,미국",,,15세이상관람가,"멜로/로맨스,드라마",아나톨레 리바크,"잉그리드 버그만,이브 몽땅,안소니 퍼킨스"
123,비긴 어게인,2014-08-13,"448,000",0.0%,"27,116,790,961",56,"3,430,263",1,6,미국,미국,,판씨네마(주),15세이상관람가,멜로/로맨스,존 카니,"키이라 나이틀리,마크 러팔로,애덤 리바인,헤일리 스테인펠드,제임스 코든,캐서린 키너"
124,로맨스,,"373,000",0.0%,"12,490,500",55,"1,914",1,1,스페인,"스페인,이탈리아,프랑스",,,15세이상관람가,"드라마,멜로/로맨스",에릭 로메르,"앤디 기레,스테파니 크라옌코르,세실 카셀"
125,사랑과 욕망의 짐노페디,2017-07-06,"484,000",0.0%,"484,000",54,54,1,1,일본,일본,,"(주)오렌지옐로우하임,홀리가든",청소년관람불가,"드라마,멜로/로맨스",유키사다 이사오,
126,그랑블루 리마스터링 감독판,2013-07-25,"302,000",0.0%,"170,411,479",51,"22,298",1,1,프랑스,"프랑스,이탈리아",,(주)팝파트너스,15세이상관람가,"멜로/로맨스,드라마",뤽 베송,"장 르노,장 마크 바,로잔나 아퀘트"
126,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,"340,000",0.0%,"2,148,082,300",51,"282,565",1,8,일본,일본,,(주)이수C&E,전체관람가,"애니메이션,어드벤처,판타지,가족",유야마 쿠니히코,
128,영국 여인과 공작,,"359,000",0.0%,"1,366,000",50,198,1,1,프랑스,프랑스,,,,드라마,에릭 로메르,"장-클로드 드레이퍼스,루시 러셀"
128,우리들,2016-06-16,"350,000",0.0%,"360,349,960",50,"48,473",1,1,한국,한국,(주)아토,(주)엣나인필름,전체관람가,드라마,윤가은,"최수인,설혜인,이서연,박혜진,안정우,전석민,주재윤,최승혁"
130,영원한 휴가,,"372,500",0.0%,"4,836,500",48,661,1,2,미국,미국,,(주)영화사 안다미로,15세이상관람가,드라마,짐 자무쉬,
131,고향의 푸른 잔디,,"141,000",0.0%,"541,000",47,109,1,2,대만,대만,,,,드라마,허우 샤오시엔,"종진도,강령"
132,사일런스,2017-02-28,"378,000",0.0%,"699,873,300",42,"94,616",2,10,미국,"미국,대만,멕시코",,씨네그루(주)키다리이엔티,15세이상관람가,드라마,마틴 스콜세지,"앤드류 가필드,리암 니슨,아담 드라이버,시아란 힌즈,아사노 타다노부,코마츠 나나,츠카모토 신야,카세 료,사부,오가타 이세이"
133,시카고,2003-03-28,"239,000",0.0%,"155,022,600",40,"20,304",1,1,미국,미국,,"씨네그루(주)키다리이엔티,코리아픽쳐스(주)","15세관람가,15세이상관람가","뮤지컬,드라마,범죄,코미디",롭 마샬,"르네 젤위거,캐서린 제타-존스,리차드 기어"
134,푸줏간 소년,1999-06-19,"196,000",0.0%,"196,000",39,39,1,2,아이슬란드,"아이슬란드,미국","게펜픽처스,워너 브러더스 픽쳐스",,15세 미만인 자는 관람할 수 없는 등급,"코미디,드라마",닐 조단,"스티븐 레아,피오나 쇼,이몬 오웬"
135,6월 단편 상상극장-제인팸 앙코르,,"295,000",0.0%,"295,000",37,37,1,1,한국,한국,,,,기타,,
135,모놀리스,2017-04-20,"254,000",0.0%,"13,360,600",37,"1,737",5,24,이탈리아,이탈리아,,이언픽쳐스,12세이상관람가,"드라마,스릴러",이반 실베스트리니,카트리나 보우든
135,시네마 천국,1990-07-07,"221,500",0.0%,"229,849,600",37,"35,482",1,1,프랑스,"프랑스,이탈리아",,(주)팝엔터테인먼트,전체관람가,"드라마,멜로/로맨스",쥬세페 토르나토레,"브리지트 포세이,자끄 페렝,필립 느와레,살바토레 카시오,마르코 레오나르디"
135,여호,,"74,000",0.0%,"3,012,000",37,"1,150",1,4,영국,영국,,,,"드라마,멜로/로맨스","마이클 파웰,에메릭 프레스버거","제니퍼 존스,데이빗 파라,시릴 쿠삭"
139,연애담,2016-11-17,"194,000",0.0%,"191,972,100",32,"23,663",1,1,한국,한국,한국영화아카데미,(주)인디플러그,청소년관람불가,멜로/로맨스,이현주,"이상희,류선영,박근록,임성미,김종수,유우람,이성용,이성용,이지수,장병기,차승호"
139,죽은자들,,"150,000",0.0%,"150,000",32,32,1,1,영국,"영국,아일랜드,미국",,,,,존 휴스턴,
141,골드,2017-03-22,"85,000",0.0%,"195,209,900",31,"25,575",5,31,미국,미국,,CGV아트하우스,15세이상관람가,"드라마,어드벤처",스티븐 개건,"매튜 매커너히,브라이스 달라스 하워드,에드가 라미레즈"
142,소림사 무림쟁패,2017-05-04,"69,000",0.0%,"69,000",30,30,5,30,중국,중국,,(주)케이알씨지,12세이상관람가,액션,해도,"한삭,유관성"
143,심야의 탈출,,"140,000",0.0%,"140,000",29,29,1,3,영국,영국,,,,"범죄,스릴러,드라마",캐롤 리드,
144,언노운 콜,2017-05-04,"79,000",0.0%,"79,000",28,28,5,28,미국,미국,,(주)케이알씨지,15세이상관람가,"범죄,스릴러,액션",아마리아 올슨,데이빗 치섬
144,추격자: 침묵의 살인,2017-05-04,"79,000",0.0%,"79,000",28,28,5,28,독일,독일,,(유)조이앤시네마,청소년관람불가,"공포(호러),스릴러","마르코 J. 리들,카르스텐 파우트",
146,"나, 다니엘 블레이크",2016-12-08,"260,000",0.0%,"709,775,000",27,"93,848",1,1,영국,영국,,(주)영화사 진진,12세이상관람가,드라마,켄 로치,데이브 존스
146,내 이름은 꾸제트,2017-03-09,"193,000",0.0%,"75,411,100",27,"10,353",1,2,프랑스,"프랑스,스위스",,(주)스마일이엔티,전체관람가,"애니메이션,가족",클로드 바라스,
146,도화선,2008-06-12,"206,000",0.0%,"224,085,000",27,"40,136",1,8,홍콩,홍콩,,㈜스튜디오이쩜영,청소년관람불가,액션,엽위신,"견자단,고천락,예성"
146,해리가 샐리를 만났을 때,1989-11-18,"161,000",0.0%,"154,135,200",27,"19,627",1,1,미국,미국,"캐슬 락 엔터테인먼트,콜럼비아 픽쳐스 코포레이션","씨네그루(주)키다리이엔티,콜럼비아 픽쳐스 코포레이션","연소자관람불가,15세이상관람가","코미디,드라마,멜로/로맨스",롭 라이너,"빌리 크리스탈,맥 라이언"
150,다방의 푸른 꿈,2017-01-26,"190,000",0.0%,"3,798,500",26,570,4,11,한국,한국,인디라인,"스토리 너머,아이 엠",전체관람가,다큐멘터리,김대현,
150,허니문 호텔 살인사건,2017-04-27,"69,000",0.0%,"138,000",26,52,5,26,중국,중국,,(유)조이앤시네마,15세이상관람가,"스릴러,미스터리,범죄",천병철,"김영민,장정초,하윤동,임달화"
152,젊은이의 양지,1972-10-28,"50,000",0.0%,"14,950,000",25,"7,210",1,3,미국,미국,파라마운트 픽쳐스,,15세이상관람가,"드라마,액션,멜로/로맨스",조지 스티븐스,"엘리자베스 테일러,몽고메리 클리프트"
152,현금에 손대지 마라,,"81,000",0.0%,"874,000",25,189,1,2,프랑스,"프랑스,이탈리아",,,15세이상관람가,"드라마,액션,범죄",자크 베케르,"장 가뱅,르네 다리,도라 돌"
154,숨겨진 계략,,"122,000",0.0%,"122,000",24,24,1,2,영국,영국,,,,"드라마,스릴러",켄 로치,"프란시스 맥도먼드,브라이언 콕스,브래드 듀리프"
155,2005 [통합]영화제/기획전/회고전 등,,"69,000",0.0%,"412,006,500",23,"75,435",1,1,,,,,,,,
155,나의 왼발,1991-01-03,"128,000",0.0%,"533,000",23,143,1,1,영국,"영국,아일랜드",,,연소자관람가,드라마,짐 쉐리단,"다니엘 데이 루이스,레이 맥커낼리,브렌다 프리커"
155,오버 더 펜스,2017-03-16,"174,000",0.0%,"79,884,850",23,"10,103",1,4,일본,일본,,주식회사 씨네룩스,15세이상관람가,드라마,야마시타 노부히로,"오다기리 조,아오이 유우,마츠다 쇼타"
158,인디안 섬머,,"44,000",0.0%,"44,000",22,22,1,1,이탈리아,"이탈리아,프랑스",,,,드라마,발레리오 주를리니,"알랑 드롱,지안카를로 지아니니"
159,삶과 죽음의 문제,,"164,000",0.0%,"4,193,000",21,"1,896",1,1,영국,영국,,,,"멜로/로맨스,판타지,코미디","마이클 파웰,에메릭 프레스버거",
159,용호문,2007-05-10,"156,000",0.0%,"415,555,000",21,"68,486",1,8,홍콩,홍콩,만다린 필름즈,㈜스튜디오이쩜영,12세이상관람가,액션,엽위신,"견자단,사정봉"
161,목로주점,,"40,000",0.0%,"7,249,000",20,"3,537",1,1,프랑스,프랑스,,,12세이상관람가,드라마,르네 클레망,"마리아 쉘,프랑스와 페리어"
161,미스터 포터,,"106,000",0.0%,"106,000",20,20,1,2,영국,영국,,,,코미디,,
163,로미오와 줄리엣,1996-12-28,"114,500",0.0%,"89,278,400",19,"13,287",1,1,미국,미국,,"이십세기폭스코리아(주),(주)프레인글로벌",고등학생이상관람가,"멜로/로맨스,액션,드라마",바즈 루어만,"레오나르도 디카프리오,클레어 데인즈"
163,쾌걸 조로,,"46,000",0.0%,"5,776,000",19,"2,880",1,2,미국,미국,,,15세이상관람가,,,"타이론 파워,린다 다넬"
165,그림자,2007-10-18,"54,000",0.0%,"2,610,000",18,453,1,1,한국,한국,"(주)디씨지플러스,롬버스 미디어",(주)스폰지이엔티,15세이상관람가,"공포(호러),드라마","이정국,김민숙","전보영,이무생,송봉한,신용섭,강성원,강지혜,윤대성,정민욱,이웅,이헌용,이희준,최종률"
166,아란 사람,,"80,000",0.0%,"136,000",16,27,1,1,영국,영국,,,,다큐멘터리,로버트 J. 플레허티,"콜맨 타이거 킹,메기 디레인"
166,악마와의 악수,,"84,000",0.0%,"120,000",16,24,1,1,아일랜드,"아일랜드,미국",,,,,마이클 앤더슨,
168,카인의 반항,,"58,000",0.0%,"102,000",12,21,1,1,,,,,,,,
168,태양은 가득히,1973-02-03,"36,000",0.0%,"24,209,000",12,"10,813",1,1,프랑스,"프랑스,이탈리아",,,12세이상관람가,"범죄,스릴러",르네 끄레망,"알랑 드롱,마리 라포레,모리스 로네"
170,극장판 어드벤처 타임: 비밀의 아일랜드,2017-04-13,"73,500",0.0%,"163,679,600",11,"19,986",1,4,미국,미국,,(주)팝엔터테인먼트,전체관람가,애니메이션,엘리자베스 이토,
170,쉘부르의 우산,1992-09-26,"33,000",0.0%,"3,219,000",11,693,1,1,프랑스,"프랑스,독일",,,15세이상관람가,"멜로/로맨스,뮤지컬",자크 드미,"까뜨린느 드뇌브,마르크 미셸,니노 카스텔누오보"
172,리버 로드,2017-03-30,"50,000",0.0%,"9,866,100",10,"1,441",1,1,중국,중국,,주식회사 골든럭,전체관람가,드라마,리루이쥔,"탕롱,꾸오송타오"
172,자전거 탄 소년,2012-01-19,"78,000",0.0%,"200,728,800",10,"25,473",1,1,벨기에,"벨기에,프랑스",,(주)티캐스트,12세이상관람가,드라마,"장 피에르 다르덴,뤽 다르덴","세실 드 프랑스,토마 도레"
172,지렁이,2017-04-20,"70,000",0.0%,"14,520,600",10,"1,912",2,5,한국,한국,미디어파크(주),투썸업픽쳐스,청소년관람불가,드라마,윤학렬,"김정균,오예설,황도원"
175,메이메이 쇼핑몰의 기적,,"62,000",0.0%,"125,000",9,18,1,5,중국,중국,,(주)액티버스엔터테인먼트,15세이상관람가,"멜로/로맨스,드라마",장태유,"야오천,곽부성,탕연,학뢰,리 첸"
175,인디피크닉2017-단편2,,"45,000",0.0%,"725,000",9,131,1,2,한국,한국,,,,기타,"강산,김현,김현준",
177,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,"36,000",0.0%,"224,078,200",8,"34,489",1,3,한국,한국,"(주)연필로명상하기,한국교육방송공사 EBS",이달투,전체관람가,애니메이션,"안재훈,한혜진","장광,엄상현,류현경,강은탁"
177,분장,,"40,000",0.0%,"3,642,600",8,539,1,1,한국,한국,,,,드라마,남연우,
177,인디피크닉2017-단편5,,"40,000",0.0%,"1,062,000",8,179,1,2,한국,한국,,,,기타,"정다희,백종관,김지현,류연수,한정재",
180,인디피크닉2017-단편4,,"35,000",0.0%,"192,000",7,34,1,1,한국,한국,,,,기타,"이시대,김한라,이란희,정일건",
181,위로공단,2015-08-13,"36,000",0.0%,"107,318,800",6,"14,364",1,1,한국,한국,반달,(주)엣나인필름,15세이상관람가,다큐멘터리,임흥순,"강명자,김영미,김진숙,권수정,신순애,이성옥,장영선"
182,노후 대책 없다,2017-06-29,"25,000",0.0%,"2,001,500",5,345,1,1,한국,한국,,서울독립영화제,15세이상관람가,다큐멘터리,이동우,
182,왕초와 용가리,2016-09-08,"30,000",0.0%,"5,861,200",5,945,1,2,한국,한국,봄저너머 미디어,㈜인디스토리,15세이상관람가,다큐멘터리,이창준,
182,인디피크닉2017-단편1,,"25,000",0.0%,"782,000",5,132,1,2,한국,한국,,,,기타,"임연정,이지원,정지윤",
182,작전명: 제트스톰,,"34,000",0.0%,"308,000",5,59,1,3,홍콩,홍콩,,씨네그루(주)다우기술,15세이상관람가,"액션,범죄",임덕록,"고천락,임가동,진정"
182,패트리어트 데이,2017-04-06,"25,000",0.0%,"593,983,618",5,"74,827",1,5,미국,미국,,(주)이수C&E,15세이상관람가,"드라마,스릴러",피터 버그,"마크 월버그,존 굿맨,케빈 베이컨,J.K. 시몬스,미셸 모나한"
187,개에게 처음 이름을 지어준 날,2017-04-06,"24,000",0.0%,"14,306,000",4,"2,008",1,2,일본,일본,,"(주)퍼스트런,글뫼 주식회사",전체관람가,"드라마,다큐멘터리",야마다 아카네,"코바야시 사토미,카미카와 타카야"
187,다이빙벨,2014-10-23,"14,000",0.0%,"348,598,500",4,"50,308",1,2,한국,한국,"아시아프레스,(주)씨네포트",(주)시네마달,15세이상관람가,다큐멘터리,"이상호,안해룡","이상호,이종인"
187,발레리나,2017-02-09,"12,000",0.0%,"1,517,748,400",4,"202,415",1,2,프랑스,"프랑스,캐나다",,판씨네마(주),전체관람가,"애니메이션,어드벤처,가족,뮤지컬","에릭 섬머,에릭 와린","엘르 패닝,데인 드한"
187,오월愛,2011-05-12,"24,000",0.0%,"27,915,500",4,"4,068",1,1,한국,한국,상구네 필름,시네마달,전체관람가,다큐멘터리,김태일,"주로미,김길자,임병석,이은재"
187,파닥파닥,2012-07-25,"18,000",0.0%,"88,241,900",4,"13,425",1,2,한국,한국,(주)이대희 애니메이션스튜디오,"씨제이이앤엠(주),㈜인디스토리",12세이상관람가,애니메이션,이대희,"김현지,안영미,현경수,이호산,시영준,이서준"
192,간츠: 오,2017-05-11,"14,000",0.0%,"14,000",3,3,2,3,일본,일본,,(주)미디어캐슬,청소년관람불가,"애니메이션,SF,액션",사토 케이이치,"오노 다이스케,하야미 사오리"
192,인디피크닉2017-단편3,,"15,000",0.0%,"212,000",3,37,1,1,한국,한국,,,,기타,,
194,구층요탑: 전설의 부활,2017-05-10,"14,000",0.0%,"14,000",2,2,2,2,중국,중국,,(주)누리픽쳐스,12세이상관람가,"판타지,어드벤처",루 추안,"조우정,야오천"
194,나쁜 나라,2015-12-03,"7,000",0.0%,"144,884,900",2,"21,576",1,1,한국,한국,4.16 세월호 참사 시민기록위원회,"배급위원회,(주)시네마달",12세이상관람가,다큐멘터리,"김진열,이수정,정일건","최경덕,박지민"
194,킹 아더 전설의 서막,2017-04-27,"8,000",0.0%,"48,000",2,17,2,2,영국,영국,,주식회사 풍경소리,12세이상관람가,판타지,마르코 반 벨,
197,가현이들,,"5,000",0.0%,"1,644,000",1,303,1,1,한국,한국,,,,다큐멘터리,윤가현,
197,내 친구의 엄마: 친구의 엄마와 아내를 탐하다,2017-05-10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
197,리얼 av배우 면접,2017-05-04,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),모리 신이치,
197,미인 간호사의 성감대,2017-05-04,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다케다 히데오,
197,부부교환섹스 2017,2017-05-08,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,오우카 하야토,
197,분노의 전차군단,2017-05-08,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,"액션,전쟁",조셉 J. 로손,
197,비념,2013-04-03,"6,000",0.0%,"15,798,200",1,"2,309",1,1,한국,한국,"반달,볼",㈜인디스토리,15세이상관람가,다큐멘터리,임흥순,"강상희,한신화,강상문,오국만,김민경"
197,신입거유녀의 세발 명중,2017-05-04,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카토 요시카즈,
197,아내의 어린 애인,2017-05-04,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",오데라 슌고,
197,야외란교-명장면,2017-05-04,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타케호라 테츠야,
197,업사이드 다운,2016-04-14,"3,500",0.0%,"27,563,500",1,"4,026",1,1,한국,한국,프로젝트 투게더,(주)시네마달,12세이상관람가,다큐멘터리,김동빈,박영우
197,여자교환섹스 무삭제판,2017-05-08,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",크리센진,
197,여친엄마: 나의 섹스 선생님,2017-05-04,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",오데라 슌고,
197,오빠에게만 보여주려고,2017-05-04,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),요시유키 유미,
197,완숙 엄마: 아버지의 여자 (무삭제),2017-05-10,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,미즈키 나오
197,위자: 레저렉션,2017-05-09,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,공포(호러),이스라엘 루나,
197,젊은 과부의 욕정 무삭제판,2017-05-08,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,
197,젊은 처형(무삭제),2017-05-10,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,하마사키 리오
197,제트스톰 2: 승부조작단,,"7,000",0.0%,"7,000",1,1,1,1,홍콩,홍콩,,,15세이상관람가,"액션,미스터리",임덕록,"고천락,장지림,채소분"
197,족구왕,2014-08-21,"5,000",0.0%,"366,653,500",1,"46,601",1,1,한국,한국,광화문시네마,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"코미디,멜로/로맨스,드라마",우문기,"안재홍,강봉성,황승언,강봉성,박준식,배성윤,이환희,장민상,진태철,고봉곤,한지혜,권오광,김선간,김승필,김영강,김주호,배유람,황미영"
197,착한 자매: 남편 교환의 날 (무삭제),2017-05-08,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,
197,착한 장모: 사위를 사랑하다,2017-05-04,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
197,천량지전 : 새벽이 오기 전에,,"7,000",0.0%,"37,000",1,6,1,1,중국,중국,,,15세이상관람가,"액션,드라마",오중천,"곽부성,양자산"
197,친구엄마: 서로의 엄마를 탐하다 (무삭제),2017-05-08,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,사카모토 후토시,
197,친구엄마: 젊은 장모를 탐하다,2017-05-10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
197,파라툰 스쿼드: 특수낙하부대,2017-05-08,"5,000",0.0%,"5,000",1,1,1,1,영국,영국,,(주)소나무픽쳐스,15세이상관람가,"액션,전쟁",이안 버논,
197,해주는 미인 간호사,2017-05-04,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다케다 히데오,
197,형수님과의 하룻밤 무삭제판,2017-05-08,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나카노 료,
225,노르마,2017-05-10,0,0.0%,0,0,0,5,5,영국,영국,,에스디시코리아 주식회사,전체관람가,공연,알렉스 올레,
225,박봉곤 가출사건,1996-09-21,0,0.0%,0,0,0,1,1,한국,한국,㈜영화세상,,고등학생이상관람가,"멜로/로맨스,코미디",김태균,"안성기,심혜진,명계남,여균동,최종원,주원성,이희용,최지우,정원중,김일우,신동환,권병길"
225,반칙왕,2000-02-04,0,0.0%,"548,000",0,71,1,1,한국,한국,(주)영화사봄,(주)시네마서비스,12세관람가,코미디,김지운,"송강호,장진영,박상면,박성웅,이무현,장항선,이원종,이기영,정웅인,송영창,김수로,명계남,신구,김가연,지대한"
225,복수는 나의 것,2002-03-28,0,0.0%,"5,310,500",0,813,1,1,한국,한국,(주)스튜디오박스,씨제이엔터테인먼트,18세관람가,"범죄,스릴러",박찬욱,"신하균,송강호,배두나,최아라,한보배,문금영,윤명오,이윤미,이정욱,이대연,신정근,기주봉,이금희,지대한"
225,불곰영웅 밤세: 도둑들의 도시,2017-04-06,0,0.0%,"8,642,000",0,"1,098",1,1,스웨덴,스웨덴,,(주)일레븐엔터테인먼트,전체관람가,애니메이션,크리스티앙 릴테니우스,
225,태양은 없다,1999-01-01,0,0.0%,0,0,0,1,1,한국,한국,(주)우노필름,,18세 미만인 자는 관람할 수 없는 등급,"드라마,액션",김성수,"정우성,문소연,박지훈,이정재,이범수,한고은,박성웅,이기열,이봉규"
225,해양천국,,0,0.0%,"1,208,000",0,140,1,1,중국,중국,,,,드라마,설효로,이연걸
합계,,,"48,805,405,385",,"329,875,371,633","6,068,720","41,387,084","9,266","126,242",,,,,,,,
