순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
106,빌리와 용감한 녀석들: 치킨 히어로,2016-02-17,653000 ,0,248434600 ,129 ,35491 ,3 ,17 ,미국,"미국,멕시코",,"(주)박수엔터테인먼트,㈜코리아스크린",전체관람가,애니메이션,"가브리엘 리바 팔라시오 알라트리스테,로돌포 리바 팔라시오 알라트리스테","브루노 비치어,안젤리카 베일,오마 카파로,이재범,김혜성,이경태"
107,모두가 초능력자,,1029500 ,0,4010000 ,126 ,496 ,8 ,26 ,일본,일본,,(주)엔케이컨텐츠,청소년관람불가,"드라마,코미디,SF",소노 시온,"소메타니 쇼타,이케다 에라이자,마노 에리나"
108,대배우,2016-03-30,625000 ,0,625000 ,125 ,125 ,1 ,2 ,한국,한국,주식회사 영화사다,"(주)대명문화공장,(주)리틀빅픽쳐스",12세이상관람가,코미디,석민우,"오달수,윤제문,이경영,진경,강신일,유지태,김명민,김새론,이준익,최병모,최희진,권용덕,박지환,임태훈,임호,정성호,신동필,이영미,한대룡,김문학,김윤주"
109,마일드 앤 러블리,2016-06-30,620000 ,0,620000 ,124 ,124 ,1 ,2 ,미국,미국,,알토미디어(주),청소년관람불가,"멜로/로맨스,스릴러",조세핀 데커,"조 스완버그,소피 트라우브"
110,방 안의 코끼리,2016-03-03,920000 ,0,12236800 ,121 ,1336 ,10 ,49 ,한국,한국,한국영화아카데미,㈜인디스토리,청소년관람불가,"기타,SF,드라마,코미디,판타지,멜로/로맨스","박수영,권칠인,권호영","곽시양,신동미,서준영,권율,김태한,노수산나"
111,문워커스,,595000 ,0,595000 ,119 ,119 ,1 ,2 ,프랑스,프랑스,,(주)블룸즈베리리소시스리미티드,청소년관람불가,"코미디,액션,어드벤처",앙투완 바르두-자퀘트,"루퍼트 그린트,론 펄먼,로버트 시한"
111,카모메 식당,2007-08-02,932000 ,0,39513500 ,119 ,5984 ,5 ,12 ,일본,일본,,"(주)엔케이컨텐츠,스폰지",전체관람가,드라마,오기가미 나오코,"코바야시 사토미,카타기리 하이리"
113,잔느 딜망,2008-05-09,832000 ,0,2166000 ,117 ,305 ,1 ,1 ,프랑스,프랑스,,,,드라마,샹탈 애커만,"델핀 세이릭,잔 데코트,자크 도니올-발크로즈"
114,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,928000 ,0,985997000 ,116 ,130339 ,1 ,1 ,일본,일본,,(주)박수엔터테인먼트,전체관람가,애니메이션,쿄고쿠 타카히코,"토쿠이 소라,파일,쿠보 유리카,이이다 리호,쿠스다 아이나,난죠 요시노,미모리 스즈코,우치다 아야,닛타 에미"
114,히어 애프터,2016-05-12,580000 ,0,967500 ,116 ,183 ,1 ,2 ,폴란드,"폴란드,스웨덴,프랑스",,(주)엣나인필름,15세이상관람가,드라마,매그너스 본 혼,"율리크 먼더,마츠 브롬그렌,로아 에크,잉거 닐슨"
116,트럼보,2016-04-07,913000 ,0,5168000 ,109 ,639 ,5 ,5 ,미국,미국,,"그린나래미디어(주),(주)프레인글로벌",15세이상관람가,드라마,제이 로치,"브라이언 크랜스톤,다이안 레인,헬렌 미렌,엘르 패닝,루이스 C.K.,존 굿맨"
117,레트리뷰션 : 응징의 날,2016-03-30,642000 ,0,642000 ,107 ,107 ,1 ,1 ,스페인,스페인,,노바엔터테인먼트,15세이상관람가,스릴러,다니 델 라 토레,"루이스 토사,하비에르 구티에레즈,고야 톨레도"
118,집에서 온 소식,,749000 ,0,1390000 ,105 ,201 ,1 ,1 ,프랑스,"프랑스,벨기에,독일",,,,다큐멘터리,샹탈 애커만,
119,파리의 한국남자,2016-01-28,534000 ,0,21084000 ,98 ,2848 ,3 ,22 ,한국,한국,"(주)동녘필름,(주)씨타마운틴픽쳐스,네온프로덕션",(주)모멘텀엔터테인먼트,청소년관람불가,드라마,전수일,"조재현,팽지인,서양선,유나론"
120,마지막 레슨,,465000 ,0,1929000 ,93 ,276 ,1 ,2 ,프랑스,프랑스,,,12세이상관람가,가족,파스칼 포자두,"마르뜨 빌라롱가,상드린 보네르,앙트완 뒬레리,질 코엔"
120,"지금, 만나러 갑니다",2005-03-25,710000 ,0,1041377500 ,93 ,166954 ,3 ,6 ,일본,일본,도호쿠신샤,"(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트",12세관람가,"드라마,멜로/로맨스,판타지",도이 노부히로,"다케우치 유코,나카무라 시도"
122,사십구일의 레시피,,450000 ,0,912000 ,90 ,167 ,1 ,2 ,일본,일본,,,12세이상관람가,드라마,타나다 유키,"나가사쿠 히로미,이시바시 렌지,오카다 마사키"
122,해안가로의 여행,,450000 ,0,450000 ,90 ,90 ,1 ,2 ,일본,"일본,프랑스",,(주)영화사 진진,,드라마,구로사와 기요시,"후카츠 에리,아사노 타다노부,아오이 유우"
124,3월 단편 상상극장-류혜영을 보라,,711000 ,0,1926000 ,89 ,241 ,1 ,1 ,한국,한국,,,,기타,"박지완,박선주",
124,그 사람 추기경,2014-08-06,178000 ,0,93885100 ,89 ,13537 ,1 ,3 ,한국,한국,평화방송,(주)씨타마운틴픽쳐스,전체관람가,다큐멘터리,전성우,"김수환,김영균"
126,순응자,2016-01-28,721000 ,0,41950900 ,87 ,5709 ,2 ,8 ,이탈리아,"이탈리아,프랑스,독일",,㈜영화사 백두대간,청소년관람불가,드라마,베르나르도 베르톨루치,"장-루이 트린티냥,스테파니아 산드렐리,도미니크 샌다"
127,롤로,,425000 ,0,425000 ,85 ,85 ,1 ,2 ,프랑스,프랑스,,(주)블룸즈베리리소시스리미티드,청소년관람불가,코미디,줄리 델피,"줄리 델피,대니 분"
127,샤이닝,1980-00-00,510000 ,0,16378400 ,85 ,2450 ,1 ,4 ,미국,미국,워너 브러더스 픽쳐스,,연소자관람불가,"공포(호러),스릴러",스탠리 큐브릭,대니 로이드
129,소피아와 고집 센 남편,,252000 ,0,252000 ,84 ,84 ,1 ,2 ,콜롬비아,"콜롬비아,페루",,,,기타,안드레스 부르고스 바예호,
129,헝그리 하트,2016-06-30,420000 ,0,629000 ,84 ,115 ,1 ,2 ,이탈리아,이탈리아,,찬란,15세이상관람가,"드라마,스릴러",사베리오 코스탄조,"아담 드라이버,알바 로흐와쳐"
131,미드 와이프,2016-09-29,410000 ,0,410000 ,82 ,82 ,1 ,2 ,핀란드,핀란드,,노바엔터테인먼트,청소년관람불가,"전쟁,액션,멜로/로맨스",안티 조키넨,
132,원스 어폰 어 타임 인 아메리카,1984-12-10,390000 ,0,265480600 ,78 ,20594 ,1 ,1 ,미국,"미국,이탈리아",워너 브러더스 픽쳐스,(주)프레인글로벌,"국민학생관람불가,청소년관람불가",액션,세르지오 레오네,"엘리자베스 맥거번,트리트 윌리엄스,조 페시,제임스 우즈,제니퍼 코넬리,로버트 드니로"
133,인생은 아름다워,1999-03-06,614000 ,0,614000 ,77 ,77 ,1 ,2 ,이탈리아,이탈리아,"체키고리그룹 타이거키네마토그라피카,멜람포 시네마토그라피카",씨네그루(주)키다리이엔티,"모든 관람객이 관람할 수 있는 등급,전체관람가","드라마,전쟁,코미디",로베르토 베니니,"로베르토 베니니,니콜레타 브라스치"
134,리슨 투 미 말론,,380000 ,0,380000 ,76 ,76 ,1 ,2 ,영국,영국,,,,다큐멘터리,,
134,백엔의 사랑,2016-06-16,380000 ,0,380000 ,76 ,76 ,1 ,2 ,일본,일본,,주식회사 씨네룩스,청소년관람불가,"멜로/로맨스,드라마",타케 마사하루,"안도 사쿠라,아라이 히로후미"
134,포레스트: 죽음의 숲,2016-03-30,380000 ,0,380000 ,76 ,76 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,공포(호러),제이슨 자다,"나탈리 도메르,테일러 키니,이오인 맥큰"
137,2001 스페이스 오디세이,,450000 ,0,20934700 ,75 ,2842 ,1 ,4 ,,,,,,,,
138,고스트 헌터: 얼음 몬스터의 부활,2016-02-25,534000 ,0,49412500 ,74 ,7032 ,3 ,6 ,독일,"독일, 오스트리아,아이슬란드",,예지림엔터테인먼트,전체관람가,어드벤처,토비 바우만,"마일로 파커,앙케 엥겔케"
139,핀치 콘티니의 정원,2016-03-03,579000 ,0,1688000 ,71 ,197 ,1 ,7 ,이탈리아,"이탈리아,독일",,㈜영화사 백두대간,15세이상관람가,"드라마,전쟁,멜로/로맨스",비토리오 데 시카,"도미니크 샌다,리노 카폴리치오,헬무트 베르거"
140,극장판 아이엠스타 : 꿈의 오디션!,2016-02-11,560300 ,0,1047436600 ,65 ,141240 ,1 ,7 ,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,키무라 류이치,"정혜원,이용신,소연,이선,신용우"
140,자객 섭은낭,2016-02-04,622000 ,0,121136700 ,65 ,15640 ,2 ,9 ,대만,대만,,(주)영화사 진진,12세이상관람가,"사극,액션",허우 샤오시엔,"서기,장첸,츠마부키 사토시"
142,"나, 너, 그, 그녀",,447000 ,0,1367000 ,63 ,196 ,1 ,1 ,벨기에,"벨기에,프랑스",,,,드라마,샹탈 애커만,"샹탈 애커만,닐스 아르스트럽"
142,밤과 낮,,447000 ,0,2019000 ,63 ,291 ,1 ,1 ,프랑스,"프랑스,벨기에,스위스",,,,드라마,샹탈 애커만,"구일라인 론데즈,토마스 랭맨,프랑수와 네그레뜨"
144,감독 미카엘 하네케,2016-02-25,520600 ,0,3452200 ,62 ,440 ,2 ,7 ,오스트리아,"오스트리아,프랑스",,THE 픽쳐스,15세이상관람가,다큐멘터리,이브 몽마외르,"미카엘 하네케,줄리엣 비노쉬,장-루이 트린티냥,베아트리체 달"
144,엘 꼰도르 빠사,2016-02-27,370200 ,0,2557200 ,62 ,352 ,5 ,32 ,한국,한국,그림형제,와이드 릴리즈(주),전체관람가,드라마,송재용,"강예원,가우사이,이민섭"
146,버닝데드: 좀비의섬,2016-03-10,300000 ,0,300000 ,60 ,60 ,1 ,1 ,미국,미국,,주식회사 루믹스미디어,청소년관람불가,공포(호러),르네 페르즈,대니 트레조
146,여사장의 은밀한 유혹,2016-03-10,300000 ,0,300000 ,60 ,60 ,1 ,1 ,일본,일본,,(주)콘텐츠랩자박,청소년관람불가,성인물(에로),야마우치 다이스케,야마부키 히토미
146,예비 신부의 러브호텔 체험기,2016-03-10,300000 ,0,300000 ,60 ,60 ,1 ,1 ,일본,일본,,(주)콘텐츠랩자박,청소년관람불가,드라마,오니시 유타카,"야마기시 유카,모리야 후미오"
146,투어드포스 : 기적의 여정,2016-03-10,300000 ,0,300000 ,60 ,60 ,1 ,1 ,독일,독일,,주식회사 루믹스미디어,15세이상관람가,"코미디,드라마",크리스찬 주버트,"플로리안 데이비드 핏츠,위르겐 포겔"
150,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,324000 ,0,3288136500 ,57 ,444561 ,1 ,10 ,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,박영균,"이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현,홍범기"
150,팀북투,,453000 ,0,453000 ,57 ,57 ,1 ,2 ,프랑스,프랑스,,,,드라마,압데라만 시사코,
152,속 대부,1978-04-20,492000 ,0,118803600 ,56 ,19179 ,1 ,1 ,미국,미국,,예지림엔터테인먼트,청소년관람불가,"드라마,범죄",프란시스 포드 코폴라,"알 파치노,다이안 키튼,로버트 드니로,로버트 듀발"
153,번개맨,2016-02-11,377000 ,0,515024500 ,55 ,69006 ,2 ,17 ,한국,한국,"(주)드림써치C&C,한국교육방송공사 EBS",씨네그루(주)키다리이엔티,전체관람가,"판타지,가족",조근현,"정현진,루나"
153,산이 울다,2016-05-25,275000 ,0,275000 ,55 ,55 ,1 ,2 ,중국,중국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",래리 양,"량예팅,왕쯔이"
155,천국에 간 비올레타,,162000 ,0,162000 ,54 ,54 ,1 ,2 ,칠레,"칠레,아르헨티나,브라질",,,15세이상관람가,드라마,안드레스 우드,
155,최강전사 미니특공대: 영웅의 탄생,2016-02-04,477100 ,0,872017500 ,54 ,116354 ,1 ,9 ,한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,이영준,"엄상현,양정화,전태열"
157,시계 태엽 오렌지,,318000 ,0,10136100 ,53 ,1477 ,1 ,4 ,,,,,,,,
158,엔딩노트,2012-11-29,364000 ,0,88726000 ,52 ,12633 ,1 ,1 ,일본,일본,,(주)영화사 진진,전체관람가,"드라마,다큐멘터리",마미 스나다,
159,은밀 부위,,144000 ,0,180000 ,48 ,60 ,1 ,2 ,러시아,러시아,,,청소년관람불가,"코미디,드라마,멜로/로맨스","나타샤 메르쿨로바,알렉세이 추포프",
160,디버그: 슈퍼컴퓨터 VS 천재해커,2016-03-10,326000 ,0,326000 ,47 ,47 ,5 ,11 ,미국,"미국,캐나다",,(주)소나무픽쳐스,15세이상관람가,"SF,스릴러,공포(호러)",데이빗 휴렛,"재넌 구슨,애드리언 홈즈,제이슨 모모아"
161,일만명의 성자들,2016-04-21,230000 ,0,230000 ,46 ,46 ,1 ,2 ,미국,미국,,THE 픽쳐스,청소년관람불가,"코미디,드라마","샤리 스프링어 버먼,로버트 풀치니","에단 호크,아사 버터필드,헤일리 스테인펠드,에밀리 모티머"
162,2006 [통합]영화제/기획전/회고전 등,,300000 ,0,580868200 ,43 ,106255 ,1 ,1 ,,,,,,,,
162,남쪽,,280000 ,0,402000 ,43 ,63 ,1 ,2 ,벨기에,"벨기에,프랑스",,,,다큐멘터리,샹탈 애커만,
162,리틀 포레스트 2: 겨울과 봄,2015-05-14,344000 ,0,81760544 ,43 ,10600 ,1 ,1 ,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,모리 준이치,"하시모토 아이,마츠오카 마유"
165,마션,2015-10-08,291000 ,0,39672140595 ,41 ,4881865 ,5 ,7 ,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,SF",리들리 스콧,"맷 데이먼,제시카 차스테인,제프 다니엘스,케이트 마라,크리스틴 위그"
166,뷰티풀 레이디스,2016-11-10,200000 ,0,200000 ,40 ,40 ,1 ,2 ,프랑스,프랑스,,(주)디스테이션,15세이상관람가,"드라마,범죄",오드리 에스트루고,"소피 마르소,수잔 클레망,앨리스 벨라이디,앤 르니"
167,족구왕,2014-08-21,190000 ,0,366053500 ,38 ,46498 ,1 ,3 ,한국,한국,광화문시네마,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"코미디,멜로/로맨스,드라마",우문기,"안재홍,강봉성,황승언,강봉성,박준식,배성윤,이환희,장민상,진태철,고봉곤,한지혜,권오광,김선간,김승필,김영강,김주호,배유람,황미영"
167,프랭크,2014-09-25,268000 ,0,411617145 ,38 ,52699 ,1 ,3 ,영국,"영국,아일랜드",,(주)영화사 진진,15세이상관람가,"코미디,드라마",레니 에이브러햄슨,"마이클 패스벤더,돔놀 글리슨,매기 질렌할,스쿳 맥네이리"
169,유다,,108000 ,0,147000 ,36 ,49 ,1 ,2 ,러시아,러시아,,,12세이상관람가,드라마,안드레이 보가티레프,
170,저 아래,,233000 ,0,978000 ,35 ,147 ,1 ,1 ,벨기에,"벨기에,프랑스",,,,다큐멘터리,샹탈 애커만,
170,폴링,2016-03-24,175000 ,0,175000 ,35 ,35 ,1 ,2 ,영국,영국,,(주)더블앤조이픽쳐스,청소년관람불가,미스터리,캐롤 몰리,"메이지 윌리암스,플로렌스 퓨,맥신 피크"
172,국경저편에서,,227000 ,0,458000 ,34 ,71 ,1 ,1 ,프랑스,"프랑스,벨기에,호주,핀란드",,,,다큐멘터리,샹탈 애커만,
172,제 5침공,2016-02-25,259000 ,0,1041049900 ,34 ,135874 ,3 ,14 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",J 블레이크슨,"클로이 모레츠,닉 로빈슨,알렉스 로"
174,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,222000 ,0,877734000 ,32 ,130892 ,1 ,5 ,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,
175,알마이에르가의 광기,,201000 ,0,1202000 ,30 ,196 ,1 ,1 ,프랑스,"프랑스,벨기에",,,,드라마,샹탈 애커만,"스타니슬라 메하르,마크 바르베"
176,오페라의 유령 : 25주년 특별 공연,,534000 ,0,1856612500 ,27 ,104288 ,1 ,1 ,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너","라민 카림루,시에라 보게스"
177,살람 시네마,,72000 ,0,144000 ,24 ,48 ,1 ,3 ,이란,이란,,,12세이상관람가,다큐멘터리,모흐센 마흐말바프,
177,시카리오: 암살자의 도시,2015-12-03,135000 ,0,1237872192 ,24 ,152997 ,1 ,2 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"범죄,미스터리,스릴러",드니 빌뇌브,"에밀리 블런트,베니치오 델 토로,조슈 브롤린"
177,양철북 감독판,,120000 ,0,120000 ,24 ,24 ,1 ,1 ,독일,"독일,프랑스,폴란드",,,,"드라마,전쟁",폴커 슐렌도르프,"마리오 아도프,데이빗 베넨트"
180,찰리의 진실,,66000 ,0,66000 ,22 ,22 ,1 ,3 ,캐나다,캐나다,,,15세이상관람가,"코미디,드라마",엠마누엘 쉬리니언,
181,순수의 순간,,60000 ,0,60000 ,20 ,20 ,1 ,2 ,이란,이란,,,전체관람가,드라마,모흐센 마흐말바프,모흐센 마흐말바프
182,떠돌이 개,,57000 ,0,692500 ,19 ,136 ,1 ,2 ,대만,"대만,프랑스",,,청소년관람불가,드라마,차이 밍 량,이강생
182,맥베스,2015-12-03,126000 ,0,746031853 ,19 ,98300 ,1 ,1 ,영국,"영국,프랑스,미국",,판씨네마(주),15세이상관람가,드라마,저스틴 커젤,"마이클 패스벤더,마리옹 꼬띠아르"
182,스타워즈: 깨어난 포스,2015-12-17,99000 ,0,28353796331 ,19 ,3273879 ,1 ,1 ,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",J.J. 에이브럼스,"해리슨 포드,마크 해밀,캐리 피셔,사이몬 페그,오스카 아이삭,막스 본 시도우,돔놀 글리슨"
185,돼지의 왕,2011-11-03,90000 ,0,152391300 ,18 ,19810 ,2 ,5 ,한국,한국,"주식회사 다다쇼,돼지의 왕 제작위원회",KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),청소년관람불가,"애니메이션,스릴러",연상호,"김꽃비,김혜나,박희본,오정세,양익준,경순,연상호,허지웅,조영각,조영각,조영빈,김민찬,하명석,최규석,오승준"
185,러브레터,1999-11-20,122000 ,0,562188992 ,18 ,74324 ,2 ,3 ,일본,일본,후지텔레비젼네트웍,"(유)조이앤시네마,(주)팝엔터테인먼트",전체관람가,"멜로/로맨스,드라마",이와이 슌지,"나까야마 미호,토요카와 에츠시,사카이 미키"
187,과거를 찾아서,,45000 ,0,66000 ,15 ,22 ,1 ,2 ,캐나다,캐나다,,,15세이상관람가,"미스터리,SF",리치 메타,"할리 조엘 오스먼트,질리언 앤더슨,루퍼스 스웰"
188,닥터 스트레인지러브,,84000 ,0,9233500 ,14 ,1355 ,1 ,2 ,영국,영국,,,12세이상관람가,"코미디,드라마",스탠리 큐브릭,"피터 셀러스,조지 C. 스콧"
188,시네마 천국,1990-07-07,90000 ,0,228482600 ,14 ,35218 ,1 ,1 ,프랑스,"프랑스,이탈리아",,(주)팝엔터테인먼트,전체관람가,"드라마,멜로/로맨스",쥬세페 토르나토레,"브리지트 포세이,자끄 페렝,필립 느와레,살바토레 카시오,마르코 레오나르디"
190,그녀에게,2003-04-18,65000 ,0,52348752 ,13 ,7013 ,1 ,1 ,스페인,스페인,,"판씨네마(주),㈜미로비젼","18세관람가,청소년관람불가","멜로/로맨스,드라마",페드로 알모도바르,"하비에 카마라,다리오 그랜디네티,레오노르 와틀링,로자리오 플로레스"
190,빌리 엘리어트 뮤지컬 라이브,2014-11-27,258000 ,0,410275500 ,13 ,22393 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"뮤지컬,공연",스티븐 달드리,"엘리엇 한나,루시에 헨쉘,데카 웜슬리"
192,똥파리,2009-04-16,55000 ,0,844139700 ,11 ,123017 ,1 ,2 ,한국,한국,몰필름,(주)영화사 진진,청소년관람불가,드라마,양익준,"양익준,김꽃비,이환,강광희,강병조,손승현,송현정,조민영,김희수,홍지연,박종일,박주현,황명삼,최태연,김이다,심재원,조정희,안병호,안상현,박진영,박해민,정진원,임지영,이동환,사영복,서용석,채영준,김상화,이병성,박나미,박나미,윤은경,임서은,윤종호,임수용,박성국,오은지,오은지,정인옥,오지혜,이안,이준상,김종민,김요환,이한별,김중호,박병은,길해연,오정세,정만식"
192,라스트 탱고,2015-12-31,94000 ,0,59225600 ,11 ,7521 ,1 ,3 ,독일,"독일,아르헨티나",,(주)미로스페이스,12세이상관람가,다큐멘터리,게르만 크랄,
192,스티브 잡스,2016-01-21,55000 ,0,535351276 ,11 ,68815 ,1 ,1 ,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,대니 보일,"마이클 패스벤더,케이트 윈슬렛,세스 로건"
195,리퍼,2016-03-10,100000 ,0,100000 ,10 ,10 ,1 ,1 ,미국,미국,,(주)콘텐츠윙,청소년관람불가,"공포(호러),스릴러",웬-한 쉬,"대니 트레조,쉐일라 비슬리"
195,비밀정사:친구의 아빠,2016-03-10,100000 ,0,100000 ,10 ,10 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 후토시,타카사카 호나미
195,사랑의 시간,2003-11-28,30000 ,0,39000 ,10 ,13 ,1 ,1 ,이란,이란,,㈜영화사 백두대간,15세관람가,"드라마,멜로/로맨스",모흐센 마흐말바프,"쉬버 게레데,압돌라흐먼 팔러이"
195,에이미,2015-11-05,90000 ,0,94300600 ,10 ,11387 ,1 ,1 ,영국,영국,,주식회사 더쿱,청소년관람불가,다큐멘터리,아시프 카파디아,"에이미 와인하우스,마크 론슨,피트 도허티"
195,죽거나 혹은 나쁘거나,2000-07-15,50000 ,0,687300 ,10 ,115 ,1 ,2 ,한국,한국,씨앤피엔터테인먼트(주),,18세관람가,"드라마,액션",류승완,"류승완,박성빈,류승범,김수현,정재영,기주봉,천성훈,안길강"
200,라이프,2015-10-15,49000 ,0,155717185 ,8 ,19604 ,1 ,1 ,캐나다,"캐나다,독일, 오스트리아,미국",,"(주)영화사오원,(주)프레인글로벌",15세이상관람가,드라마,안톤 코르빈,"데인 드한,로버트 패틴슨,벤 킹슬리,조엘 에저튼"
200,말하는 건축가,2012-03-08,40000 ,0,310609700 ,8 ,39754 ,1 ,2 ,한국,한국,(주)두타연,"(주)두타연,(주)미디어데이",전체관람가,다큐멘터리,정재은,"정기용,승효상,유걸"
200,맛있는 만남,2016-02-29,40000 ,0,2054000 ,8 ,394 ,2 ,8 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",,"차주현,이채담,장윤"
200,양귀비 : 왕조의 여인,2016-03-05,40000 ,0,940000 ,8 ,182 ,2 ,14 ,중국,중국,,(유)조이앤시네마,15세이상관람가,"멜로/로맨스,드라마","장예모,전장장","판빙빙,여명,오존"
204,더 랍스터,2015-10-29,42000 ,0,475976300 ,7 ,57606 ,1 ,1 ,영국,"영국,그리스,아일랜드,네덜란드,프랑스",,"(주)영화사오원,(주)브리즈픽처스",청소년관람불가,"판타지,멜로/로맨스",요르고스 란티모스,"콜린 파렐,레이첼 와이즈,레아 세이두,벤 위쇼,존 C. 라일리"
204,스파이: 작전명 태풍,2016-03-03,66000 ,0,292000 ,7 ,44 ,1 ,7 ,러시아,러시아,,(주)소나무픽쳐스,12세이상관람가,"전쟁,액션",페트르 아멜린,에두아르드 트루크메뇨프
204,청춘학당2 기생난입야사,2016-03-03,35000 ,0,3313000 ,7 ,556 ,1 ,7 ,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,"코미디,드라마",김대성,"전현수,지은서"
207,영웅본색,1987-05-23,57000 ,0,98339000 ,6 ,14139 ,1 ,3 ,홍콩,홍콩,이니그마 프로덕션,(유)조이앤시네마,"고등학생이상관람가,15세이상관람가","액션,범죄",오우삼,"주윤발,장국영,적룡"
207,클라이드,,18000 ,0,66000 ,6 ,22 ,1 ,2 ,캐나다,캐나다,,,청소년관람불가,드라마,라미로 벨란저,"알렉스 와이너,제시 카마초"
209,나쁜 나라,2015-12-03,36000 ,0,142380400 ,5 ,21210 ,1 ,2 ,한국,한국,4.16 세월호 참사 시민기록위원회,"배급위원회,(주)시네마달",12세이상관람가,다큐멘터리,"김진열,이수정,정일건","최경덕,박지민"
209,나의 빅사이즈 남사친,2016-03-10,30000 ,0,30000 ,5 ,5 ,1 ,1 ,미국,미국,,(주)픽쳐레스크,15세이상관람가,"코미디,멜로/로맨스",라이언 세이지,"로비 캘러,질리안 라이,토미 스나이더"
211,궁,2016-02-12,15000 ,0,56000 ,3 ,10 ,1 ,1 ,중국,중국,,(유)영화사 화수분,15세이상관람가,"사극,멜로/로맨스,드라마",반안자,"주동우,조려영,진효,육의"
212,밀양 아리랑,2015-07-16,2000 ,0,18140000 ,2 ,3004 ,1 ,1 ,한국,한국,오지필름,(주)시네마달,15세이상관람가,다큐멘터리,박배일,
212,프란체스코와 교황,2012-05-17,10000 ,0,6055500 ,2 ,1089 ,1 ,2 ,독일,"독일,이탈리아",,라인트리엔터테인먼트,전체관람가,다큐멘터리,치로 카펠라리,"교황 베네딕토 16세,프란체스코"
214,그녀의 가슴냄새,2016-03-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠니자와 미노루,사카이 아즈사
214,늙은 자전거,2015-11-12,2000 ,0,23990800 ,1 ,4688 ,1 ,1 ,한국,한국,"(주)영화사 북촌,대국미디어그룹,한국방송예술교육진흥원 ,영화사 키노(주)",(주)씨타마운틴픽쳐스,전체관람가,"드라마,가족",문희융,"최종원,박민상,박상면,조안,춘자,김형범"
214,드론전쟁: 굿킬,2016-03-15,8000 ,0,8000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)도키엔터테인먼트,15세이상관람가,"액션,드라마,스릴러",앤드류 니콜,"에단 호크,재뉴어리 존스,조 크라비츠"
214,변태여과장의 에로폭발,2016-03-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,쿠니사와 미노루,키린 레몬
214,아내의 능욕-강제정사,2016-03-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,유우키 미사
214,어린왕자,2015-12-23,5000 ,0,4336252627 ,1 ,579130 ,1 ,1 ,프랑스,프랑스,,씨네그루(주)다우기술,전체관람가,"애니메이션,판타지,어드벤처",마크 오스본,"제프 브리지스,레이첼 맥아담스,맥켄지 포이,마리옹 꼬띠아르,제임스 프랭코,베니치오 델 토로,알버트 브룩스,리키 제바이스,폴 지아마티,버드 코트,릴리 오스본"
214,여배우 섹스 스캔들,2016-03-09,5000 ,0,1657000 ,1 ,311 ,1 ,1 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,야마삐,지원
214,제아내를 소개합니다,2016-03-16,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카네다 사토시,츠카모토 유키
